name,level,cycle_size,recursive_steps
synth-n_100-m_1235-k_20-p_0.2.txt,16,1.4519231,1456
synth-n_100-m_1235-k_20-p_0.2.txt,17,1.4531693,2114
synth-n_100-m_1374-k_30-p_0.2.txt,0,3.0,1
synth-n_100-m_1374-k_30-p_0.2.txt,1,2.3333333,3
synth-n_100-m_1374-k_30-p_0.2.txt,2,1.7142857,7
synth-n_100-m_1374-k_30-p_0.2.txt,3,1.5,12
synth-n_100-m_1374-k_30-p_0.2.txt,4,1.4444444,18
synth-n_100-m_1374-k_30-p_0.2.txt,5,1.3846154,26
synth-n_100-m_1374-k_30-p_0.2.txt,6,1.3611112,36
synth-n_100-m_1374-k_30-p_0.2.txt,7,1.3877552,49
synth-n_100-m_1374-k_30-p_0.2.txt,8,1.4705882,68
synth-n_100-m_1374-k_30-p_0.2.txt,9,1.49,100
synth-n_100-m_1374-k_30-p_0.2.txt,10,1.4563758,149
synth-n_100-m_1374-k_30-p_0.2.txt,11,1.4147465,217
synth-n_100-m_1374-k_30-p_0.2.txt,12,1.3680782,307
synth-n_100-m_1374-k_30-p_0.2.txt,13,1.402381,420
synth-n_100-m_1374-k_30-p_0.2.txt,14,1.4193548,589
synth-n_100-m_1374-k_30-p_0.2.txt,15,1.4138756,836
synth-n_100-m_1374-k_30-p_0.2.txt,16,1.4230119,1182
synth-n_100-m_1374-k_30-p_0.2.txt,17,1.4126041,1682
synth-n_100-m_1374-k_30-p_0.2.txt,18,1.4297138,2376
synth-n_100-m_1374-k_30-p_0.2.txt,19,1.4221371,3397
synth-n_100-m_1374-k_30-p_0.2.txt,20,1.4226868,4831
synth-n_100-m_1374-k_30-p_0.2.txt,21,1.4233959,6873
synth-n_100-m_1374-k_30-p_0.2.txt,22,1.4315649,9783
synth-n_100-m_1374-k_30-p_0.2.txt,23,1.4353446,14005
synth-n_100-m_1374-k_30-p_0.2.txt,24,1.4338374,20102
synth-n_100-m_1374-k_30-p_0.2.txt,25,1.4397182,28823
synth-n_100-m_1374-k_30-p_0.2.txt,26,1.4398631,41497
synth-n_100-m_1374-k_30-p_0.2.txt,27,1.4450879,59750
synth-n_100-m_1374-k_30-p_0.2.txt,28,1.4492726,86344
synth-n_100-m_275-k_10-p_0.05.txt,0,2.0,1
synth-n_100-m_275-k_10-p_0.05.txt,1,1.5,2
synth-n_100-m_305-k_20-p_0.05.txt,0,2.0,1
synth-n_100-m_305-k_20-p_0.05.txt,1,2.0,2
synth-n_100-m_305-k_20-p_0.05.txt,2,2.0,4
synth-n_100-m_305-k_20-p_0.05.txt,3,2.0,8
synth-n_100-m_305-k_20-p_0.05.txt,4,2.125,16
synth-n_100-m_305-k_20-p_0.05.txt,5,2.1470587,34
synth-n_100-m_305-k_20-p_0.05.txt,6,2.1232877,73
synth-n_100-m_305-k_20-p_0.05.txt,7,2.064516,155
synth-n_100-m_305-k_20-p_0.05.txt,8,2.178125,320
synth-n_100-m_319-k_15-p_0.05.txt,0,2.0,1
synth-n_100-m_319-k_15-p_0.05.txt,1,1.5,2
synth-n_100-m_319-k_15-p_0.05.txt,2,1.6666666,3
synth-n_100-m_319-k_15-p_0.05.txt,3,2.2,5
synth-n_100-m_319-k_15-p_0.05.txt,4,2.0,11
synth-n_100-m_344-k_25-p_0.05.txt,0,2.0,1
synth-n_100-m_344-k_25-p_0.05.txt,1,1.5,2
synth-n_100-m_344-k_25-p_0.05.txt,2,2.0,3
synth-n_100-m_344-k_25-p_0.05.txt,3,2.1666667,6
synth-n_100-m_344-k_25-p_0.05.txt,4,1.7692307,13
synth-n_100-m_344-k_25-p_0.05.txt,5,1.9565217,23
synth-n_100-m_344-k_25-p_0.05.txt,6,2.0666666,45
synth-n_100-m_344-k_25-p_0.05.txt,7,2.096774,93
synth-n_100-m_344-k_25-p_0.05.txt,8,2.1128206,195
synth-n_100-m_344-k_25-p_0.05.txt,9,2.1868932,412
synth-n_100-m_346-k_30-p_0.05.txt,0,2.0,1
synth-n_100-m_346-k_30-p_0.05.txt,1,1.5,2
synth-n_100-m_346-k_30-p_0.05.txt,2,1.6666666,3
synth-n_100-m_346-k_30-p_0.05.txt,3,2.0,5
synth-n_100-m_346-k_30-p_0.05.txt,4,2.0,10
synth-n_100-m_346-k_30-p_0.05.txt,5,2.15,20
synth-n_100-m_346-k_30-p_0.05.txt,6,2.1162791,43
synth-n_100-m_346-k_30-p_0.05.txt,7,2.0769231,91
synth-n_100-m_346-k_30-p_0.05.txt,8,2.1216931,189
synth-n_100-m_346-k_30-p_0.05.txt,9,2.214464,401
synth-n_100-m_346-k_30-p_0.05.txt,10,2.3344595,888
synth-n_100-m_346-k_30-p_0.05.txt,11,2.3994212,2073
synth-n_100-m_346-k_30-p_0.05.txt,12,2.438882,4974
synth-n_100-m_346-k_30-p_0.05.txt,13,2.5353227,12131
synth-n_100-m_346-k_30-p_0.05.txt,14,2.624756,30756
synth-n_100-m_346-k_30-p_0.05.txt,15,2.7181487,80727
synth-n_100-m_568-k_10-p_0.1.txt,0,2.0,1
synth-n_100-m_568-k_10-p_0.1.txt,1,2.0,2
synth-n_100-m_568-k_10-p_0.1.txt,2,2.0,4
synth-n_100-m_568-k_10-p_0.1.txt,3,1.875,8
synth-n_100-m_596-k_15-p_0.1.txt,0,2.0,1
synth-n_100-m_596-k_15-p_0.1.txt,1,1.5,2
synth-n_100-m_596-k_15-p_0.1.txt,2,1.6666666,3
synth-n_100-m_596-k_15-p_0.1.txt,3,1.6,5
synth-n_100-m_596-k_15-p_0.1.txt,4,1.625,8
synth-n_100-m_596-k_15-p_0.1.txt,5,1.5384616,13
synth-n_100-m_596-k_15-p_0.1.txt,6,1.6,20
synth-n_100-m_596-k_15-p_0.1.txt,7,1.75,32
synth-n_100-m_596-k_15-p_0.1.txt,8,1.6964285,56
synth-n_100-m_596-k_15-p_0.1.txt,9,1.7052631,95
synth-n_100-m_596-k_15-p_0.1.txt,10,1.7098765,162
synth-n_100-m_596-k_15-p_0.1.txt,11,1.7472924,277
synth-n_100-m_596-k_15-p_0.1.txt,12,1.8409091,484
synth-n_100-m_596-k_15-p_0.1.txt,13,1.8552189,891
synth-n_100-m_643-k_25-p_0.1.txt,0,2.0,1
synth-n_100-m_643-k_25-p_0.1.txt,1,1.5,2
synth-n_100-m_643-k_25-p_0.1.txt,2,1.3333334,3
synth-n_100-m_643-k_25-p_0.1.txt,3,1.25,4
synth-n_100-m_643-k_25-p_0.1.txt,4,1.8,5
synth-n_100-m_643-k_25-p_0.1.txt,5,1.6666666,9
synth-n_100-m_643-k_25-p_0.1.txt,6,1.6666666,15
synth-n_100-m_643-k_25-p_0.1.txt,7,1.72,25
synth-n_100-m_643-k_25-p_0.1.txt,8,1.7906977,43
synth-n_100-m_643-k_25-p_0.1.txt,9,1.7662338,77
synth-n_100-m_643-k_25-p_0.1.txt,10,1.7205882,136
synth-n_100-m_643-k_25-p_0.1.txt,11,1.7222222,234
synth-n_100-m_643-k_25-p_0.1.txt,12,1.7940446,403
synth-n_100-m_643-k_25-p_0.1.txt,13,1.780083,723
synth-n_100-m_643-k_25-p_0.1.txt,14,1.7746698,1287
synth-n_100-m_643-k_25-p_0.1.txt,15,1.8012259,2284
synth-n_100-m_643-k_25-p_0.1.txt,16,1.8281478,4114
synth-n_100-m_643-k_25-p_0.1.txt,17,1.863316,7521
synth-n_100-m_643-k_25-p_0.1.txt,18,1.8752676,14014
synth-n_100-m_643-k_25-p_0.1.txt,19,1.8906012,26280
synth-n_100-m_643-k_25-p_0.1.txt,20,1.9240817,49685
synth-n_100-m_643-k_25-p_0.1.txt,21,1.9448838,95598
synth-n_100-m_643-k_25-p_0.1.txt,22,1.9700313,185927
synth-n_100-m_645-k_20-p_0.1.txt,0,2.0,1
synth-n_100-m_645-k_20-p_0.1.txt,1,1.5,2
synth-n_100-m_645-k_20-p_0.1.txt,2,1.3333334,3
synth-n_100-m_645-k_20-p_0.1.txt,3,1.75,4
synth-n_100-m_645-k_20-p_0.1.txt,4,1.5714285,7
synth-n_100-m_645-k_20-p_0.1.txt,5,1.7272727,11
synth-n_100-m_645-k_20-p_0.1.txt,6,1.7368422,19
synth-n_100-m_645-k_20-p_0.1.txt,7,1.8484849,33
synth-n_100-m_645-k_20-p_0.1.txt,8,1.8196721,61
synth-n_100-m_645-k_20-p_0.1.txt,9,1.7927928,111
synth-n_100-m_645-k_20-p_0.1.txt,10,1.7437186,199
synth-n_100-m_645-k_20-p_0.1.txt,11,1.7867435,347
synth-n_100-m_645-k_20-p_0.1.txt,12,1.7645161,620
synth-n_100-m_645-k_20-p_0.1.txt,13,1.7723949,1094
synth-n_100-m_645-k_20-p_0.1.txt,14,1.7797834,1939
synth-n_100-m_645-k_20-p_0.1.txt,15,1.791075,3451
synth-n_100-m_645-k_20-p_0.1.txt,16,1.8209028,6181
synth-n_100-m_645-k_20-p_0.1.txt,17,1.8402488,11255
synth-n_100-m_645-k_20-p_0.1.txt,18,1.8562186,20712
synth-n_100-m_670-k_30-p_0.1.txt,0,2.0,1
synth-n_100-m_670-k_30-p_0.1.txt,1,2.0,2
synth-n_100-m_670-k_30-p_0.1.txt,2,1.75,4
synth-n_100-m_670-k_30-p_0.1.txt,3,2.0,7
synth-n_100-m_670-k_30-p_0.1.txt,4,1.6428572,14
synth-n_100-m_670-k_30-p_0.1.txt,5,1.8695652,23
synth-n_100-m_670-k_30-p_0.1.txt,6,1.6744186,43
synth-n_100-m_670-k_30-p_0.1.txt,7,1.7083334,72
synth-n_100-m_670-k_30-p_0.1.txt,8,1.7723577,123
synth-n_100-m_670-k_30-p_0.1.txt,9,1.733945,218
synth-n_100-m_670-k_30-p_0.1.txt,10,1.7513227,378
synth-n_100-m_670-k_30-p_0.1.txt,11,1.7613293,662
synth-n_100-m_670-k_30-p_0.1.txt,12,1.7384219,1166
synth-n_100-m_670-k_30-p_0.1.txt,13,1.7498766,2027
synth-n_100-m_670-k_30-p_0.1.txt,14,1.7471102,3547
synth-n_100-m_670-k_30-p_0.1.txt,15,1.7448765,6197
synth-n_100-m_670-k_30-p_0.1.txt,16,1.7471561,10813
synth-n_100-m_670-k_30-p_0.1.txt,17,1.7627567,18892
synth-n_100-m_670-k_30-p_0.1.txt,18,1.767071,33302
synth-n_100-m_670-k_30-p_0.1.txt,19,1.774653,58847
synth-n_100-m_670-k_30-p_0.1.txt,20,1.7862744,104433
synth-n_100-m_670-k_30-p_0.1.txt,21,1.7961414,186546
synth-n_120-m_1738-k_15-p_0.2.txt,0,3.0,1
synth-n_120-m_1738-k_15-p_0.2.txt,1,2.0,3
synth-n_120-m_1738-k_15-p_0.2.txt,2,1.6666666,6
synth-n_120-m_1738-k_15-p_0.2.txt,3,1.5,10
synth-n_120-m_1738-k_15-p_0.2.txt,4,1.6666666,15
synth-n_120-m_1738-k_15-p_0.2.txt,5,1.48,25
synth-n_120-m_1775-k_20-p_0.2.txt,0,3.0,1
synth-n_120-m_1775-k_20-p_0.2.txt,1,2.3333333,3
synth-n_120-m_1775-k_20-p_0.2.txt,2,1.7142857,7
synth-n_120-m_1775-k_20-p_0.2.txt,3,1.5,12
synth-n_120-m_1775-k_20-p_0.2.txt,4,1.4444444,18
synth-n_120-m_1775-k_20-p_0.2.txt,5,1.4615384,26
synth-n_120-m_1775-k_20-p_0.2.txt,6,1.4210526,38
synth-n_120-m_1775-k_20-p_0.2.txt,7,1.3518518,54
synth-n_120-m_1775-k_20-p_0.2.txt,8,1.3561643,73
synth-n_120-m_1775-k_20-p_0.2.txt,9,1.3434343,99
synth-n_120-m_1775-k_20-p_0.2.txt,10,1.3383459,133
synth-n_120-m_1775-k_20-p_0.2.txt,11,1.3820225,178
synth-n_120-m_1775-k_20-p_0.2.txt,12,1.398374,246
synth-n_120-m_1775-k_20-p_0.2.txt,13,1.4098837,344
synth-n_120-m_1775-k_20-p_0.2.txt,14,1.3896908,485
synth-n_120-m_1825-k_25-p_0.2.txt,0,2.0,1
synth-n_120-m_1825-k_25-p_0.2.txt,1,2.5,2
synth-n_120-m_1825-k_25-p_0.2.txt,2,1.8,5
synth-n_120-m_1825-k_25-p_0.2.txt,3,1.5555556,9
synth-n_120-m_1825-k_25-p_0.2.txt,4,1.4285715,14
synth-n_120-m_1825-k_25-p_0.2.txt,5,1.35,20
synth-n_120-m_1825-k_25-p_0.2.txt,6,1.3703704,27
synth-n_120-m_1825-k_25-p_0.2.txt,7,1.4054054,37
synth-n_120-m_1825-k_25-p_0.2.txt,8,1.5,52
synth-n_120-m_1825-k_25-p_0.2.txt,9,1.4102564,78
synth-n_120-m_1825-k_25-p_0.2.txt,10,1.3636364,110
synth-n_120-m_1825-k_25-p_0.2.txt,11,1.3666667,150
synth-n_120-m_1825-k_25-p_0.2.txt,12,1.3365854,205
synth-n_120-m_1825-k_25-p_0.2.txt,13,1.3357664,274
synth-n_120-m_1825-k_25-p_0.2.txt,14,1.3551912,366
synth-n_120-m_1825-k_25-p_0.2.txt,15,1.3568548,496
synth-n_120-m_1825-k_25-p_0.2.txt,16,1.3699851,673
synth-n_120-m_1825-k_25-p_0.2.txt,17,1.3698481,922
synth-n_120-m_1825-k_25-p_0.2.txt,18,1.3555027,1263
synth-n_120-m_1825-k_25-p_0.2.txt,19,1.3609813,1712
synth-n_120-m_1825-k_25-p_0.2.txt,20,1.3854077,2330
synth-n_120-m_1825-k_25-p_0.2.txt,21,1.38228,3228
synth-n_120-m_1825-k_25-p_0.2.txt,22,1.388615,4462
synth-n_120-m_1825-k_25-p_0.2.txt,23,1.3954164,6196
synth-n_120-m_1829-k_30-p_0.2.txt,0,3.0,1
synth-n_120-m_1829-k_30-p_0.2.txt,1,2.0,3
synth-n_120-m_1829-k_30-p_0.2.txt,2,1.6666666,6
synth-n_120-m_1829-k_30-p_0.2.txt,3,1.6,10
synth-n_120-m_1829-k_30-p_0.2.txt,4,1.4375,16
synth-n_120-m_1829-k_30-p_0.2.txt,5,1.3478261,23
synth-n_120-m_1829-k_30-p_0.2.txt,6,1.3548387,31
synth-n_120-m_1829-k_30-p_0.2.txt,7,1.4285715,42
synth-n_120-m_1829-k_30-p_0.2.txt,8,1.4833333,60
synth-n_120-m_1829-k_30-p_0.2.txt,9,1.4157304,89
synth-n_120-m_1829-k_30-p_0.2.txt,10,1.3650794,126
synth-n_120-m_1829-k_30-p_0.2.txt,11,1.3372093,172
synth-n_120-m_1829-k_30-p_0.2.txt,12,1.3130435,230
synth-n_120-m_1829-k_30-p_0.2.txt,13,1.3410596,302
synth-n_120-m_1829-k_30-p_0.2.txt,14,1.3580247,405
synth-n_120-m_1829-k_30-p_0.2.txt,15,1.38,550
synth-n_120-m_1829-k_30-p_0.2.txt,16,1.3741765,759
synth-n_120-m_1829-k_30-p_0.2.txt,17,1.3557047,1043
synth-n_120-m_1829-k_30-p_0.2.txt,18,1.37058,1414
synth-n_120-m_1829-k_30-p_0.2.txt,19,1.3632611,1938
synth-n_120-m_1829-k_30-p_0.2.txt,20,1.3679031,2642
synth-n_120-m_1829-k_30-p_0.2.txt,21,1.365523,3614
synth-n_120-m_1829-k_30-p_0.2.txt,22,1.3708206,4935
synth-n_120-m_1829-k_30-p_0.2.txt,23,1.3685144,6765
synth-n_120-m_1829-k_30-p_0.2.txt,24,1.3724346,9258
synth-n_120-m_1829-k_30-p_0.2.txt,25,1.3718716,12706
synth-n_120-m_1829-k_30-p_0.2.txt,26,1.3805289,17431
synth-n_120-m_1829-k_30-p_0.2.txt,27,1.3833528,24064
synth-n_120-m_1829-k_30-p_0.2.txt,28,1.3849319,33289
synth-n_120-m_391-k_6-p_0.05.txt,0,2.0,1
synth-n_120-m_391-k_6-p_0.05.txt,1,1.5,2
synth-n_120-m_432-k_20-p_0.05.txt,0,2.0,1
synth-n_120-m_432-k_20-p_0.05.txt,1,2.0,2
synth-n_120-m_432-k_20-p_0.05.txt,2,1.75,4
synth-n_120-m_432-k_20-p_0.05.txt,3,1.8571428,7
synth-n_120-m_432-k_20-p_0.05.txt,4,1.7692307,13
synth-n_120-m_432-k_20-p_0.05.txt,5,2.1304348,23
synth-n_120-m_432-k_20-p_0.05.txt,6,2.1632652,49
synth-n_120-m_432-k_20-p_0.05.txt,7,2.2075472,106
synth-n_120-m_432-k_20-p_0.05.txt,8,2.2435896,234
synth-n_120-m_432-k_20-p_0.05.txt,9,2.1580951,525
synth-n_120-m_432-k_20-p_0.05.txt,10,2.1518095,1133
synth-n_120-m_432-k_20-p_0.05.txt,11,2.2366693,2438
synth-n_120-m_455-k_15-p_0.05.txt,0,2.0,1
synth-n_120-m_455-k_15-p_0.05.txt,1,1.5,2
synth-n_120-m_455-k_15-p_0.05.txt,2,2.0,3
synth-n_120-m_455-k_15-p_0.05.txt,3,1.5,6
synth-n_120-m_455-k_15-p_0.05.txt,4,1.6666666,9
synth-n_120-m_455-k_15-p_0.05.txt,5,1.8,15
synth-n_120-m_455-k_15-p_0.05.txt,6,1.8888888,27
synth-n_120-m_455-k_15-p_0.05.txt,7,2.1568627,51
synth-n_120-m_482-k_25-p_0.05.txt,0,2.0,1
synth-n_120-m_482-k_25-p_0.05.txt,1,2.0,2
synth-n_120-m_482-k_25-p_0.05.txt,2,1.5,4
synth-n_120-m_482-k_25-p_0.05.txt,3,1.3333334,6
synth-n_120-m_482-k_25-p_0.05.txt,4,1.5,8
synth-n_120-m_482-k_25-p_0.05.txt,5,2.0833333,12
synth-n_120-m_482-k_25-p_0.05.txt,6,2.0,25
synth-n_120-m_482-k_25-p_0.05.txt,7,2.24,50
synth-n_120-m_482-k_25-p_0.05.txt,8,2.232143,112
synth-n_120-m_482-k_25-p_0.05.txt,9,2.276,250
synth-n_120-m_482-k_25-p_0.05.txt,10,2.4147627,569
synth-n_120-m_482-k_25-p_0.05.txt,11,2.3034935,1374
synth-n_120-m_482-k_25-p_0.05.txt,12,2.3371248,3165
synth-n_120-m_482-k_25-p_0.05.txt,13,2.3755577,7397
synth-n_120-m_482-k_25-p_0.05.txt,14,2.4206693,17572
synth-n_120-m_482-k_25-p_0.05.txt,15,2.4479735,42536
synth-n_120-m_492-k_30-p_0.05.txt,0,2.0,1
synth-n_120-m_492-k_30-p_0.05.txt,1,1.5,2
synth-n_120-m_492-k_30-p_0.05.txt,2,2.0,3
synth-n_120-m_492-k_30-p_0.05.txt,3,1.5,6
synth-n_120-m_492-k_30-p_0.05.txt,4,1.7777778,9
synth-n_120-m_492-k_30-p_0.05.txt,5,2.25,16
synth-n_120-m_492-k_30-p_0.05.txt,6,2.1944444,36
synth-n_120-m_492-k_30-p_0.05.txt,7,1.8987342,79
synth-n_120-m_492-k_30-p_0.05.txt,8,1.9066666,150
synth-n_120-m_492-k_30-p_0.05.txt,9,2.0244756,286
synth-n_120-m_492-k_30-p_0.05.txt,10,2.0224526,579
synth-n_120-m_492-k_30-p_0.05.txt,11,2.0546541,1171
synth-n_120-m_492-k_30-p_0.05.txt,12,2.056941,2406
synth-n_120-m_492-k_30-p_0.05.txt,13,2.0848656,4949
synth-n_120-m_492-k_30-p_0.05.txt,14,2.1391742,10318
synth-n_120-m_492-k_30-p_0.05.txt,15,2.189652,22072
synth-n_120-m_492-k_30-p_0.05.txt,16,2.2674942,48330
synth-n_120-m_492-k_30-p_0.05.txt,17,2.3500748,109588
synth-n_120-m_492-k_30-p_0.05.txt,18,2.4382155,257540
synth-n_120-m_790-k_10-p_0.1.txt,0,2.0,1
synth-n_120-m_790-k_10-p_0.1.txt,1,1.5,2
synth-n_120-m_790-k_10-p_0.1.txt,2,2.0,3
synth-n_120-m_790-k_10-p_0.1.txt,3,1.8333334,6
synth-n_120-m_871-k_15-p_0.1.txt,0,2.0,1
synth-n_120-m_871-k_15-p_0.1.txt,1,2.0,2
synth-n_120-m_871-k_15-p_0.1.txt,2,1.75,4
synth-n_120-m_871-k_15-p_0.1.txt,3,1.5714285,7
synth-n_120-m_871-k_15-p_0.1.txt,4,1.7272727,11
synth-n_120-m_871-k_15-p_0.1.txt,5,1.6842105,19
synth-n_120-m_871-k_15-p_0.1.txt,6,1.65625,32
synth-n_120-m_871-k_15-p_0.1.txt,7,1.7924528,53
synth-n_120-m_871-k_15-p_0.1.txt,8,1.6631579,95
synth-n_120-m_871-k_15-p_0.1.txt,9,1.6835443,158
synth-n_120-m_871-k_15-p_0.1.txt,10,1.6616541,266
synth-n_120-m_871-k_15-p_0.1.txt,11,1.7171946,442
synth-n_120-m_871-k_15-p_0.1.txt,12,1.7009223,759
synth-n_120-m_871-k_15-p_0.1.txt,13,1.7226956,1291
synth-n_120-m_921-k_25-p_0.1.txt,0,2.0,1
synth-n_120-m_921-k_25-p_0.1.txt,1,1.5,2
synth-n_120-m_921-k_25-p_0.1.txt,2,1.3333334,3
synth-n_120-m_921-k_25-p_0.1.txt,3,1.75,4
synth-n_120-m_921-k_25-p_0.1.txt,4,2.0,7
synth-n_120-m_921-k_25-p_0.1.txt,5,1.7142857,14
synth-n_120-m_921-k_25-p_0.1.txt,6,1.7083334,24
synth-n_120-m_921-k_25-p_0.1.txt,7,1.6585366,41
synth-n_120-m_921-k_25-p_0.1.txt,8,1.632353,68
synth-n_120-m_921-k_25-p_0.1.txt,9,1.7207208,111
synth-n_120-m_921-k_25-p_0.1.txt,10,1.6649215,191
synth-n_120-m_921-k_25-p_0.1.txt,11,1.6761006,318
synth-n_120-m_921-k_25-p_0.1.txt,12,1.684803,533
synth-n_120-m_921-k_25-p_0.1.txt,13,1.693764,898
synth-n_120-m_921-k_25-p_0.1.txt,14,1.6916503,1521
synth-n_120-m_921-k_25-p_0.1.txt,15,1.6984066,2573
synth-n_120-m_921-k_25-p_0.1.txt,16,1.7118993,4370
synth-n_120-m_921-k_25-p_0.1.txt,17,1.706189,7481
synth-n_120-m_921-k_25-p_0.1.txt,18,1.7154497,12764
synth-n_120-m_921-k_25-p_0.1.txt,19,1.7173913,21896
synth-n_120-m_921-k_25-p_0.1.txt,20,1.7228221,37604
synth-n_120-m_921-k_25-p_0.1.txt,21,1.7294127,64785
synth-n_120-m_921-k_25-p_0.1.txt,22,1.7366744,112040
synth-n_120-m_935-k_30-p_0.1.txt,0,2.0,1
synth-n_120-m_935-k_30-p_0.1.txt,1,2.0,2
synth-n_120-m_935-k_30-p_0.1.txt,2,1.75,4
synth-n_120-m_935-k_30-p_0.1.txt,3,1.7142857,7
synth-n_120-m_935-k_30-p_0.1.txt,4,1.5833334,12
synth-n_120-m_935-k_30-p_0.1.txt,5,1.7368422,19
synth-n_120-m_935-k_30-p_0.1.txt,6,1.6363636,33
synth-n_120-m_935-k_30-p_0.1.txt,7,1.7222222,54
synth-n_120-m_935-k_30-p_0.1.txt,8,1.7419355,93
synth-n_120-m_935-k_30-p_0.1.txt,9,1.6728395,162
synth-n_120-m_935-k_30-p_0.1.txt,10,1.6273062,271
synth-n_120-m_935-k_30-p_0.1.txt,11,1.6258503,441
synth-n_120-m_935-k_30-p_0.1.txt,12,1.637378,717
synth-n_120-m_935-k_30-p_0.1.txt,13,1.6456559,1174
synth-n_120-m_935-k_30-p_0.1.txt,14,1.6640787,1932
synth-n_120-m_935-k_30-p_0.1.txt,15,1.6597201,3215
synth-n_120-m_935-k_30-p_0.1.txt,16,1.6681035,5336
synth-n_120-m_935-k_30-p_0.1.txt,17,1.6665543,8901
synth-n_120-m_935-k_30-p_0.1.txt,18,1.6681273,14834
synth-n_120-m_935-k_30-p_0.1.txt,19,1.6674479,24745
synth-n_120-m_935-k_30-p_0.1.txt,20,1.6757714,41261
synth-n_120-m_935-k_30-p_0.1.txt,21,1.6786127,69144
synth-n_120-m_935-k_30-p_0.1.txt,22,1.6834301,116066
synth-n_120-m_950-k_20-p_0.1.txt,0,2.0,1
synth-n_120-m_950-k_20-p_0.1.txt,1,1.5,2
synth-n_120-m_950-k_20-p_0.1.txt,2,1.3333334,3
synth-n_120-m_950-k_20-p_0.1.txt,3,1.75,4
synth-n_120-m_950-k_20-p_0.1.txt,4,1.5714285,7
synth-n_120-m_950-k_20-p_0.1.txt,5,1.5454545,11
synth-n_120-m_950-k_20-p_0.1.txt,6,1.7058823,17
synth-n_120-m_950-k_20-p_0.1.txt,7,1.5172414,29
synth-n_120-m_950-k_20-p_0.1.txt,8,1.5909091,44
synth-n_120-m_950-k_20-p_0.1.txt,9,1.7714286,70
synth-n_120-m_950-k_20-p_0.1.txt,10,1.701613,124
