name,k_optimal,k_solved,millis,verified,recursive_steps
biology-n_25-m_231-p_0.75-6,13,13,100,true,3043
biology-n_25-m_231-p_0.9-6,8,8,6,true,149
biology-n_28-m_163-p_0.5-11,10,10,9,true,326
biology-n_28-m_163-p_0.75-11,8,8,3,true,72
biology-n_28-m_163-p_0.9-11,5,5,2,true,13
biology-n_28-m_249-p_0.5-8,15,15,228,true,6278
biology-n_28-m_249-p_0.75-8,13,13,150,true,2832
biology-n_28-m_249-p_0.9-8,6,6,2,true,13
biology-n_29-m_153-p_0.5-21,11,11,38,true,1486
biology-n_29-m_153-p_0.75-21,11,11,132,true,3762
biology-n_29-m_153-p_0.9-21,5,5,1,true,22
biology-n_30-m_287-p_0.5-5,15,15,187,true,4879
biology-n_30-m_287-p_0.75-5,12,12,81,true,2032
biology-n_30-m_287-p_0.9-5,10,10,89,true,2138
biology-n_35-m_315-p_0.5-18,17,17,441,true,11344
biology-n_35-m_315-p_0.75-18,15,15,230,true,6077
biology-n_35-m_315-p_0.9-18,10,10,65,true,1328
biology-n_36-m_219-p_0.5-12,17,17,41,true,1709
biology-n_36-m_219-p_0.75-12,14,14,20,true,714
biology-n_36-m_219-p_0.9-12,9,9,1,true,6
biology-n_42-m_297-p_0.5-23,21,21,13858,true,336165
biology-n_42-m_297-p_0.75-23,19,19,8592,true,204429
biology-n_42-m_297-p_0.9-23,13,13,94,true,2429
biology-n_45-m_326-p_0.5-16,21,21,60,true,2278
biology-n_45-m_326-p_0.75-16,18,18,48,true,1558
biology-n_45-m_326-p_0.9-16,14,14,7,true,218
biology-n_49-m_689-p_0.5-14,29,29,3929,true,70652
biology-n_49-m_689-p_0.75-14,26,26,3399,true,57736
biology-n_49-m_689-p_0.9-14,19,19,1279,true,16413
biology-n_56-m_1372-p_0.5-4,42,42,62095,true,718614
biology-n_56-m_1372-p_0.75-4,38,38,129904,true,1259149
biology-n_56-m_1372-p_0.9-4,29,29,158663,true,1127121
biology-n_56-m_526-p_0.5-2,29,29,36610,true,889023
biology-n_56-m_526-p_0.75-2,24,24,135590,true,1513813
biology-n_56-m_526-p_0.9-2,17,17,24,true,371
biology-n_59-m_624-p_0.5-1,30,30,1540,true,30616
biology-n_59-m_624-p_0.75-1,26,26,1324,true,23886
biology-n_59-m_624-p_0.9-1,22,22,1363,true,20054
biology-n_77-m_1411-p_0.5-5,47,47,67914,true,761374
biology-n_77-m_1411-p_0.75-5,42,42,67801,true,599566
biology-n_77-m_1411-p_0.9-5,34,34,109405,true,838400
biology-n_79-m_1381-p_0.5-2,47,47,31107,true,313395
biology-n_79-m_1381-p_0.75-2,43,43,40909,true,430256
biology-n_79-m_1381-p_0.9-2,37,37,44334,true,372062
biology-n_81-m_1292-p_0.5-3,47,47,28323,true,349725
biology-n_81-m_1292-p_0.75-3,44,44,60559,true,667038
biology-n_81-m_1292-p_0.9-3,32,32,94105,true,723232
biology-n_9-m_23-p_0.5-1,2,2,0,true,0
biology-n_9-m_23-p_0.75-1,2,2,0,true,0
biology-n_9-m_23-p_0.9-1,1,1,0,true,0
bitcoinalpha-n_100,5,5,0,true,0
bitcoinalpha-n_1000,149,149,14,true,0
bitcoinalpha-n_200,13,13,0,true,0
bitcoinalpha-n_300,22,22,0,true,0
bitcoinalpha-n_400,28,28,0,true,0
bitcoinalpha-n_500,59,59,1,true,0
bitcoinalpha-n_700,86,86,4,true,0
bitcoinalpha-n_800,91,91,4,true,0
blogs-n_100,8,8,0,true,0
blogs-n_1000,198,87,180001,false,98792
blogs-n_200,25,25,2,true,1
blogs-n_300,36,36,5,true,0
blogs-n_400,53,53,54,true,1442
blogs-n_500,68,68,551,true,13788
blogs-n_700,122,63,180000,false,288596
blogs-n_800,144,86,180000,false,577042
celegansneural,187,8,180000,false,580483
chess-n_100,2,2,0,true,0
chess-n_1000,60,31,180000,false,1352028
chess-n_200,3,3,0,true,0
chess-n_300,4,4,0,true,0
chess-n_400,10,10,0,true,0
chess-n_500,16,16,1,true,0
chess-n_700,23,23,7,true,72
chess-n_800,37,37,14,true,61
ChicagoRegional-n_100,0,0,0,true,0
ChicagoRegional-n_1000,90,90,1,true,0
ChicagoRegional-n_200,3,3,0,true,0
ChicagoRegional-n_300,8,8,0,true,0
ChicagoRegional-n_400,13,13,0,true,0
ChicagoRegional-n_500,21,21,0,true,0
ChicagoRegional-n_700,57,57,0,true,0
ChicagoRegional-n_800,41,41,0,true,0
convote,29,29,2,true,0
email,93,1,180000,false,1773380
GD-n_101-m_190.mtx,0,0,0,true,0
GD-n_105-m_149.mtx,20,20,0,true,0
GD-n_121-m_207.mtx,43,43,1,true,0
GD-n_18-m_37.mtx,8,8,0,true,15
GD-n_180-m_229.mtx,2,2,1,true,0
GD-n_23-m_87.mtx,9,9,0,true,4
GD-n_36-m_57.mtx,5,5,0,true,0
GD-n_38-m_50.mtx,2,2,0,true,4
GD-n_62-m_287.mtx,38,38,4625,true,445970
GD-n_73-m_96.mtx,2,2,0,true,0
GD-n_80-m_232.mtx,20,20,2,true,106
GD-n_84-m_196.mtx,0,0,0,true,0
health-n_100,2,2,0,true,0
health-n_1000,232,232,44,true,108
health-n_200,16,16,0,true,0
health-n_300,22,22,0,true,0
health-n_400,42,42,0,true,0
health-n_500,80,80,2,true,0
health-n_700,126,126,9,true,4
health-n_800,164,164,16,true,2
link-kv-n_100,8,8,0,true,7
link-kv-n_1000,238,238,449,true,11133
link-kv-n_200,18,18,1,true,48
link-kv-n_300,55,55,7,true,359
link-kv-n_400,78,78,21,true,886
link-kv-n_500,98,98,1240,true,43173
link-kv-n_700,166,166,82,true,3214
link-kv-n_800,182,182,108674,true,4344851
maayan_foodweb-n_183-m_2476,11,11,4,true,31
moreno_bison-n_26-m_314,16,16,11,true,536
moreno_cattle-n_28-m_217,8,8,0,true,2
moreno_hens-n_32-m_496,11,11,179,true,2471
moreno_innovation-n_241-m_1098,79,79,52,true,2696
moreno_mac-n_62-m_1187,14,14,69,true,1708
moreno_rhesus-m_16-m_111,10,10,1,true,92
moreno_sheep-n_28-m_250,8,8,3,true,88
openflights-n_100,8,8,0,true,0
openflights-n_1000,228,228,30,true,2
openflights-n_200,24,24,0,true,0
openflights-n_300,37,37,1,true,0
openflights-n_400,69,69,2,true,0
openflights-n_500,88,88,4,true,0
openflights-n_700,148,148,14,true,66
openflights-n_800,179,179,25,true,1
oz,138,2,180000,false,446175
polbooks-n_105-m_441.mtx,0,0,0,true,0
talk-oc-n_100,1,1,0,true,0
talk-oc-n_1000,6,6,2,true,0
talk-oc-n_200,1,1,0,true,0
talk-oc-n_300,0,0,0,true,0
talk-oc-n_400,1,1,0,true,0
talk-oc-n_500,4,4,0,true,0
talk-oc-n_700,2,2,0,true,0
talk-oc-n_800,4,4,0,true,0
temporalGraph-n_100,3,3,0,true,0
temporalGraph-n_1000,45,45,23,true,188
temporalGraph-n_200,3,3,0,true,0
temporalGraph-n_300,7,7,0,true,0
temporalGraph-n_400,12,12,0,true,0
temporalGraph-n_500,14,14,1,true,63
temporalGraph-n_700,26,26,3,true,0
temporalGraph-n_800,33,33,9,true,0
Tina_AskCal-n_11-m_29.mtx,3,3,0,true,0
trust,166,166,34,true,93
ucsocial-n_100,14,14,0,true,0
ucsocial-n_1000,253,253,108,true,0
ucsocial-n_200,24,24,1,true,0
ucsocial-n_300,44,44,2,true,0
ucsocial-n_400,73,73,4,true,0
ucsocial-n_500,105,105,10,true,0
ucsocial-n_700,166,166,42,true,0
ucsocial-n_800,183,183,44,true,0
usairport-n_100,10,10,0,true,0
usairport-n_1000,251,158,180000,false,5027100
usairport-n_200,29,29,1,true,5
usairport-n_300,48,48,6,true,128
usairport-n_400,84,84,124,true,3706
usairport-n_500,100,100,160,true,6345
usairport-n_700,154,154,11906,true,165533
usairport-n_800,191,191,78799,true,3340066
wikispeedia-n_100,6,6,0,true,0
wikispeedia-n_1000,162,122,180000,false,771704
wikispeedia-n_200,10,10,0,true,0
wikispeedia-n_300,23,23,1,true,0
wikispeedia-n_400,39,39,4,true,0
wikispeedia-n_500,59,59,13,true,118
wikispeedia-n_700,77,77,40,true,286
wikispeedia-n_800,110,82,180000,false,1310169
synth-n_10-m_12-k_2-p_0.2.txt,0,0,0,true,0
synth-n_10-m_12-k_4-p_0.2.txt,1,1,0,true,0
synth-n_100-m_1009-k_2-p_0.2.txt,2,2,2,true,0
synth-n_100-m_1028-k_4-p_0.2.txt,4,4,42,true,1
synth-n_100-m_1107-k_6-p_0.2.txt,6,6,40,true,1
synth-n_100-m_1119-k_8-p_0.2.txt,8,8,81,true,1
synth-n_100-m_1129-k_10-p_0.2.txt,10,10,93,true,5
synth-n_100-m_1220-k_15-p_0.2.txt,15,15,1026,true,1703
synth-n_100-m_1231-k_25-p_0.2.txt,25,0,180000,false,355875
synth-n_100-m_1235-k_20-p_0.2.txt,20,20,42832,true,80346
synth-n_100-m_1374-k_30-p_0.2.txt,30,0,180000,false,332396
synth-n_100-m_262-k_6-p_0.05.txt,5,5,1,true,0
synth-n_100-m_275-k_10-p_0.05.txt,6,6,1,true,21
synth-n_100-m_277-k_8-p_0.05.txt,4,4,1,true,0
synth-n_100-m_282-k_2-p_0.05.txt,2,2,0,true,0
synth-n_100-m_305-k_20-p_0.05.txt,10,10,480,true,6803
synth-n_100-m_305-k_4-p_0.05.txt,3,3,1,true,0
synth-n_100-m_319-k_15-p_0.05.txt,9,9,5,true,102
synth-n_100-m_344-k_25-p_0.05.txt,12,12,1572,true,10821
synth-n_100-m_346-k_30-p_0.05.txt,17,0,180000,false,1416319
synth-n_100-m_491-k_2-p_0.1.txt,2,2,1,true,0
synth-n_100-m_542-k_4-p_0.1.txt,4,4,1,true,0
synth-n_100-m_546-k_8-p_0.1.txt,8,8,8,true,2
synth-n_100-m_565-k_6-p_0.1.txt,6,6,2,true,0
synth-n_100-m_568-k_10-p_0.1.txt,10,10,78,true,204
synth-n_100-m_596-k_15-p_0.1.txt,15,15,26227,true,112011
synth-n_100-m_643-k_25-p_0.1.txt,25,0,180000,false,685123
synth-n_100-m_645-k_20-p_0.1.txt,20,0,180000,false,604126
synth-n_100-m_670-k_30-p_0.1.txt,29,0,180000,false,502209
synth-n_120-m_1409-k_2-p_0.2.txt,2,2,3,true,0
synth-n_120-m_1485-k_6-p_0.2.txt,6,6,103,true,1
synth-n_120-m_1520-k_4-p_0.2.txt,4,4,56,true,1
synth-n_120-m_1530-k_10-p_0.2.txt,10,10,159,true,1
synth-n_120-m_1600-k_8-p_0.2.txt,8,8,144,true,1
synth-n_120-m_1738-k_15-p_0.2.txt,15,15,567,true,413
synth-n_120-m_1775-k_20-p_0.2.txt,20,20,12265,true,14803
synth-n_120-m_1825-k_25-p_0.2.txt,25,25,176211,true,218192
synth-n_120-m_1829-k_30-p_0.2.txt,30,0,180000,false,215684
synth-n_120-m_368-k_2-p_0.05.txt,2,2,1,true,0
synth-n_120-m_372-k_4-p_0.05.txt,4,4,1,true,0
synth-n_120-m_391-k_6-p_0.05.txt,5,5,4,true,17
synth-n_120-m_395-k_8-p_0.05.txt,7,7,1,true,0
synth-n_120-m_420-k_10-p_0.05.txt,7,7,1,true,0
synth-n_120-m_432-k_20-p_0.05.txt,15,15,2182,true,26504
synth-n_120-m_455-k_15-p_0.05.txt,10,10,150,true,1186
synth-n_120-m_482-k_25-p_0.05.txt,17,17,104861,true,566184
synth-n_120-m_492-k_30-p_0.05.txt,21,0,180000,false,589395
synth-n_120-m_724-k_4-p_0.1.txt,4,4,3,true,0
synth-n_120-m_788-k_6-p_0.1.txt,6,6,3,true,0
synth-n_120-m_790-k_10-p_0.1.txt,10,10,83,true,95
synth-n_120-m_791-k_2-p_0.1.txt,2,2,2,true,0
synth-n_120-m_828-k_8-p_0.1.txt,8,8,53,true,1
synth-n_120-m_871-k_15-p_0.1.txt,15,15,12043,true,26150
synth-n_120-m_921-k_25-p_0.1.txt,25,0,180000,false,354212
synth-n_120-m_935-k_30-p_0.1.txt,29,0,180000,false,314092
synth-n_120-m_950-k_20-p_0.1.txt,20,0,180000,false,332735
synth-n_140-m_1028-k_2-p_0.1.txt,2,2,3,true,0
synth-n_140-m_1046-k_6-p_0.1.txt,6,6,4,true,0
synth-n_140-m_1047-k_4-p_0.1.txt,4,4,3,true,0
synth-n_140-m_1056-k_8-p_0.1.txt,8,8,47,true,1
synth-n_140-m_1070-k_10-p_0.1.txt,10,10,106,true,6
synth-n_140-m_1181-k_20-p_0.1.txt,20,0,180000,false,245623
synth-n_140-m_1184-k_15-p_0.1.txt,15,15,4985,true,7574
synth-n_140-m_1225-k_25-p_0.1.txt,25,0,180001,false,234036
synth-n_140-m_1284-k_30-p_0.1.txt,30,0,180000,false,237890
synth-n_140-m_2032-k_2-p_0.2.txt,2,2,5,true,0
synth-n_140-m_2038-k_4-p_0.2.txt,4,4,128,true,1
synth-n_140-m_2080-k_6-p_0.2.txt,6,6,195,true,1
synth-n_140-m_2149-k_8-p_0.2.txt,8,8,245,true,1
synth-n_140-m_2195-k_10-p_0.2.txt,10,10,272,true,1
synth-n_140-m_2205-k_15-p_0.2.txt,15,15,345,true,20
synth-n_140-m_2299-k_20-p_0.2.txt,20,20,3192,true,2476
synth-n_140-m_2379-k_25-p_0.2.txt,25,25,88951,true,78411
synth-n_140-m_2487-k_30-p_0.2.txt,30,0,180000,false,151948
synth-n_140-m_508-k_2-p_0.05.txt,2,2,1,true,0
synth-n_140-m_511-k_4-p_0.05.txt,2,2,2,true,0
synth-n_140-m_511-k_6-p_0.05.txt,6,6,2,true,0
synth-n_140-m_531-k_8-p_0.05.txt,7,7,2,true,0
synth-n_140-m_542-k_15-p_0.05.txt,13,13,1150,true,10510
synth-n_140-m_547-k_10-p_0.05.txt,8,8,3,true,0
synth-n_140-m_625-k_25-p_0.05.txt,22,0,180000,false,549312
synth-n_140-m_632-k_20-p_0.05.txt,16,16,15357,true,55724
synth-n_140-m_632-k_30-p_0.05.txt,26,1,180000,false,424689
synth-n_160-m_1318-k_4-p_0.1.txt,4,4,5,true,0
synth-n_160-m_1324-k_2-p_0.1.txt,2,2,5,true,0
synth-n_160-m_1346-k_6-p_0.1.txt,6,6,5,true,0
synth-n_160-m_1409-k_10-p_0.1.txt,10,10,157,true,8
synth-n_160-m_1412-k_8-p_0.1.txt,8,8,211,true,2
synth-n_160-m_1447-k_15-p_0.1.txt,15,15,2426,true,2664
synth-n_160-m_1523-k_20-p_0.1.txt,20,20,110873,true,107850
synth-n_160-m_1595-k_25-p_0.1.txt,25,0,180001,false,162321
synth-n_160-m_1648-k_30-p_0.1.txt,30,0,180000,false,151529
synth-n_160-m_2577-k_2-p_0.2.txt,2,2,8,true,0
synth-n_160-m_2611-k_4-p_0.2.txt,4,4,9,true,0
synth-n_160-m_2705-k_6-p_0.2.txt,6,6,309,true,1
synth-n_160-m_2720-k_10-p_0.2.txt,10,10,369,true,1
synth-n_160-m_2776-k_8-p_0.2.txt,8,8,324,true,1
synth-n_160-m_2910-k_15-p_0.2.txt,15,15,530,true,5
synth-n_160-m_3006-k_20-p_0.2.txt,20,20,1440,true,500
synth-n_160-m_3034-k_25-p_0.2.txt,25,25,92921,true,58662
synth-n_160-m_3134-k_30-p_0.2.txt,30,0,180001,false,112391
synth-n_160-m_641-k_2-p_0.05.txt,2,2,2,true,0
synth-n_160-m_663-k_4-p_0.05.txt,4,4,3,true,0
synth-n_160-m_683-k_8-p_0.05.txt,6,6,9,true,4
synth-n_160-m_693-k_6-p_0.05.txt,6,6,4,true,0
synth-n_160-m_731-k_10-p_0.05.txt,10,10,153,true,327
synth-n_160-m_743-k_20-p_0.05.txt,19,1,180000,false,512659
synth-n_160-m_746-k_15-p_0.05.txt,14,14,8184,true,27764
synth-n_160-m_800-k_30-p_0.05.txt,27,1,180000,false,297527
synth-n_160-m_810-k_25-p_0.05.txt,25,0,180000,false,346877
synth-n_180-m_1022-k_30-p_0.05.txt,29,1,180000,false,227645
synth-n_180-m_1057-k_25-p_0.05.txt,22,0,180000,false,231533
synth-n_180-m_1627-k_4-p_0.1.txt,4,4,7,true,0
synth-n_180-m_1658-k_2-p_0.1.txt,2,2,7,true,0
synth-n_180-m_1683-k_6-p_0.1.txt,6,6,134,true,1
synth-n_180-m_1717-k_8-p_0.1.txt,8,8,6,true,0
synth-n_180-m_1738-k_10-p_0.1.txt,10,10,276,true,4
synth-n_180-m_1958-k_15-p_0.1.txt,15,15,691,true,259
synth-n_180-m_1962-k_25-p_0.1.txt,25,0,180000,false,112899
synth-n_180-m_1968-k_20-p_0.1.txt,20,20,168221,true,108031
synth-n_180-m_2037-k_30-p_0.1.txt,30,0,180000,false,115659
synth-n_180-m_3254-k_2-p_0.2.txt,2,2,13,true,0
synth-n_180-m_3302-k_4-p_0.2.txt,4,4,11,true,0
synth-n_180-m_3396-k_8-p_0.2.txt,8,8,468,true,1
synth-n_180-m_3408-k_6-p_0.2.txt,6,6,405,true,1
synth-n_180-m_3481-k_10-p_0.2.txt,10,10,573,true,1
synth-n_180-m_3631-k_15-p_0.2.txt,15,15,754,true,1
synth-n_180-m_3690-k_20-p_0.2.txt,20,20,1472,true,294
synth-n_180-m_3812-k_25-p_0.2.txt,25,25,18556,true,8512
synth-n_180-m_4031-k_30-p_0.2.txt,30,0,180001,false,82298
synth-n_180-m_804-k_2-p_0.05.txt,2,2,3,true,0
synth-n_180-m_827-k_6-p_0.05.txt,6,6,4,true,0
synth-n_180-m_855-k_15-p_0.05.txt,15,15,307,true,1481
synth-n_180-m_867-k_8-p_0.05.txt,8,8,4,true,0
synth-n_180-m_881-k_4-p_0.05.txt,4,4,4,true,0
synth-n_180-m_895-k_20-p_0.05.txt,19,19,11997,true,30230
synth-n_180-m_902-k_10-p_0.05.txt,10,10,31,true,32
synth-n_20-m_18-k_4-p_0.05.txt,1,1,0,true,0
synth-n_20-m_20-k_4-p_0.1.txt,0,0,0,true,0
synth-n_20-m_25-k_2-p_0.1.txt,1,1,0,true,0
synth-n_20-m_25-k_8-p_0.1.txt,2,2,0,true,0
synth-n_20-m_38-k_6-p_0.1.txt,2,2,0,true,0
synth-n_20-m_48-k_2-p_0.2.txt,2,2,0,true,0
synth-n_20-m_54-k_8-p_0.2.txt,3,3,0,true,0
synth-n_20-m_58-k_4-p_0.2.txt,4,4,0,true,7
synth-n_20-m_59-k_6-p_0.2.txt,3,3,0,true,0
synth-n_20-m_9-k_8-p_0.05.txt,0,0,0,true,0
synth-n_200-m_1059-k_8-p_0.05.txt,8,8,6,true,0
synth-n_200-m_1063-k_2-p_0.05.txt,2,2,5,true,0
synth-n_200-m_1075-k_10-p_0.05.txt,10,10,73,true,40
synth-n_200-m_1093-k_4-p_0.05.txt,4,4,5,true,0
synth-n_200-m_1096-k_6-p_0.05.txt,6,6,5,true,0
synth-n_200-m_1115-k_15-p_0.05.txt,15,15,8656,true,12663
synth-n_200-m_1151-k_25-p_0.05.txt,25,0,180001,false,213352
synth-n_200-m_1172-k_20-p_0.05.txt,20,20,63667,true,97745
synth-n_200-m_1319-k_30-p_0.05.txt,30,0,180000,false,159238
synth-n_200-m_2075-k_10-p_0.1.txt,10,10,351,true,2
synth-n_200-m_2076-k_6-p_0.1.txt,6,6,10,true,0
synth-n_200-m_2088-k_4-p_0.1.txt,4,4,9,true,0
synth-n_200-m_2096-k_2-p_0.1.txt,2,2,9,true,0
synth-n_200-m_2119-k_8-p_0.1.txt,8,8,207,true,1
synth-n_200-m_2270-k_20-p_0.1.txt,20,20,98634,true,53436
synth-n_200-m_2275-k_15-p_0.1.txt,15,15,755,true,143
synth-n_200-m_2356-k_25-p_0.1.txt,25,0,180002,false,91232
synth-n_200-m_2488-k_30-p_0.1.txt,30,0,180000,false,93875
synth-n_200-m_4097-k_2-p_0.2.txt,2,2,16,true,0
synth-n_200-m_4160-k_10-p_0.2.txt,10,10,868,true,1
synth-n_200-m_4165-k_4-p_0.2.txt,4,4,248,true,1
synth-n_200-m_4241-k_6-p_0.2.txt,6,6,596,true,1
synth-n_200-m_4270-k_8-p_0.2.txt,8,8,753,true,1
synth-n_200-m_4411-k_15-p_0.2.txt,15,15,1082,true,1
synth-n_200-m_4591-k_20-p_0.2.txt,20,20,1294,true,17
synth-n_200-m_4629-k_25-p_0.2.txt,25,25,16726,true,5760
synth-n_200-m_4765-k_30-p_0.2.txt,30,30,105217,true,37926
synth-n_225-m_1274-k_4-p_0.05.txt,4,4,6,true,0
synth-n_225-m_1286-k_2-p_0.05.txt,2,2,7,true,0
synth-n_225-m_1352-k_6-p_0.05.txt,6,6,9,true,0
synth-n_225-m_1385-k_8-p_0.05.txt,8,8,9,true,0
synth-n_225-m_1390-k_10-p_0.05.txt,10,10,165,true,23
synth-n_225-m_1391-k_15-p_0.05.txt,15,15,5566,true,5155
synth-n_225-m_1470-k_20-p_0.05.txt,19,0,180001,false,132160
synth-n_225-m_1484-k_25-p_0.05.txt,25,2,180000,false,164235
synth-n_225-m_1517-k_30-p_0.05.txt,30,0,180000,false,138399
synth-n_225-m_2523-k_2-p_0.1.txt,2,2,13,true,0
synth-n_225-m_2681-k_10-p_0.1.txt,10,10,632,true,1
synth-n_225-m_2685-k_6-p_0.1.txt,6,6,354,true,1
synth-n_225-m_2691-k_8-p_0.1.txt,8,8,560,true,1
synth-n_225-m_2732-k_4-p_0.1.txt,4,4,13,true,0
synth-n_225-m_2816-k_15-p_0.1.txt,15,15,819,true,43
synth-n_225-m_2884-k_20-p_0.1.txt,20,20,20741,true,8306
synth-n_225-m_2884-k_25-p_0.1.txt,25,0,180004,false,73877
synth-n_225-m_2964-k_30-p_0.1.txt,30,0,180002,false,72549
synth-n_225-m_4993-k_2-p_0.2.txt,2,2,20,true,0
synth-n_225-m_5212-k_6-p_0.2.txt,6,6,885,true,1
synth-n_225-m_5223-k_4-p_0.2.txt,4,4,586,true,1
synth-n_225-m_5291-k_8-p_0.2.txt,8,8,987,true,1
synth-n_225-m_5365-k_10-p_0.2.txt,10,10,1241,true,1
synth-n_225-m_5504-k_15-p_0.2.txt,15,15,1547,true,1
synth-n_225-m_5734-k_20-p_0.2.txt,20,20,1866,true,2
synth-n_225-m_5854-k_25-p_0.2.txt,25,25,3699,true,458
synth-n_225-m_5936-k_30-p_0.2.txt,30,30,40671,true,10893
synth-n_250-m_1512-k_2-p_0.05.txt,2,2,8,true,0
synth-n_250-m_1569-k_4-p_0.05.txt,4,4,9,true,0
synth-n_250-m_1575-k_6-p_0.05.txt,6,6,10,true,0
synth-n_250-m_1667-k_8-p_0.05.txt,8,8,11,true,0
synth-n_250-m_1694-k_10-p_0.05.txt,10,10,328,true,35
synth-n_250-m_1710-k_15-p_0.05.txt,15,15,6777,true,4595
synth-n_250-m_1757-k_20-p_0.05.txt,20,1,180001,false,132697
synth-n_250-m_1814-k_25-p_0.05.txt,25,0,180002,false,104422
synth-n_250-m_1916-k_30-p_0.05.txt,30,0,180000,false,91748
synth-n_250-m_3124-k_4-p_0.1.txt,4,4,16,true,0
synth-n_250-m_3161-k_2-p_0.1.txt,2,2,17,true,0
synth-n_250-m_3199-k_8-p_0.1.txt,8,8,419,true,1
synth-n_250-m_3249-k_6-p_0.1.txt,6,6,19,true,0
synth-n_250-m_3387-k_10-p_0.1.txt,10,10,1063,true,1
synth-n_250-m_3436-k_15-p_0.1.txt,15,15,1151,true,12
synth-n_250-m_3475-k_20-p_0.1.txt,20,20,10134,true,2631
synth-n_250-m_3612-k_25-p_0.1.txt,25,0,180000,false,54961
synth-n_250-m_3681-k_30-p_0.1.txt,30,0,180002,false,57607
synth-n_250-m_6262-k_2-p_0.2.txt,2,2,26,true,0
synth-n_250-m_6353-k_4-p_0.2.txt,4,4,868,true,1
synth-n_250-m_6493-k_6-p_0.2.txt,6,6,25,true,0
synth-n_250-m_6538-k_8-p_0.2.txt,8,8,1480,true,1
synth-n_250-m_6557-k_10-p_0.2.txt,10,10,1723,true,1
synth-n_250-m_6833-k_15-p_0.2.txt,15,15,2278,true,1
synth-n_250-m_7048-k_20-p_0.2.txt,20,20,2687,true,1
synth-n_250-m_7157-k_25-p_0.2.txt,25,25,3864,true,187
synth-n_250-m_7252-k_30-p_0.2.txt,30,30,10136,true,1489
synth-n_275-m_1895-k_2-p_0.05.txt,2,2,12,true,0
synth-n_275-m_1958-k_4-p_0.05.txt,4,4,12,true,0
synth-n_275-m_2019-k_8-p_0.05.txt,8,8,250,true,3
synth-n_275-m_2025-k_6-p_0.05.txt,6,6,13,true,0
synth-n_275-m_2051-k_10-p_0.05.txt,10,10,130,true,2
synth-n_275-m_2121-k_25-p_0.05.txt,25,0,180002,false,85110
synth-n_275-m_2122-k_15-p_0.05.txt,15,15,4875,true,2032
synth-n_275-m_2130-k_20-p_0.05.txt,20,0,180004,false,81042
synth-n_275-m_2220-k_30-p_0.05.txt,30,0,180001,false,73825
synth-n_275-m_3808-k_2-p_0.1.txt,2,2,20,true,0
synth-n_275-m_3815-k_6-p_0.1.txt,6,6,608,true,1
synth-n_275-m_3851-k_4-p_0.1.txt,4,4,22,true,0
synth-n_275-m_3928-k_10-p_0.1.txt,10,10,440,true,1
synth-n_275-m_3928-k_8-p_0.1.txt,8,8,23,true,0
