name,level,cycle_size,recursive_steps
synth-n_275-m_4276-k_20-p_0.1.txt,1,2.0,1
synth-n_275-m_4276-k_20-p_0.1.txt,2,2.0,1
synth-n_275-m_4276-k_20-p_0.1.txt,3,2.0,1
synth-n_275-m_4276-k_20-p_0.1.txt,4,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,5,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,6,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,7,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,8,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,9,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,10,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,11,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,12,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,13,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,14,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,15,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,16,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,17,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,18,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,0,2.0,1
synth-n_275-m_4371-k_30-p_0.1.txt,1,2.0,1
synth-n_275-m_4371-k_30-p_0.1.txt,2,2.0,1
synth-n_275-m_4371-k_30-p_0.1.txt,3,2.0,1
synth-n_275-m_4371-k_30-p_0.1.txt,4,2.0,1
synth-n_275-m_4371-k_30-p_0.1.txt,5,2.0,2
synth-n_275-m_4371-k_30-p_0.1.txt,6,2.0,2
synth-n_275-m_4371-k_30-p_0.1.txt,7,2.5,2
synth-n_275-m_4371-k_30-p_0.1.txt,8,2.0,2
synth-n_275-m_4371-k_30-p_0.1.txt,9,2.0,2
synth-n_275-m_4371-k_30-p_0.1.txt,10,2.5,2
synth-n_275-m_4371-k_30-p_0.1.txt,11,2.5,2
synth-n_275-m_4371-k_30-p_0.1.txt,12,2.3333333,3
synth-n_275-m_4371-k_30-p_0.1.txt,13,2.0,3
synth-n_275-m_4371-k_30-p_0.1.txt,14,2.0,3
synth-n_275-m_4371-k_30-p_0.1.txt,15,2.0,2
synth-n_275-m_4371-k_30-p_0.1.txt,16,2.0,2
synth-n_275-m_4371-k_30-p_0.1.txt,17,2.0,1
synth-n_275-m_4371-k_30-p_0.1.txt,18,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,19,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,20,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,21,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,22,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,23,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,24,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,25,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,26,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,27,NaN,0
synth-n_275-m_4371-k_30-p_0.1.txt,28,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,0,2.0,1
synth-n_275-m_8114-k_15-p_0.2.txt,1,2.0,1
synth-n_275-m_8114-k_15-p_0.2.txt,2,3.0,1
synth-n_275-m_8114-k_15-p_0.2.txt,3,2.0,1
synth-n_275-m_8114-k_15-p_0.2.txt,4,2.0,1
synth-n_275-m_8114-k_15-p_0.2.txt,5,2.0,1
synth-n_275-m_8114-k_15-p_0.2.txt,6,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,7,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,8,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,9,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,10,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,11,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,12,NaN,0
synth-n_275-m_8114-k_15-p_0.2.txt,13,NaN,0
synth-n_30-m_114-k_6-p_0.2.txt,0,2.0,1
synth-n_30-m_114-k_6-p_0.2.txt,1,NaN,0
synth-n_30-m_114-k_6-p_0.2.txt,2,NaN,0
synth-n_30-m_117-k_10-p_0.2.txt,0,2.0,1
synth-n_30-m_117-k_10-p_0.2.txt,1,NaN,0
synth-n_30-m_117-k_10-p_0.2.txt,2,NaN,0
synth-n_30-m_117-k_10-p_0.2.txt,3,NaN,0
synth-n_30-m_117-k_10-p_0.2.txt,4,NaN,0
synth-n_300-m_2429-k_8-p_0.05.txt,0,2.0,1
synth-n_300-m_2429-k_8-p_0.05.txt,1,NaN,0
synth-n_300-m_2429-k_8-p_0.05.txt,2,NaN,0
synth-n_300-m_2429-k_8-p_0.05.txt,3,NaN,0
synth-n_300-m_2429-k_8-p_0.05.txt,4,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,0,2.0,1
synth-n_300-m_2480-k_20-p_0.05.txt,1,2.0,1
synth-n_300-m_2480-k_20-p_0.05.txt,2,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,3,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,4,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,5,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,6,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,7,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,8,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,9,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,10,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,11,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,12,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,13,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,14,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,15,NaN,0
synth-n_300-m_2480-k_20-p_0.05.txt,16,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,0,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,1,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,2,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,3,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,4,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,5,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,6,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,7,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,8,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,9,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,10,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,11,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,12,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,13,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,14,2.0,1
synth-n_300-m_2495-k_25-p_0.05.txt,15,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,16,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,17,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,18,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,19,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,20,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,21,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,22,NaN,0
synth-n_300-m_2495-k_25-p_0.05.txt,23,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,0,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,1,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,2,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,3,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,4,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,5,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,6,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,7,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,8,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,9,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,10,2.0,1
synth-n_300-m_2561-k_30-p_0.05.txt,11,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,12,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,13,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,14,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,15,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,16,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,17,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,18,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,19,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,20,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,21,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,22,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,23,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,24,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,25,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,26,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,27,NaN,0
synth-n_300-m_2561-k_30-p_0.05.txt,28,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,0,2.0,1
synth-n_300-m_5040-k_20-p_0.1.txt,1,2.0,1
synth-n_300-m_5040-k_20-p_0.1.txt,2,2.0,1
synth-n_300-m_5040-k_20-p_0.1.txt,3,2.0,1
synth-n_300-m_5040-k_20-p_0.1.txt,4,2.0,1
synth-n_300-m_5040-k_20-p_0.1.txt,5,2.0,1
synth-n_300-m_5040-k_20-p_0.1.txt,6,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,7,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,8,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,9,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,10,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,11,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,12,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,13,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,14,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,15,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,16,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,17,NaN,0
synth-n_300-m_5040-k_20-p_0.1.txt,18,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,0,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,1,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,2,3.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,3,2.0,2
synth-n_300-m_5040-k_25-p_0.1.txt,4,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,5,2.0,2
synth-n_300-m_5040-k_25-p_0.1.txt,6,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,7,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,8,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,9,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,10,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,11,2.0,1
synth-n_300-m_5040-k_25-p_0.1.txt,12,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,13,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,14,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,15,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,16,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,17,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,18,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,19,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,20,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,21,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,22,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,23,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,0,2.0,1
synth-n_300-m_9999-k_25-p_0.2.txt,1,3.0,1
synth-n_300-m_9999-k_25-p_0.2.txt,2,2.5,2
synth-n_300-m_9999-k_25-p_0.2.txt,3,2.3333333,3
synth-n_300-m_9999-k_25-p_0.2.txt,4,2.0,2
synth-n_300-m_9999-k_25-p_0.2.txt,5,3.0,1
synth-n_300-m_9999-k_25-p_0.2.txt,6,3.0,1
synth-n_300-m_9999-k_25-p_0.2.txt,7,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,8,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,9,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,10,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,11,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,12,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,13,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,14,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,15,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,16,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,17,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,18,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,19,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,20,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,21,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,22,NaN,0
synth-n_300-m_9999-k_25-p_0.2.txt,23,NaN,0
synth-n_40-m_112-k_8-p_0.1.txt,0,2.0,1
synth-n_40-m_112-k_8-p_0.1.txt,1,NaN,0
synth-n_40-m_185-k_4-p_0.2.txt,0,2.0,1
synth-n_40-m_185-k_4-p_0.2.txt,1,NaN,0
synth-n_40-m_185-k_4-p_0.2.txt,2,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,0,2.0,1
synth-n_40-m_192-k_10-p_0.2.txt,1,2.0,1
synth-n_40-m_192-k_10-p_0.2.txt,2,2.0,1
synth-n_40-m_192-k_10-p_0.2.txt,3,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,4,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,5,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,6,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,7,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,8,NaN,0
synth-n_50-m_159-k_10-p_0.1.txt,0,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,1,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,2,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,3,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,4,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,5,NaN,0
synth-n_50-m_159-k_10-p_0.1.txt,6,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,0,2.0,1
synth-n_50-m_192-k_20-p_0.1.txt,1,2.0,2
synth-n_50-m_192-k_20-p_0.1.txt,2,2.0,2
synth-n_50-m_192-k_20-p_0.1.txt,3,2.0,3
synth-n_50-m_192-k_20-p_0.1.txt,4,2.0,5
synth-n_50-m_192-k_20-p_0.1.txt,5,2.0,5
synth-n_50-m_192-k_20-p_0.1.txt,6,2.0,3
synth-n_50-m_192-k_20-p_0.1.txt,7,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,8,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,9,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,0,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,1,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,2,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,3,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,4,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,5,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,6,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,7,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,8,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,9,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,10,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,11,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,12,NaN,0
synth-n_50-m_357-k_20-p_0.2.txt,0,2.0,1
synth-n_50-m_357-k_20-p_0.2.txt,1,2.0,2
synth-n_50-m_357-k_20-p_0.2.txt,2,2.0,3
synth-n_50-m_357-k_20-p_0.2.txt,3,2.0,6
synth-n_50-m_357-k_20-p_0.2.txt,4,2.0,7
synth-n_50-m_357-k_20-p_0.2.txt,5,2.0,13
synth-n_50-m_357-k_20-p_0.2.txt,6,2.0,16
synth-n_50-m_357-k_20-p_0.2.txt,7,2.0,21
synth-n_50-m_357-k_20-p_0.2.txt,8,2.0,26
synth-n_50-m_357-k_20-p_0.2.txt,9,2.0,32
synth-n_50-m_357-k_20-p_0.2.txt,10,2.0,37
synth-n_50-m_357-k_20-p_0.2.txt,11,2.0,29
synth-n_50-m_357-k_20-p_0.2.txt,12,2.1111112,18
synth-n_50-m_357-k_20-p_0.2.txt,13,2.1333334,15
synth-n_50-m_357-k_20-p_0.2.txt,14,2.2222223,9
synth-n_50-m_357-k_20-p_0.2.txt,15,2.0,1
synth-n_50-m_357-k_20-p_0.2.txt,16,NaN,0
synth-n_50-m_357-k_20-p_0.2.txt,17,NaN,0
synth-n_50-m_357-k_20-p_0.2.txt,18,NaN,0
synth-n_60-m_207-k_8-p_0.1.txt,0,2.0,1
synth-n_60-m_207-k_8-p_0.1.txt,1,NaN,0
synth-n_60-m_207-k_8-p_0.1.txt,2,NaN,0
synth-n_60-m_207-k_8-p_0.1.txt,3,NaN,0
synth-n_60-m_207-k_8-p_0.1.txt,4,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,0,2.0,1
synth-n_60-m_211-k_10-p_0.1.txt,1,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,2,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,3,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,4,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,5,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,0,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,1,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,2,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,3,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,4,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,5,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,6,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,7,NaN,0
synth-n_60-m_243-k_25-p_0.1.txt,0,2.0,1
synth-n_60-m_243-k_25-p_0.1.txt,1,2.0,2
synth-n_60-m_243-k_25-p_0.1.txt,2,2.0,3
synth-n_60-m_243-k_25-p_0.1.txt,3,2.0,5
synth-n_60-m_243-k_25-p_0.1.txt,4,2.0,10
synth-n_60-m_243-k_25-p_0.1.txt,5,2.0,14
synth-n_60-m_243-k_25-p_0.1.txt,6,2.0526316,19
synth-n_60-m_243-k_25-p_0.1.txt,7,2.0952382,21
synth-n_60-m_243-k_25-p_0.1.txt,8,2.35,20
synth-n_60-m_243-k_25-p_0.1.txt,9,2.1,10
synth-n_60-m_243-k_25-p_0.1.txt,10,2.0,2
synth-n_60-m_243-k_25-p_0.1.txt,11,NaN,0
synth-n_60-m_243-k_25-p_0.1.txt,12,NaN,0
synth-n_60-m_271-k_20-p_0.1.txt,0,2.0,1
synth-n_60-m_271-k_20-p_0.1.txt,1,2.0,2
synth-n_60-m_271-k_20-p_0.1.txt,2,2.0,4
synth-n_60-m_271-k_20-p_0.1.txt,3,2.125,8
synth-n_60-m_271-k_20-p_0.1.txt,4,2.2666667,15
synth-n_60-m_271-k_20-p_0.1.txt,5,2.1785715,28
synth-n_60-m_271-k_20-p_0.1.txt,6,2.142857,42
synth-n_60-m_271-k_20-p_0.1.txt,7,2.0983605,61
synth-n_60-m_271-k_20-p_0.1.txt,8,2.1818182,66
synth-n_60-m_271-k_20-p_0.1.txt,9,2.173913,46
synth-n_60-m_271-k_20-p_0.1.txt,10,2.0,16
synth-n_60-m_271-k_20-p_0.1.txt,11,2.0,5
synth-n_60-m_271-k_20-p_0.1.txt,12,NaN,0
synth-n_60-m_271-k_20-p_0.1.txt,13,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,0,2.0,1
synth-n_60-m_428-k_8-p_0.2.txt,1,2.0,1
synth-n_60-m_428-k_8-p_0.2.txt,2,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,3,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,4,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,5,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,6,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,0,2.0,1
synth-n_60-m_437-k_10-p_0.2.txt,1,2.0,1
synth-n_60-m_437-k_10-p_0.2.txt,2,2.0,1
synth-n_60-m_437-k_10-p_0.2.txt,3,2.0,1
synth-n_60-m_437-k_10-p_0.2.txt,4,2.0,1
synth-n_60-m_437-k_10-p_0.2.txt,5,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,6,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,7,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,8,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,0,3.0,1
synth-n_60-m_463-k_20-p_0.2.txt,1,2.0,3
synth-n_60-m_463-k_20-p_0.2.txt,2,2.2,5
synth-n_60-m_463-k_20-p_0.2.txt,3,2.0,11
synth-n_60-m_463-k_20-p_0.2.txt,4,2.0666666,15
synth-n_60-m_463-k_20-p_0.2.txt,5,2.0555556,18
synth-n_60-m_463-k_20-p_0.2.txt,6,2.0952382,21
synth-n_60-m_463-k_20-p_0.2.txt,7,2.0714285,28
synth-n_60-m_463-k_20-p_0.2.txt,8,2.064516,31
synth-n_60-m_463-k_20-p_0.2.txt,9,2.25,28
synth-n_60-m_463-k_20-p_0.2.txt,10,2.2,25
synth-n_60-m_463-k_20-p_0.2.txt,11,2.05,20
synth-n_60-m_463-k_20-p_0.2.txt,12,2.0714285,14
synth-n_60-m_463-k_20-p_0.2.txt,13,2.142857,7
synth-n_60-m_463-k_20-p_0.2.txt,14,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,15,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,16,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,17,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,18,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,0,2.0,1
synth-n_60-m_468-k_15-p_0.2.txt,1,2.5,2
synth-n_60-m_468-k_15-p_0.2.txt,2,2.3333333,3
synth-n_60-m_468-k_15-p_0.2.txt,3,2.3333333,3
synth-n_60-m_468-k_15-p_0.2.txt,4,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,5,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,6,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,7,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,8,2.0,1
synth-n_60-m_468-k_15-p_0.2.txt,9,2.0,1
synth-n_60-m_468-k_15-p_0.2.txt,10,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,11,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,12,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,13,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,0,2.0,1
synth-n_60-m_520-k_25-p_0.2.txt,1,2.5,2
synth-n_60-m_520-k_25-p_0.2.txt,2,2.2,5
synth-n_60-m_520-k_25-p_0.2.txt,3,2.090909,11
synth-n_60-m_520-k_25-p_0.2.txt,4,2.0,20
synth-n_60-m_520-k_25-p_0.2.txt,5,2.060606,33
synth-n_60-m_520-k_25-p_0.2.txt,6,2.037736,53
synth-n_60-m_520-k_25-p_0.2.txt,7,2.0128205,78
synth-n_60-m_520-k_25-p_0.2.txt,8,2.025862,116
synth-n_60-m_520-k_25-p_0.2.txt,9,2.038961,154
synth-n_60-m_520-k_25-p_0.2.txt,10,2.0430107,186
synth-n_60-m_520-k_25-p_0.2.txt,11,2.05,220
synth-n_60-m_520-k_25-p_0.2.txt,12,2.072034,236
synth-n_60-m_520-k_25-p_0.2.txt,13,2.111588,233
synth-n_60-m_520-k_25-p_0.2.txt,14,2.1079812,213
synth-n_60-m_520-k_25-p_0.2.txt,15,2.1257143,175
synth-n_60-m_520-k_25-p_0.2.txt,16,2.1351352,111
synth-n_60-m_520-k_25-p_0.2.txt,17,2.1320755,53
synth-n_60-m_520-k_25-p_0.2.txt,18,2.090909,11
synth-n_60-m_520-k_25-p_0.2.txt,19,2.3333333,3
synth-n_60-m_520-k_25-p_0.2.txt,20,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,21,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,22,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,23,NaN,0
synth-n_70-m_167-k_20-p_0.05.txt,0,2.0,1
synth-n_70-m_167-k_20-p_0.05.txt,1,2.0,1
synth-n_70-m_167-k_20-p_0.05.txt,2,2.0,1
synth-n_70-m_167-k_20-p_0.05.txt,3,NaN,0
synth-n_70-m_167-k_20-p_0.05.txt,4,NaN,0
synth-n_70-m_167-k_20-p_0.05.txt,5,NaN,0
synth-n_70-m_167-k_20-p_0.05.txt,6,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,0,2.0,1
synth-n_70-m_180-k_25-p_0.05.txt,1,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,2,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,3,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,4,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,0,2.0,1
synth-n_70-m_308-k_10-p_0.1.txt,1,2.0,1
synth-n_70-m_308-k_10-p_0.1.txt,2,2.0,1
synth-n_70-m_308-k_10-p_0.1.txt,3,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,4,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,5,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,6,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,7,NaN,0
synth-n_70-m_312-k_20-p_0.1.txt,0,2.0,1
synth-n_70-m_312-k_20-p_0.1.txt,1,2.0,2
synth-n_70-m_312-k_20-p_0.1.txt,2,2.25,4
synth-n_70-m_312-k_20-p_0.1.txt,3,2.0,8
synth-n_70-m_312-k_20-p_0.1.txt,4,2.0,14
synth-n_70-m_312-k_20-p_0.1.txt,5,2.0952382,21
synth-n_70-m_312-k_20-p_0.1.txt,6,2.074074,27
synth-n_70-m_312-k_20-p_0.1.txt,7,2.0,23
synth-n_70-m_312-k_20-p_0.1.txt,8,2.0,13
synth-n_70-m_312-k_20-p_0.1.txt,9,2.0,7
synth-n_70-m_312-k_20-p_0.1.txt,10,2.0,5
synth-n_70-m_312-k_20-p_0.1.txt,11,2.0,2
synth-n_70-m_312-k_20-p_0.1.txt,12,NaN,0
synth-n_70-m_312-k_20-p_0.1.txt,13,NaN,0
synth-n_70-m_328-k_15-p_0.1.txt,0,2.0,1
