name,k_optimal,k_solved,millis,verified,recursive_steps
synth-n_120-m_432-k_20-p_0.05.txt,15,15,3117,true,250920
synth-n_120-m_455-k_15-p_0.05.txt,10,10,136,true,8696
synth-n_120-m_482-k_25-p_0.05.txt,17,17,124833,true,6227989
synth-n_120-m_492-k_30-p_0.05.txt,21,0,180000,false,10947812
synth-n_120-m_724-k_4-p_0.1.txt,4,4,3,true,0
synth-n_120-m_788-k_6-p_0.1.txt,6,6,3,true,0
synth-n_120-m_790-k_10-p_0.1.txt,10,10,52,true,202
synth-n_120-m_791-k_2-p_0.1.txt,2,2,2,true,0
synth-n_120-m_828-k_8-p_0.1.txt,8,8,52,true,1
synth-n_120-m_871-k_15-p_0.1.txt,15,15,14831,true,717615
synth-n_120-m_921-k_25-p_0.1.txt,25,0,180000,false,10051832
synth-n_120-m_935-k_30-p_0.1.txt,29,0,180000,false,10606954
synth-n_120-m_950-k_20-p_0.1.txt,20,0,180000,false,8257964
synth-n_140-m_1028-k_2-p_0.1.txt,2,2,3,true,0
synth-n_140-m_1046-k_6-p_0.1.txt,6,6,4,true,0
synth-n_140-m_1047-k_4-p_0.1.txt,4,4,5,true,0
synth-n_140-m_1056-k_8-p_0.1.txt,8,8,40,true,1
synth-n_140-m_1070-k_10-p_0.1.txt,10,10,89,true,11
synth-n_140-m_1181-k_20-p_0.1.txt,20,0,180000,false,7934771
synth-n_140-m_1184-k_15-p_0.1.txt,15,15,698,true,22271
synth-n_140-m_1225-k_25-p_0.1.txt,25,0,180000,false,7772237
synth-n_140-m_1284-k_30-p_0.1.txt,30,0,180000,false,9002104
synth-n_140-m_2032-k_2-p_0.2.txt,2,2,5,true,0
synth-n_140-m_2038-k_4-p_0.2.txt,4,4,108,true,1
synth-n_140-m_2080-k_6-p_0.2.txt,6,6,166,true,1
synth-n_140-m_2149-k_8-p_0.2.txt,8,8,212,true,1
synth-n_140-m_2195-k_10-p_0.2.txt,10,10,237,true,1
synth-n_140-m_2205-k_15-p_0.2.txt,15,15,281,true,34
synth-n_140-m_2299-k_20-p_0.2.txt,20,20,2703,true,68845
synth-n_140-m_2379-k_25-p_0.2.txt,25,25,103321,true,3597213
synth-n_140-m_2487-k_30-p_0.2.txt,30,0,180000,false,4854129
synth-n_140-m_508-k_2-p_0.05.txt,2,2,1,true,0
synth-n_140-m_511-k_4-p_0.05.txt,2,2,2,true,0
synth-n_140-m_511-k_6-p_0.05.txt,6,6,2,true,0
synth-n_140-m_531-k_8-p_0.05.txt,7,7,2,true,0
synth-n_140-m_542-k_15-p_0.05.txt,13,13,385,true,37628
synth-n_140-m_547-k_10-p_0.05.txt,8,8,3,true,0
synth-n_140-m_625-k_25-p_0.05.txt,22,0,180000,false,6338823
synth-n_140-m_632-k_20-p_0.05.txt,16,16,21417,true,983341
synth-n_140-m_632-k_30-p_0.05.txt,26,1,180000,false,6208088
synth-n_160-m_1318-k_4-p_0.1.txt,4,4,5,true,0
synth-n_160-m_1324-k_2-p_0.1.txt,2,2,6,true,0
synth-n_160-m_1346-k_6-p_0.1.txt,6,6,5,true,0
synth-n_160-m_1409-k_10-p_0.1.txt,10,10,141,true,8
synth-n_160-m_1412-k_8-p_0.1.txt,8,8,183,true,3
synth-n_160-m_1447-k_15-p_0.1.txt,15,15,858,true,17156
synth-n_160-m_1523-k_20-p_0.1.txt,20,0,180000,false,4996279
synth-n_160-m_1595-k_25-p_0.1.txt,25,0,180000,false,5527819
synth-n_160-m_1648-k_30-p_0.1.txt,30,0,180000,false,6066621
synth-n_160-m_2577-k_2-p_0.2.txt,2,2,8,true,0
synth-n_160-m_2611-k_4-p_0.2.txt,4,4,7,true,0
synth-n_160-m_2705-k_6-p_0.2.txt,6,6,262,true,1
synth-n_160-m_2720-k_10-p_0.2.txt,10,10,313,true,1
synth-n_160-m_2776-k_8-p_0.2.txt,8,8,276,true,1
synth-n_160-m_2910-k_15-p_0.2.txt,15,15,455,true,11
synth-n_160-m_3006-k_20-p_0.2.txt,20,20,714,true,3306
synth-n_160-m_3034-k_25-p_0.2.txt,25,25,46915,true,814891
synth-n_160-m_3134-k_30-p_0.2.txt,30,0,180000,false,4921823
synth-n_160-m_641-k_2-p_0.05.txt,2,2,2,true,0
synth-n_160-m_663-k_4-p_0.05.txt,4,4,3,true,0
synth-n_160-m_683-k_8-p_0.05.txt,6,6,9,true,3
synth-n_160-m_693-k_6-p_0.05.txt,6,6,3,true,0
synth-n_160-m_731-k_10-p_0.05.txt,10,10,79,true,1127
synth-n_160-m_743-k_20-p_0.05.txt,19,1,180000,false,6446749
synth-n_160-m_746-k_15-p_0.05.txt,14,14,4258,true,109251
synth-n_160-m_800-k_30-p_0.05.txt,27,1,180000,false,6477052
synth-n_160-m_810-k_25-p_0.05.txt,25,0,180000,false,9277228
synth-n_180-m_1022-k_30-p_0.05.txt,29,1,180000,false,7685475
synth-n_180-m_1057-k_25-p_0.05.txt,22,0,180000,false,7543051
synth-n_180-m_1627-k_4-p_0.1.txt,4,4,7,true,0
synth-n_180-m_1658-k_2-p_0.1.txt,2,2,7,true,0
synth-n_180-m_1683-k_6-p_0.1.txt,6,6,119,true,1
synth-n_180-m_1717-k_8-p_0.1.txt,8,8,6,true,0
synth-n_180-m_1738-k_10-p_0.1.txt,10,10,233,true,6
synth-n_180-m_1958-k_15-p_0.1.txt,15,15,339,true,701
synth-n_180-m_1962-k_25-p_0.1.txt,25,0,180000,false,5500910
synth-n_180-m_1968-k_20-p_0.1.txt,20,0,180000,false,3510528
synth-n_180-m_2037-k_30-p_0.1.txt,30,0,180000,false,4810552
synth-n_180-m_3254-k_2-p_0.2.txt,2,2,10,true,0
synth-n_180-m_3302-k_4-p_0.2.txt,4,4,11,true,0
synth-n_180-m_3396-k_8-p_0.2.txt,8,8,382,true,1
synth-n_180-m_3408-k_6-p_0.2.txt,6,6,350,true,1
synth-n_180-m_3481-k_10-p_0.2.txt,10,10,486,true,1
synth-n_180-m_3631-k_15-p_0.2.txt,15,15,645,true,1
synth-n_180-m_3690-k_20-p_0.2.txt,20,20,800,true,843
synth-n_180-m_3812-k_25-p_0.2.txt,25,25,5157,true,93375
synth-n_180-m_4031-k_30-p_0.2.txt,30,0,180000,false,4175734
synth-n_180-m_804-k_2-p_0.05.txt,2,2,3,true,0
synth-n_180-m_827-k_6-p_0.05.txt,6,6,4,true,0
synth-n_180-m_855-k_15-p_0.05.txt,15,15,75,true,2692
synth-n_180-m_867-k_8-p_0.05.txt,8,8,4,true,0
synth-n_180-m_881-k_4-p_0.05.txt,4,4,4,true,0
synth-n_180-m_895-k_20-p_0.05.txt,19,19,8759,true,295453
synth-n_180-m_902-k_10-p_0.05.txt,10,10,24,true,35
synth-n_20-m_18-k_4-p_0.05.txt,1,1,0,true,0
synth-n_20-m_20-k_4-p_0.1.txt,0,0,0,true,0
synth-n_20-m_25-k_2-p_0.1.txt,1,1,0,true,0
synth-n_20-m_25-k_8-p_0.1.txt,2,2,0,true,0
synth-n_20-m_38-k_6-p_0.1.txt,2,2,0,true,0
synth-n_20-m_48-k_2-p_0.2.txt,2,2,0,true,0
synth-n_20-m_54-k_8-p_0.2.txt,3,3,0,true,0
synth-n_20-m_58-k_4-p_0.2.txt,4,4,0,true,8
synth-n_20-m_59-k_6-p_0.2.txt,3,3,0,true,0
synth-n_20-m_9-k_8-p_0.05.txt,0,0,0,true,0
synth-n_200-m_1059-k_8-p_0.05.txt,8,8,7,true,0
synth-n_200-m_1063-k_2-p_0.05.txt,2,2,6,true,0
synth-n_200-m_1075-k_10-p_0.05.txt,10,10,59,true,152
synth-n_200-m_1093-k_4-p_0.05.txt,4,4,6,true,0
synth-n_200-m_1096-k_6-p_0.05.txt,6,6,5,true,0
synth-n_200-m_1115-k_15-p_0.05.txt,15,15,5401,true,168247
synth-n_200-m_1151-k_25-p_0.05.txt,25,0,180000,false,5251351
synth-n_200-m_1172-k_20-p_0.05.txt,20,20,113104,true,2513944
synth-n_200-m_1319-k_30-p_0.05.txt,30,0,180000,false,7082120
synth-n_200-m_2075-k_10-p_0.1.txt,10,10,302,true,3
synth-n_200-m_2076-k_6-p_0.1.txt,6,6,10,true,0
synth-n_200-m_2088-k_4-p_0.1.txt,4,4,9,true,0
synth-n_200-m_2096-k_2-p_0.1.txt,2,2,9,true,0
synth-n_200-m_2119-k_8-p_0.1.txt,8,8,190,true,1
synth-n_200-m_2270-k_20-p_0.1.txt,20,0,180000,false,3697067
synth-n_200-m_2275-k_15-p_0.1.txt,15,15,629,true,1335
synth-n_200-m_2356-k_25-p_0.1.txt,25,0,180000,false,3995541
synth-n_200-m_2488-k_30-p_0.1.txt,30,0,180000,false,4662610
synth-n_200-m_4097-k_2-p_0.2.txt,2,2,15,true,0
synth-n_200-m_4160-k_10-p_0.2.txt,10,10,743,true,1
synth-n_200-m_4165-k_4-p_0.2.txt,4,4,221,true,1
synth-n_200-m_4241-k_6-p_0.2.txt,6,6,505,true,1
synth-n_200-m_4270-k_8-p_0.2.txt,8,8,639,true,1
synth-n_200-m_4411-k_15-p_0.2.txt,15,15,918,true,1
synth-n_200-m_4591-k_20-p_0.2.txt,20,20,1062,true,50
synth-n_200-m_4629-k_25-p_0.2.txt,25,25,13725,true,192596
synth-n_200-m_4765-k_30-p_0.2.txt,30,30,70626,true,1682335
synth-n_225-m_1274-k_4-p_0.05.txt,4,4,7,true,0
synth-n_225-m_1286-k_2-p_0.05.txt,2,2,7,true,0
synth-n_225-m_1352-k_6-p_0.05.txt,6,6,9,true,0
synth-n_225-m_1385-k_8-p_0.05.txt,8,8,9,true,0
synth-n_225-m_1390-k_10-p_0.05.txt,10,10,135,true,88
synth-n_225-m_1391-k_15-p_0.05.txt,15,15,1334,true,17251
synth-n_225-m_1470-k_20-p_0.05.txt,19,0,180000,false,3279607
synth-n_225-m_1484-k_25-p_0.05.txt,25,2,180000,false,5285914
synth-n_225-m_1517-k_30-p_0.05.txt,30,0,180000,false,5231191
synth-n_225-m_2523-k_2-p_0.1.txt,2,2,12,true,0
synth-n_225-m_2681-k_10-p_0.1.txt,10,10,549,true,1
synth-n_225-m_2685-k_6-p_0.1.txt,6,6,305,true,1
synth-n_225-m_2691-k_8-p_0.1.txt,8,8,481,true,1
synth-n_225-m_2732-k_4-p_0.1.txt,4,4,13,true,0
synth-n_225-m_2816-k_15-p_0.1.txt,15,15,633,true,102
synth-n_225-m_2884-k_20-p_0.1.txt,20,20,25995,true,468147
synth-n_225-m_2884-k_25-p_0.1.txt,25,0,180000,false,3670823
synth-n_225-m_2964-k_30-p_0.1.txt,30,0,180000,false,3621224
synth-n_225-m_4993-k_2-p_0.2.txt,2,2,19,true,0
synth-n_225-m_5212-k_6-p_0.2.txt,6,6,745,true,1
synth-n_225-m_5223-k_4-p_0.2.txt,4,4,505,true,1
synth-n_225-m_5291-k_8-p_0.2.txt,8,8,839,true,1
synth-n_225-m_5365-k_10-p_0.2.txt,10,10,1070,true,1
synth-n_225-m_5504-k_15-p_0.2.txt,15,15,1313,true,1
synth-n_225-m_5734-k_20-p_0.2.txt,20,20,1570,true,4
synth-n_225-m_5854-k_25-p_0.2.txt,25,25,1920,true,1850
synth-n_225-m_5936-k_30-p_0.2.txt,30,30,91359,true,1022562
synth-n_250-m_1512-k_2-p_0.05.txt,2,2,8,true,0
synth-n_250-m_1569-k_4-p_0.05.txt,4,4,11,true,0
synth-n_250-m_1575-k_6-p_0.05.txt,6,6,11,true,0
synth-n_250-m_1667-k_8-p_0.05.txt,8,8,12,true,0
synth-n_250-m_1694-k_10-p_0.05.txt,10,10,250,true,62
synth-n_250-m_1710-k_15-p_0.05.txt,15,15,7660,true,103313
synth-n_250-m_1757-k_20-p_0.05.txt,20,1,180000,false,4685823
synth-n_250-m_1814-k_25-p_0.05.txt,25,0,180000,false,2950972
synth-n_250-m_1916-k_30-p_0.05.txt,30,0,180000,false,5034834
synth-n_250-m_3124-k_4-p_0.1.txt,4,4,25,true,0
synth-n_250-m_3161-k_2-p_0.1.txt,2,2,16,true,0
synth-n_250-m_3199-k_8-p_0.1.txt,8,8,384,true,1
synth-n_250-m_3249-k_6-p_0.1.txt,6,6,18,true,0
synth-n_250-m_3387-k_10-p_0.1.txt,10,10,976,true,1
synth-n_250-m_3436-k_15-p_0.1.txt,15,15,1044,true,45
synth-n_250-m_3475-k_20-p_0.1.txt,20,20,7810,true,64324
synth-n_250-m_3612-k_25-p_0.1.txt,25,0,180000,false,2273818
synth-n_250-m_3681-k_30-p_0.1.txt,30,0,180000,false,3166352
synth-n_250-m_6262-k_2-p_0.2.txt,2,2,26,true,0
synth-n_250-m_6353-k_4-p_0.2.txt,4,4,770,true,1
synth-n_250-m_6493-k_6-p_0.2.txt,6,6,24,true,0
synth-n_250-m_6538-k_8-p_0.2.txt,8,8,1279,true,1
synth-n_250-m_6557-k_10-p_0.2.txt,10,10,1489,true,1
synth-n_250-m_6833-k_15-p_0.2.txt,15,15,1954,true,1
synth-n_250-m_7048-k_20-p_0.2.txt,20,20,2327,true,1
synth-n_250-m_7157-k_25-p_0.2.txt,25,25,2699,true,435
synth-n_250-m_7252-k_30-p_0.2.txt,30,30,4559,true,12545
synth-n_275-m_1895-k_2-p_0.05.txt,2,2,12,true,0
synth-n_275-m_1958-k_4-p_0.05.txt,4,4,12,true,0
synth-n_275-m_2019-k_8-p_0.05.txt,8,8,217,true,3
synth-n_275-m_2025-k_6-p_0.05.txt,6,6,13,true,0
synth-n_275-m_2051-k_10-p_0.05.txt,10,10,117,true,2
synth-n_275-m_2121-k_25-p_0.05.txt,25,0,180000,false,4563131
synth-n_275-m_2122-k_15-p_0.05.txt,15,15,10053,true,119468
synth-n_275-m_2130-k_20-p_0.05.txt,20,0,180000,false,3430140
synth-n_275-m_2220-k_30-p_0.05.txt,30,0,180000,false,3144114
synth-n_275-m_3808-k_2-p_0.1.txt,2,2,21,true,0
synth-n_275-m_3815-k_6-p_0.1.txt,6,6,533,true,1
synth-n_275-m_3851-k_4-p_0.1.txt,4,4,22,true,0
synth-n_275-m_3928-k_10-p_0.1.txt,10,10,385,true,1
synth-n_275-m_3928-k_8-p_0.1.txt,8,8,22,true,0
synth-n_275-m_4227-k_15-p_0.1.txt,15,15,1405,true,1
synth-n_275-m_4276-k_20-p_0.1.txt,20,20,3574,true,10746
synth-n_275-m_4371-k_30-p_0.1.txt,30,0,180000,false,2946740
synth-n_275-m_4399-k_25-p_0.1.txt,25,0,180000,false,1693033
synth-n_275-m_7607-k_2-p_0.2.txt,2,2,35,true,0
synth-n_275-m_7697-k_4-p_0.2.txt,4,4,960,true,1
synth-n_275-m_7718-k_8-p_0.2.txt,8,8,1655,true,1
synth-n_275-m_7787-k_6-p_0.2.txt,6,6,1334,true,1
synth-n_275-m_7982-k_10-p_0.2.txt,10,10,1967,true,1
synth-n_275-m_8114-k_15-p_0.2.txt,15,15,2518,true,1
synth-n_275-m_8401-k_20-p_0.2.txt,20,20,3107,true,1
synth-n_275-m_8453-k_25-p_0.2.txt,25,25,3504,true,3
synth-n_275-m_8461-k_30-p_0.2.txt,30,30,4527,true,2799
synth-n_30-m_111-k_8-p_0.2.txt,7,7,0,true,0
synth-n_30-m_114-k_6-p_0.2.txt,5,5,1,true,9
synth-n_30-m_117-k_10-p_0.2.txt,7,7,1,true,130
synth-n_30-m_25-k_2-p_0.05.txt,0,0,0,true,0
synth-n_30-m_28-k_4-p_0.05.txt,2,2,0,true,0
synth-n_30-m_28-k_6-p_0.05.txt,1,1,0,true,0
synth-n_30-m_28-k_8-p_0.05.txt,1,1,0,true,0
synth-n_30-m_35-k_10-p_0.05.txt,0,0,0,true,0
synth-n_30-m_55-k_4-p_0.1.txt,2,2,0,true,0
synth-n_30-m_58-k_6-p_0.1.txt,2,2,0,true,0
synth-n_30-m_60-k_2-p_0.1.txt,1,1,0,true,0
synth-n_30-m_64-k_8-p_0.1.txt,3,3,0,true,0
synth-n_30-m_73-k_10-p_0.1.txt,4,4,0,true,4
synth-n_30-m_97-k_2-p_0.2.txt,2,2,0,true,0
synth-n_30-m_99-k_4-p_0.2.txt,3,3,0,true,0
synth-n_300-m_10263-k_30-p_0.2.txt,30,30,5106,true,521
synth-n_300-m_2234-k_4-p_0.05.txt,4,4,16,true,0
synth-n_300-m_2261-k_2-p_0.05.txt,2,2,17,true,0
synth-n_300-m_2382-k_6-p_0.05.txt,6,6,17,true,0
synth-n_300-m_2418-k_10-p_0.05.txt,10,10,390,true,2
synth-n_300-m_2429-k_8-p_0.05.txt,8,8,347,true,1
synth-n_300-m_2479-k_15-p_0.05.txt,15,15,906,true,1834
synth-n_300-m_2480-k_20-p_0.05.txt,20,20,14415,true,69022
synth-n_300-m_2495-k_25-p_0.05.txt,25,0,180000,false,1520165
synth-n_300-m_2561-k_30-p_0.05.txt,30,0,180000,false,2931513
synth-n_300-m_4553-k_2-p_0.1.txt,2,2,26,true,0
synth-n_300-m_4565-k_4-p_0.1.txt,4,4,517,true,1
synth-n_300-m_4664-k_6-p_0.1.txt,6,6,27,true,0
synth-n_300-m_4762-k_8-p_0.1.txt,8,8,1058,true,1
synth-n_300-m_4844-k_10-p_0.1.txt,10,10,1767,true,1
synth-n_300-m_4893-k_15-p_0.1.txt,15,15,2010,true,1
synth-n_300-m_5040-k_20-p_0.1.txt,20,20,7842,true,32809
synth-n_300-m_5040-k_25-p_0.1.txt,25,0,180000,false,1233307
synth-n_300-m_5197-k_30-p_0.1.txt,30,0,180000,false,2016502
synth-n_300-m_8966-k_2-p_0.2.txt,2,2,39,true,0
synth-n_300-m_9050-k_4-p_0.2.txt,4,4,1006,true,1
synth-n_300-m_9125-k_6-p_0.2.txt,6,6,1751,true,1
synth-n_300-m_9325-k_8-p_0.2.txt,8,8,2177,true,1
synth-n_300-m_9436-k_10-p_0.2.txt,10,10,2598,true,1
synth-n_300-m_9694-k_15-p_0.2.txt,15,15,3448,true,1
synth-n_300-m_9819-k_20-p_0.2.txt,20,20,4202,true,1
synth-n_300-m_9999-k_25-p_0.2.txt,25,25,4598,true,1
synth-n_40-m_112-k_8-p_0.1.txt,6,6,0,true,9
synth-n_40-m_114-k_10-p_0.1.txt,6,6,0,true,0
synth-n_40-m_114-k_15-p_0.1.txt,6,6,1,true,0
synth-n_40-m_176-k_2-p_0.2.txt,2,2,0,true,0
synth-n_40-m_185-k_4-p_0.2.txt,4,4,2,true,1
synth-n_40-m_192-k_10-p_0.2.txt,10,10,29,true,4126
synth-n_40-m_192-k_15-p_0.2.txt,13,13,207,true,38362
synth-n_40-m_194-k_6-p_0.2.txt,5,5,3,true,5
synth-n_40-m_203-k_8-p_0.2.txt,7,7,4,true,145
synth-n_40-m_36-k_2-p_0.05.txt,0,0,0,true,0
synth-n_40-m_47-k_6-p_0.05.txt,0,0,0,true,0
synth-n_40-m_50-k_4-p_0.05.txt,1,1,0,true,0
synth-n_40-m_58-k_15-p_0.05.txt,1,1,0,true,0
synth-n_40-m_61-k_8-p_0.05.txt,1,1,0,true,0
synth-n_40-m_62-k_10-p_0.05.txt,3,3,0,true,0
synth-n_40-m_88-k_4-p_0.1.txt,3,3,0,true,0
synth-n_40-m_92-k_2-p_0.1.txt,2,2,0,true,0
synth-n_40-m_95-k_6-p_0.1.txt,4,4,0,true,0
synth-n_50-m_139-k_2-p_0.1.txt,2,2,0,true,0
synth-n_50-m_139-k_4-p_0.1.txt,2,2,0,true,1
synth-n_50-m_154-k_8-p_0.1.txt,6,6,1,true,25
synth-n_50-m_159-k_10-p_0.1.txt,8,8,5,true,725
synth-n_50-m_169-k_6-p_0.1.txt,6,6,1,true,13
synth-n_50-m_192-k_20-p_0.1.txt,11,11,154,true,25216
synth-n_50-m_195-k_15-p_0.1.txt,8,8,4,true,365
synth-n_50-m_275-k_2-p_0.2.txt,2,2,0,true,0
synth-n_50-m_278-k_4-p_0.2.txt,4,4,3,true,1
synth-n_50-m_302-k_6-p_0.2.txt,6,6,5,true,14
synth-n_50-m_320-k_15-p_0.2.txt,14,14,231,true,39679
synth-n_50-m_327-k_10-p_0.2.txt,10,10,22,true,2225
synth-n_50-m_334-k_8-p_0.2.txt,8,8,6,true,2
synth-n_50-m_357-k_20-p_0.2.txt,20,20,8430,true,1350739
synth-n_50-m_66-k_2-p_0.05.txt,1,1,0,true,0
synth-n_50-m_70-k_4-p_0.05.txt,0,0,0,true,0
synth-n_50-m_71-k_8-p_0.05.txt,2,2,0,true,0
synth-n_50-m_81-k_10-p_0.05.txt,3,3,0,true,0
synth-n_50-m_90-k_20-p_0.05.txt,2,2,0,true,0
synth-n_50-m_91-k_6-p_0.05.txt,1,1,0,true,0
synth-n_50-m_97-k_15-p_0.05.txt,4,4,0,true,0
synth-n_60-m_110-k_2-p_0.05.txt,1,1,0,true,0
synth-n_60-m_114-k_6-p_0.05.txt,2,2,0,true,0
synth-n_60-m_121-k_10-p_0.05.txt,3,3,0,true,0
synth-n_60-m_122-k_15-p_0.05.txt,5,5,1,true,115
synth-n_60-m_124-k_25-p_0.05.txt,6,6,1,true,135
synth-n_60-m_126-k_8-p_0.05.txt,4,4,0,true,0
synth-n_60-m_134-k_20-p_0.05.txt,5,5,0,true,0
synth-n_60-m_196-k_2-p_0.1.txt,2,2,0,true,0
synth-n_60-m_196-k_4-p_0.1.txt,4,4,0,true,0
synth-n_60-m_207-k_8-p_0.1.txt,8,8,2,true,378
synth-n_60-m_211-k_10-p_0.1.txt,7,7,6,true,342
synth-n_60-m_222-k_6-p_0.1.txt,5,5,0,true,0
synth-n_60-m_226-k_15-p_0.1.txt,10,10,56,true,8055
synth-n_60-m_243-k_25-p_0.1.txt,14,14,1961,true,232479
synth-n_60-m_271-k_20-p_0.1.txt,15,15,16003,true,1715593
synth-n_60-m_380-k_2-p_0.2.txt,2,2,1,true,0
synth-n_60-m_386-k_4-p_0.2.txt,4,4,3,true,1
synth-n_60-m_428-k_8-p_0.2.txt,8,8,15,true,93
synth-n_60-m_437-k_10-p_0.2.txt,10,10,27,true,1152
synth-n_60-m_442-k_6-p_0.2.txt,6,6,11,true,4
synth-n_60-m_463-k_20-p_0.2.txt,20,20,85507,true,11058778
synth-n_60-m_468-k_15-p_0.2.txt,15,15,2089,true,240071
synth-n_60-m_520-k_25-p_0.2.txt,25,0,180000,false,20923841
synth-n_60-m_94-k_4-p_0.05.txt,1,1,0,true,0
synth-n_70-m_125-k_4-p_0.05.txt,0,0,0,true,0
synth-n_70-m_135-k_8-p_0.05.txt,3,3,0,true,0
synth-n_70-m_156-k_10-p_0.05.txt,4,4,0,true,0
synth-n_70-m_156-k_2-p_0.05.txt,0,0,0,true,0
synth-n_70-m_157-k_6-p_0.05.txt,4,4,0,true,0
synth-n_70-m_159-k_15-p_0.05.txt,4,4,0,true,0
synth-n_70-m_167-k_20-p_0.05.txt,8,8,7,true,1291
synth-n_70-m_180-k_25-p_0.05.txt,7,7,3,true,356
synth-n_70-m_191-k_30-p_0.05.txt,10,10,13,true,1900
synth-n_70-m_258-k_2-p_0.1.txt,2,2,0,true,0
synth-n_70-m_274-k_4-p_0.1.txt,4,4,1,true,2
synth-n_70-m_303-k_8-p_0.1.txt,8,8,8,true,483
synth-n_70-m_304-k_6-p_0.1.txt,6,6,5,true,88
synth-n_70-m_308-k_10-p_0.1.txt,9,9,24,true,2595
synth-n_70-m_312-k_20-p_0.1.txt,16,16,8178,true,718194
synth-n_70-m_328-k_15-p_0.1.txt,12,12,255,true,31066
synth-n_70-m_342-k_30-p_0.1.txt,19,0,180000,false,16725276
synth-n_70-m_347-k_25-p_0.1.txt,18,18,115704,true,10634959
synth-n_70-m_494-k_2-p_0.2.txt,2,2,1,true,0
synth-n_70-m_538-k_4-p_0.2.txt,4,4,15,true,1
synth-n_70-m_553-k_8-p_0.2.txt,8,8,12,true,14
synth-n_70-m_560-k_10-p_0.2.txt,10,10,28,true,295
synth-n_70-m_591-k_6-p_0.2.txt,6,6,16,true,1
synth-n_70-m_626-k_15-p_0.2.txt,15,15,1423,true,133381
synth-n_70-m_644-k_25-p_0.2.txt,23,0,180000,false,19108705
synth-n_70-m_645-k_20-p_0.2.txt,20,20,57662,true,5090838
synth-n_70-m_702-k_30-p_0.2.txt,28,0,180000,false,18679535
synth-n_80-m_167-k_2-p_0.05.txt,0,0,0,true,0
synth-n_80-m_169-k_10-p_0.05.txt,6,6,0,true,0
synth-n_80-m_170-k_4-p_0.05.txt,0,0,0,true,0
synth-n_80-m_186-k_8-p_0.05.txt,3,3,0,true,0
synth-n_80-m_189-k_15-p_0.05.txt,6,6,0,true,0
synth-n_80-m_193-k_6-p_0.05.txt,4,4,0,true,0
synth-n_80-m_214-k_20-p_0.05.txt,10,10,16,true,2450
