name,level,cycle_size,branch_size,recursive_steps
synth-n_180-m_1022-k_30-p_0.05.txt,17,3.9279363,2.1623735,108737
synth-n_180-m_1057-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_180-m_1057-k_25-p_0.05.txt,1,2.5,2.0,2
synth-n_180-m_1057-k_25-p_0.05.txt,2,2.5,1.5,4
synth-n_180-m_1057-k_25-p_0.05.txt,3,2.3333333,1.6666666,6
synth-n_180-m_1057-k_25-p_0.05.txt,4,2.7,1.8,10
synth-n_180-m_1057-k_25-p_0.05.txt,5,3.1666667,2.0,18
synth-n_180-m_1057-k_25-p_0.05.txt,6,3.3888888,1.9444444,36
synth-n_180-m_1057-k_25-p_0.05.txt,7,3.5428572,2.057143,70
synth-n_180-m_1057-k_25-p_0.05.txt,8,3.5694444,2.0138888,144
synth-n_180-m_1057-k_25-p_0.05.txt,9,3.7275863,2.048276,290
synth-n_180-m_1057-k_25-p_0.05.txt,10,3.7727273,2.0117846,594
synth-n_180-m_1057-k_25-p_0.05.txt,11,3.9046025,2.032636,1195
synth-n_180-m_1057-k_25-p_0.05.txt,12,3.959654,2.0432277,2429
synth-n_180-m_1057-k_25-p_0.05.txt,13,3.9570825,2.067701,4963
synth-n_180-m_1057-k_25-p_0.05.txt,14,3.998246,2.0802963,10262
synth-n_180-m_1057-k_25-p_0.05.txt,15,4.0254354,2.0754638,21348
synth-n_180-m_1057-k_25-p_0.05.txt,16,4.010743,2.075451,44307
synth-n_180-m_1057-k_25-p_0.05.txt,17,4.0388985,2.0860293,91957
synth-n_180-m_1057-k_25-p_0.05.txt,18,4.0684323,2.0959208,191825
synth-n_180-m_1958-k_15-p_0.1.txt,0,2.0,2.0,1
synth-n_180-m_1958-k_15-p_0.1.txt,1,2.5,2.0,2
synth-n_180-m_1958-k_15-p_0.1.txt,2,3.0,2.5,4
synth-n_180-m_1958-k_15-p_0.1.txt,3,3.1,2.3,10
synth-n_180-m_1958-k_15-p_0.1.txt,4,3.2608695,2.2173913,23
synth-n_180-m_1962-k_25-p_0.1.txt,0,2.0,2.0,1
synth-n_180-m_1962-k_25-p_0.1.txt,1,2.5,2.0,2
synth-n_180-m_1962-k_25-p_0.1.txt,2,3.0,2.25,4
synth-n_180-m_1962-k_25-p_0.1.txt,3,3.3333333,2.4444444,9
synth-n_180-m_1962-k_25-p_0.1.txt,4,3.3636363,1.8636364,22
synth-n_180-m_1962-k_25-p_0.1.txt,5,3.707317,2.121951,41
synth-n_180-m_1962-k_25-p_0.1.txt,6,3.7816093,1.9885057,87
synth-n_180-m_1962-k_25-p_0.1.txt,7,3.9075143,1.9537572,173
synth-n_180-m_1962-k_25-p_0.1.txt,8,3.7071006,1.7781065,338
synth-n_180-m_1962-k_25-p_0.1.txt,9,3.7720466,1.7986689,601
synth-n_180-m_1962-k_25-p_0.1.txt,10,3.80111,1.8297873,1081
synth-n_180-m_1962-k_25-p_0.1.txt,11,3.847826,1.8195146,1978
synth-n_180-m_1962-k_25-p_0.1.txt,12,3.8680189,1.7979995,3599
synth-n_180-m_1962-k_25-p_0.1.txt,13,3.9000154,1.7765415,6471
synth-n_180-m_1962-k_25-p_0.1.txt,14,3.9233646,1.7607864,11496
synth-n_180-m_1962-k_25-p_0.1.txt,15,3.9392352,1.7594111,20242
synth-n_180-m_1962-k_25-p_0.1.txt,16,3.9748976,1.758213,35614
synth-n_180-m_1962-k_25-p_0.1.txt,17,3.9905298,1.7578453,62617
synth-n_180-m_1962-k_25-p_0.1.txt,18,4.0107384,1.7601912,110071
synth-n_180-m_1968-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_180-m_1968-k_20-p_0.1.txt,1,2.5,2.0,2
synth-n_180-m_1968-k_20-p_0.1.txt,2,2.75,1.75,4
synth-n_180-m_1968-k_20-p_0.1.txt,3,3.0,2.0,7
synth-n_180-m_1968-k_20-p_0.1.txt,4,3.2142856,2.0714285,14
synth-n_180-m_1968-k_20-p_0.1.txt,5,3.2413793,1.8965517,29
synth-n_180-m_1968-k_20-p_0.1.txt,6,3.2727273,1.9272727,55
synth-n_180-m_1968-k_20-p_0.1.txt,7,3.490566,1.9433962,106
synth-n_180-m_1968-k_20-p_0.1.txt,8,3.645631,2.0048544,206
synth-n_180-m_1968-k_20-p_0.1.txt,9,3.6973367,1.9564165,413
synth-n_180-m_1968-k_20-p_0.1.txt,10,3.7747524,1.9220297,808
synth-n_180-m_1968-k_20-p_0.1.txt,11,3.7990985,1.9040567,1553
synth-n_180-m_1968-k_20-p_0.1.txt,12,3.810957,1.8897531,2957
synth-n_180-m_1968-k_20-p_0.1.txt,13,3.8437724,1.8997853,5588
synth-n_180-m_1968-k_20-p_0.1.txt,14,3.8583272,1.905049,10616
synth-n_180-m_2037-k_30-p_0.1.txt,0,2.0,2.0,1
synth-n_180-m_2037-k_30-p_0.1.txt,1,3.0,2.5,2
synth-n_180-m_2037-k_30-p_0.1.txt,2,3.6,2.4,5
synth-n_180-m_2037-k_30-p_0.1.txt,3,3.5833333,1.8333334,12
synth-n_180-m_2037-k_30-p_0.1.txt,4,3.6363637,1.9090909,22
synth-n_180-m_2037-k_30-p_0.1.txt,5,3.7619047,1.8333334,42
synth-n_180-m_2037-k_30-p_0.1.txt,6,3.7662337,1.7662338,77
synth-n_180-m_2037-k_30-p_0.1.txt,7,3.7279413,1.6838236,136
synth-n_180-m_2037-k_30-p_0.1.txt,8,3.7772925,1.6812227,229
synth-n_180-m_2037-k_30-p_0.1.txt,9,3.9012988,1.6675324,385
synth-n_180-m_2037-k_30-p_0.1.txt,10,3.9563863,1.6900312,642
synth-n_180-m_2037-k_30-p_0.1.txt,11,4.0119815,1.7004608,1085
synth-n_180-m_2037-k_30-p_0.1.txt,12,4.0542006,1.6813008,1845
synth-n_180-m_2037-k_30-p_0.1.txt,13,4.077369,1.6702127,3102
synth-n_180-m_2037-k_30-p_0.1.txt,14,4.0932255,1.671299,5181
synth-n_180-m_2037-k_30-p_0.1.txt,15,4.103938,1.6469569,8659
synth-n_180-m_2037-k_30-p_0.1.txt,16,4.137718,1.6449057,14261
synth-n_180-m_2037-k_30-p_0.1.txt,17,4.137139,1.6378208,23458
synth-n_180-m_2037-k_30-p_0.1.txt,18,4.1586933,1.6370901,38420
synth-n_180-m_2037-k_30-p_0.1.txt,19,4.176002,1.636167,62897
synth-n_180-m_2037-k_30-p_0.1.txt,20,4.1883683,1.6314741,102910
synth-n_180-m_2037-k_30-p_0.1.txt,21,4.2093034,1.6337056,167895
synth-n_180-m_3690-k_20-p_0.2.txt,0,3.0,3.0,1
synth-n_180-m_3690-k_20-p_0.2.txt,1,3.0,2.3333333,3
synth-n_180-m_3690-k_20-p_0.2.txt,2,3.142857,2.0,7
synth-n_180-m_3690-k_20-p_0.2.txt,3,3.4285715,2.0,14
synth-n_180-m_3690-k_20-p_0.2.txt,4,3.4642856,1.9285715,28
synth-n_180-m_3690-k_20-p_0.2.txt,5,3.5555556,1.8148148,54
synth-n_180-m_3812-k_25-p_0.2.txt,0,3.0,3.0,1
synth-n_180-m_3812-k_25-p_0.2.txt,1,3.0,2.0,3
synth-n_180-m_3812-k_25-p_0.2.txt,2,3.1666667,1.8333334,6
synth-n_180-m_3812-k_25-p_0.2.txt,3,3.2727273,1.7272727,11
synth-n_180-m_3812-k_25-p_0.2.txt,4,3.5263157,1.8421053,19
synth-n_180-m_3812-k_25-p_0.2.txt,5,3.6571429,1.8,35
synth-n_180-m_3812-k_25-p_0.2.txt,6,3.6666667,1.6984127,63
synth-n_180-m_3812-k_25-p_0.2.txt,7,3.635514,1.7196262,107
synth-n_180-m_3812-k_25-p_0.2.txt,8,3.5869565,1.7173913,184
synth-n_180-m_3812-k_25-p_0.2.txt,9,3.607595,1.7120253,316
synth-n_180-m_3812-k_25-p_0.2.txt,10,3.5730128,1.7449168,541
synth-n_180-m_3812-k_25-p_0.2.txt,11,3.582627,1.7383474,944
synth-n_180-m_3812-k_25-p_0.2.txt,12,3.5716026,1.733699,1641
synth-n_180-m_3812-k_25-p_0.2.txt,13,3.5244288,1.7061511,2845
synth-n_180-m_4031-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_180-m_4031-k_30-p_0.2.txt,1,3.0,2.0,3
synth-n_180-m_4031-k_30-p_0.2.txt,2,3.1666667,1.8333334,6
synth-n_180-m_4031-k_30-p_0.2.txt,3,3.090909,1.5454545,11
synth-n_180-m_4031-k_30-p_0.2.txt,4,3.0,1.5294118,17
synth-n_180-m_4031-k_30-p_0.2.txt,5,3.1153846,1.6153846,26
synth-n_180-m_4031-k_30-p_0.2.txt,6,3.0952382,1.8095238,42
synth-n_180-m_4031-k_30-p_0.2.txt,7,3.3157895,1.7368422,76
synth-n_180-m_4031-k_30-p_0.2.txt,8,3.4166667,1.7272727,132
synth-n_180-m_4031-k_30-p_0.2.txt,9,3.4517543,1.6184211,228
synth-n_180-m_4031-k_30-p_0.2.txt,10,3.495935,1.601626,369
synth-n_180-m_4031-k_30-p_0.2.txt,11,3.5668359,1.5651438,591
synth-n_180-m_4031-k_30-p_0.2.txt,12,3.5935135,1.5535135,925
synth-n_180-m_4031-k_30-p_0.2.txt,13,3.617258,1.5483646,1437
synth-n_180-m_4031-k_30-p_0.2.txt,14,3.636854,1.5195506,2225
synth-n_180-m_4031-k_30-p_0.2.txt,15,3.6577935,1.4980775,3381
synth-n_180-m_4031-k_30-p_0.2.txt,16,3.6722605,1.4918065,5065
synth-n_180-m_4031-k_30-p_0.2.txt,17,3.6844893,1.4857067,7556
synth-n_180-m_4031-k_30-p_0.2.txt,18,3.7125423,1.4884198,11226
synth-n_180-m_4031-k_30-p_0.2.txt,19,3.717398,1.4701657,16709
synth-n_180-m_4031-k_30-p_0.2.txt,20,3.708569,1.4532465,24565
synth-n_180-m_4031-k_30-p_0.2.txt,21,3.7025688,1.4460629,35699
synth-n_180-m_4031-k_30-p_0.2.txt,22,3.7046278,1.4393197,51623
synth-n_180-m_4031-k_30-p_0.2.txt,23,3.7082179,1.4305402,74302
synth-n_180-m_4031-k_30-p_0.2.txt,24,3.7091315,1.4247732,106292
synth-n_180-m_4031-k_30-p_0.2.txt,25,3.7147026,1.4198571,151442
synth-n_180-m_855-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_180-m_855-k_15-p_0.05.txt,1,2.0,1.5,2
synth-n_180-m_855-k_15-p_0.05.txt,2,2.3333333,1.6666666,3
synth-n_180-m_855-k_15-p_0.05.txt,3,2.8,1.8,5
synth-n_180-m_855-k_15-p_0.05.txt,4,2.8888888,1.8888888,9
synth-n_180-m_855-k_15-p_0.05.txt,5,3.0588236,2.0,17
synth-n_180-m_855-k_15-p_0.05.txt,6,3.1764705,2.0294118,34
synth-n_180-m_855-k_15-p_0.05.txt,7,2.7246377,1.9130435,69
synth-n_180-m_895-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_180-m_895-k_20-p_0.05.txt,1,2.0,2.0,2
synth-n_180-m_895-k_20-p_0.05.txt,2,2.5,2.0,4
synth-n_180-m_895-k_20-p_0.05.txt,3,2.5,1.75,8
synth-n_180-m_895-k_20-p_0.05.txt,4,2.142857,1.5714285,14
synth-n_180-m_895-k_20-p_0.05.txt,5,2.6818182,1.8636364,22
synth-n_180-m_895-k_20-p_0.05.txt,6,2.7804878,1.7317073,41
synth-n_180-m_895-k_20-p_0.05.txt,7,2.8732395,1.8591549,71
synth-n_180-m_895-k_20-p_0.05.txt,8,2.909091,1.8409091,132
synth-n_180-m_895-k_20-p_0.05.txt,9,3.0370371,1.9958848,243
synth-n_180-m_895-k_20-p_0.05.txt,10,3.1092784,2.0247424,485
synth-n_180-m_895-k_20-p_0.05.txt,11,3.2881873,2.0947046,982
synth-n_180-m_895-k_20-p_0.05.txt,12,3.4044726,2.1584833,2057
synth-n_180-m_902-k_10-p_0.05.txt,0,3.0,3.0,1
synth-n_180-m_902-k_10-p_0.05.txt,1,3.0,3.0,3
synth-n_20-m_58-k_4-p_0.2.txt,0,2.0,2.0,1
synth-n_200-m_1075-k_10-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1075-k_10-p_0.05.txt,1,3.0,3.0,2
synth-n_200-m_1075-k_10-p_0.05.txt,2,3.0,2.3333333,6
synth-n_200-m_1115-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,1,2.5,2.0,2
synth-n_200-m_1115-k_15-p_0.05.txt,2,2.25,1.75,4
synth-n_200-m_1115-k_15-p_0.05.txt,3,2.2857144,1.8571428,7
synth-n_200-m_1115-k_15-p_0.05.txt,4,2.3076923,1.9230769,13
synth-n_200-m_1115-k_15-p_0.05.txt,5,2.64,2.0,25
synth-n_200-m_1115-k_15-p_0.05.txt,6,2.56,1.86,50
synth-n_200-m_1115-k_15-p_0.05.txt,7,2.7311828,1.9784946,93
synth-n_200-m_1115-k_15-p_0.05.txt,8,2.777174,2.1195652,184
synth-n_200-m_1115-k_15-p_0.05.txt,9,2.8333333,2.1538463,390
synth-n_200-m_1115-k_15-p_0.05.txt,10,3.0238094,2.1559525,840
synth-n_200-m_1115-k_15-p_0.05.txt,11,3.2904472,2.192159,1811
synth-n_200-m_1115-k_15-p_0.05.txt,12,3.4934509,2.2256927,3970
synth-n_200-m_1151-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1151-k_25-p_0.05.txt,1,2.5,2.0,2
synth-n_200-m_1151-k_25-p_0.05.txt,2,2.5,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,3,2.625,2.0,8
synth-n_200-m_1151-k_25-p_0.05.txt,4,2.5,1.9375,16
synth-n_200-m_1151-k_25-p_0.05.txt,5,2.516129,1.8387097,31
synth-n_200-m_1151-k_25-p_0.05.txt,6,2.7894738,1.877193,57
synth-n_200-m_1151-k_25-p_0.05.txt,7,2.859813,1.9252336,107
synth-n_200-m_1151-k_25-p_0.05.txt,8,2.907767,1.9223301,206
synth-n_200-m_1151-k_25-p_0.05.txt,9,3.0959597,1.949495,396
synth-n_200-m_1151-k_25-p_0.05.txt,10,3.1826425,1.9507772,772
synth-n_200-m_1151-k_25-p_0.05.txt,11,3.3247013,1.9814078,1506
synth-n_200-m_1151-k_25-p_0.05.txt,12,3.408177,2.0093834,2984
synth-n_200-m_1151-k_25-p_0.05.txt,13,3.530687,2.0438626,5996
synth-n_200-m_1151-k_25-p_0.05.txt,14,3.6634028,2.0725417,12255
synth-n_200-m_1151-k_25-p_0.05.txt,15,3.780188,2.1025631,25399
synth-n_200-m_1151-k_25-p_0.05.txt,16,3.9185438,2.1237571,53403
synth-n_200-m_1151-k_25-p_0.05.txt,17,4.0345635,2.1311378,113415
synth-n_200-m_1172-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1172-k_20-p_0.05.txt,1,2.0,2.0,2
synth-n_200-m_1172-k_20-p_0.05.txt,2,2.0,2.0,4
synth-n_200-m_1172-k_20-p_0.05.txt,3,2.0,1.5,8
synth-n_200-m_1172-k_20-p_0.05.txt,4,2.5,1.8333334,12
synth-n_200-m_1172-k_20-p_0.05.txt,5,3.0,1.9090909,22
synth-n_200-m_1172-k_20-p_0.05.txt,6,3.0,1.9047619,42
synth-n_200-m_1172-k_20-p_0.05.txt,7,2.775,1.75,80
synth-n_200-m_1172-k_20-p_0.05.txt,8,2.857143,1.8357143,140
synth-n_200-m_1172-k_20-p_0.05.txt,9,2.8754864,1.8365759,257
synth-n_200-m_1172-k_20-p_0.05.txt,10,3.0868645,1.9088984,472
synth-n_200-m_1172-k_20-p_0.05.txt,11,3.0566037,1.981132,901
synth-n_200-m_1172-k_20-p_0.05.txt,12,3.209524,2.0414567,1785
synth-n_200-m_1172-k_20-p_0.05.txt,13,3.2401206,2.1465423,3644
synth-n_200-m_1172-k_20-p_0.05.txt,14,3.37011,2.234339,7822
synth-n_200-m_1172-k_20-p_0.05.txt,15,3.4947646,2.3034847,17477
synth-n_200-m_1319-k_30-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,1,2.5,2.0,2
synth-n_200-m_1319-k_30-p_0.05.txt,2,2.75,2.0,4
synth-n_200-m_1319-k_30-p_0.05.txt,3,2.875,1.875,8
synth-n_200-m_1319-k_30-p_0.05.txt,4,2.4666667,1.8,15
synth-n_200-m_1319-k_30-p_0.05.txt,5,2.8148148,1.7777778,27
synth-n_200-m_1319-k_30-p_0.05.txt,6,2.9166667,1.7916666,48
synth-n_200-m_1319-k_30-p_0.05.txt,7,3.2441862,1.8720931,86
synth-n_200-m_1319-k_30-p_0.05.txt,8,3.4409938,1.8385093,161
synth-n_200-m_1319-k_30-p_0.05.txt,9,3.516892,1.8851352,296
synth-n_200-m_1319-k_30-p_0.05.txt,10,3.6684587,1.8870968,558
synth-n_200-m_1319-k_30-p_0.05.txt,11,3.7730293,1.9021842,1053
synth-n_200-m_1319-k_30-p_0.05.txt,12,3.88667,1.9026461,2003
synth-n_200-m_1319-k_30-p_0.05.txt,13,3.980845,1.9160326,3811
synth-n_200-m_1319-k_30-p_0.05.txt,14,4.053821,1.9335798,7302
synth-n_200-m_1319-k_30-p_0.05.txt,15,4.1320205,1.9353354,14119
synth-n_200-m_1319-k_30-p_0.05.txt,16,4.1780057,1.9409698,27325
synth-n_200-m_1319-k_30-p_0.05.txt,17,4.223542,1.9452081,53037
synth-n_200-m_1319-k_30-p_0.05.txt,18,4.2697735,1.9472996,103168
synth-n_200-m_2270-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_200-m_2270-k_20-p_0.1.txt,1,2.5,2.0,2
synth-n_200-m_2270-k_20-p_0.1.txt,2,3.0,2.0,4
synth-n_200-m_2270-k_20-p_0.1.txt,3,3.0,1.625,8
synth-n_200-m_2270-k_20-p_0.1.txt,4,2.8461537,1.6153846,13
synth-n_200-m_2270-k_20-p_0.1.txt,5,3.047619,1.7619047,21
synth-n_200-m_2270-k_20-p_0.1.txt,6,3.162162,1.6756756,37
synth-n_200-m_2270-k_20-p_0.1.txt,7,3.2258065,1.7419355,62
synth-n_200-m_2270-k_20-p_0.1.txt,8,3.1851852,1.7592592,108
synth-n_200-m_2270-k_20-p_0.1.txt,9,3.3263159,1.7578948,190
synth-n_200-m_2270-k_20-p_0.1.txt,10,3.4550898,1.7155689,334
synth-n_200-m_2270-k_20-p_0.1.txt,11,3.5061083,1.7277486,573
synth-n_200-m_2270-k_20-p_0.1.txt,12,3.490909,1.7363636,990
synth-n_200-m_2270-k_20-p_0.1.txt,13,3.5683537,1.7434555,1719
synth-n_200-m_2270-k_20-p_0.1.txt,14,3.622289,1.7537538,2997
synth-n_200-m_2270-k_20-p_0.1.txt,15,3.6603882,1.7675039,5256
synth-n_200-m_2270-k_20-p_0.1.txt,16,3.7265878,1.7863294,9290
synth-n_200-m_2270-k_20-p_0.1.txt,17,3.7803555,1.7946972,16595
synth-n_200-m_2275-k_15-p_0.1.txt,0,2.0,2.0,1
synth-n_200-m_2275-k_15-p_0.1.txt,1,2.5,2.0,2
synth-n_200-m_2275-k_15-p_0.1.txt,2,2.5,1.75,4
synth-n_200-m_2275-k_15-p_0.1.txt,3,2.7142856,2.0,7
synth-n_200-m_2275-k_15-p_0.1.txt,4,2.857143,2.0,14
synth-n_200-m_2356-k_25-p_0.1.txt,0,2.0,2.0,1
synth-n_200-m_2356-k_25-p_0.1.txt,1,2.5,2.0,2
synth-n_200-m_2356-k_25-p_0.1.txt,2,2.5,1.75,4
synth-n_200-m_2356-k_25-p_0.1.txt,3,2.857143,1.8571428,7
synth-n_200-m_2356-k_25-p_0.1.txt,4,3.2307692,2.0,13
synth-n_200-m_2356-k_25-p_0.1.txt,5,3.2307692,1.8846154,26
synth-n_200-m_2356-k_25-p_0.1.txt,6,3.3469388,1.7755102,49
synth-n_200-m_2356-k_25-p_0.1.txt,7,3.3448277,1.7471265,87
synth-n_200-m_2356-k_25-p_0.1.txt,8,3.4210527,1.8026316,152
synth-n_200-m_2356-k_25-p_0.1.txt,9,3.5,1.7372262,274
synth-n_200-m_2356-k_25-p_0.1.txt,10,3.6008403,1.7983193,476
synth-n_200-m_2356-k_25-p_0.1.txt,11,3.6390188,1.7628505,856
synth-n_200-m_2356-k_25-p_0.1.txt,12,3.6607025,1.7090789,1509
synth-n_200-m_2356-k_25-p_0.1.txt,13,3.6867003,1.7235363,2579
synth-n_200-m_2356-k_25-p_0.1.txt,14,3.7340832,1.7246344,4445
synth-n_200-m_2356-k_25-p_0.1.txt,15,3.8043308,1.7233238,7666
synth-n_200-m_2356-k_25-p_0.1.txt,16,3.8533797,1.7220498,13211
synth-n_200-m_2356-k_25-p_0.1.txt,17,3.9045274,1.7156923,22750
synth-n_200-m_2356-k_25-p_0.1.txt,18,3.9579833,1.7178725,39032
synth-n_200-m_2356-k_25-p_0.1.txt,19,3.9980016,1.7150122,67052
synth-n_200-m_2356-k_25-p_0.1.txt,20,4.0371494,1.7144659,114995
synth-n_200-m_2488-k_30-p_0.1.txt,0,2.0,2.0,1
synth-n_200-m_2488-k_30-p_0.1.txt,1,2.0,2.0,2
synth-n_200-m_2488-k_30-p_0.1.txt,2,2.5,2.0,4
synth-n_200-m_2488-k_30-p_0.1.txt,3,2.75,1.75,8
synth-n_200-m_2488-k_30-p_0.1.txt,4,3.0,1.8571428,14
synth-n_200-m_2488-k_30-p_0.1.txt,5,3.0,1.7307693,26
synth-n_200-m_2488-k_30-p_0.1.txt,6,3.2,1.7777778,45
synth-n_200-m_2488-k_30-p_0.1.txt,7,3.275,1.8,80
synth-n_200-m_2488-k_30-p_0.1.txt,8,3.3541667,1.6597222,144
synth-n_200-m_2488-k_30-p_0.1.txt,9,3.4686193,1.7238494,239
synth-n_200-m_2488-k_30-p_0.1.txt,10,3.5558252,1.7475728,412
synth-n_200-m_2488-k_30-p_0.1.txt,11,3.6083333,1.7222222,720
synth-n_200-m_2488-k_30-p_0.1.txt,12,3.6540322,1.7096775,1240
synth-n_200-m_2488-k_30-p_0.1.txt,13,3.6632075,1.7183962,2120
synth-n_200-m_2488-k_30-p_0.1.txt,14,3.743618,1.6999725,3643
synth-n_200-m_2488-k_30-p_0.1.txt,15,3.7594059,1.687712,6193
synth-n_200-m_2488-k_30-p_0.1.txt,16,3.7950633,1.6814007,10452
synth-n_200-m_2488-k_30-p_0.1.txt,17,3.8312848,1.6747468,17574
synth-n_200-m_2488-k_30-p_0.1.txt,18,3.8789752,1.6716499,29432
synth-n_200-m_2488-k_30-p_0.1.txt,19,3.9104674,1.6629268,49200
synth-n_200-m_2488-k_30-p_0.1.txt,20,3.9393394,1.6563997,81816
synth-n_200-m_2488-k_30-p_0.1.txt,21,3.9713252,1.6523982,135520
synth-n_200-m_4591-k_20-p_0.2.txt,0,2.0,2.0,1
synth-n_200-m_4591-k_20-p_0.2.txt,1,2.5,2.0,2
synth-n_200-m_4629-k_25-p_0.2.txt,0,3.0,3.0,1
synth-n_200-m_4629-k_25-p_0.2.txt,1,3.0,2.3333333,3
synth-n_200-m_4629-k_25-p_0.2.txt,2,3.142857,2.0,7
synth-n_200-m_4629-k_25-p_0.2.txt,3,3.142857,1.7857143,14
synth-n_200-m_4629-k_25-p_0.2.txt,4,3.24,2.0,25
synth-n_200-m_4629-k_25-p_0.2.txt,5,3.3,1.76,50
synth-n_200-m_4629-k_25-p_0.2.txt,6,3.3636363,1.7045455,88
synth-n_200-m_4629-k_25-p_0.2.txt,7,3.4466667,1.6333333,150
synth-n_200-m_4629-k_25-p_0.2.txt,8,3.4244897,1.5142857,245
synth-n_200-m_4629-k_25-p_0.2.txt,9,3.490566,1.5229111,371
synth-n_200-m_4629-k_25-p_0.2.txt,10,3.5150442,1.5079646,565
synth-n_200-m_4629-k_25-p_0.2.txt,11,3.5798123,1.5399061,852
synth-n_200-m_4629-k_25-p_0.2.txt,12,3.6417682,1.5449696,1312
synth-n_200-m_4629-k_25-p_0.2.txt,13,3.650222,1.529847,2027
synth-n_200-m_4765-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_200-m_4765-k_30-p_0.2.txt,1,3.0,2.0,3
synth-n_200-m_4765-k_30-p_0.2.txt,2,3.0,1.6666666,6
synth-n_200-m_4765-k_30-p_0.2.txt,3,3.1,1.7,10
synth-n_200-m_4765-k_30-p_0.2.txt,4,3.1764705,1.5882353,17
synth-n_200-m_4765-k_30-p_0.2.txt,5,3.2222223,1.5185186,27
synth-n_200-m_4765-k_30-p_0.2.txt,6,3.390244,1.5365853,41
synth-n_200-m_4765-k_30-p_0.2.txt,7,3.4444444,1.5238096,63
synth-n_200-m_4765-k_30-p_0.2.txt,8,3.5625,1.4791666,96
synth-n_200-m_4765-k_30-p_0.2.txt,9,3.6267605,1.4788733,142
synth-n_200-m_4765-k_30-p_0.2.txt,10,3.7476192,1.4904761,210
synth-n_200-m_4765-k_30-p_0.2.txt,11,3.827476,1.4824281,313
synth-n_200-m_4765-k_30-p_0.2.txt,12,3.8836207,1.4978448,464
synth-n_200-m_4765-k_30-p_0.2.txt,13,3.8863308,1.4604317,695
synth-n_200-m_4765-k_30-p_0.2.txt,14,3.880788,1.4492611,1015
synth-n_200-m_4765-k_30-p_0.2.txt,15,3.9197824,1.4588715,1471
synth-n_200-m_4765-k_30-p_0.2.txt,16,3.8965516,1.4510717,2146
synth-n_200-m_4765-k_30-p_0.2.txt,17,3.9251766,1.4502248,3114
synth-n_200-m_4765-k_30-p_0.2.txt,18,3.9532773,1.474535,4516
synth-n_200-m_4765-k_30-p_0.2.txt,19,3.971317,1.4688392,6659
synth-n_200-m_4765-k_30-p_0.2.txt,20,3.9770985,1.4753093,9781
synth-n_225-m_1390-k_10-p_0.05.txt,0,3.0,3.0,1
synth-n_225-m_1390-k_10-p_0.05.txt,1,3.0,2.3333333,3
synth-n_225-m_1391-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,1,2.5,2.0,2
synth-n_225-m_1391-k_15-p_0.05.txt,2,2.75,2.0,4
synth-n_225-m_1391-k_15-p_0.05.txt,3,2.875,2.0,8
synth-n_225-m_1391-k_15-p_0.05.txt,4,2.8125,2.0,16
synth-n_225-m_1391-k_15-p_0.05.txt,5,2.9375,1.96875,32
synth-n_225-m_1391-k_15-p_0.05.txt,6,3.2539682,2.1111112,63
synth-n_225-m_1391-k_15-p_0.05.txt,7,3.413534,2.030075,133
synth-n_225-m_1391-k_15-p_0.05.txt,8,3.4666667,2.125926,270
synth-n_225-m_1470-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,1,2.5,2.0,2
synth-n_225-m_1470-k_20-p_0.05.txt,2,2.75,1.75,4
synth-n_225-m_1470-k_20-p_0.05.txt,3,2.857143,1.8571428,7
synth-n_225-m_1470-k_20-p_0.05.txt,4,2.9230769,1.7692307,13
synth-n_225-m_1470-k_20-p_0.05.txt,5,3.0434783,1.9565217,23
synth-n_225-m_1470-k_20-p_0.05.txt,6,2.9333334,1.9333333,45
synth-n_225-m_1470-k_20-p_0.05.txt,7,3.0,1.862069,87
synth-n_225-m_1470-k_20-p_0.05.txt,8,2.9691358,1.9074074,162
synth-n_225-m_1470-k_20-p_0.05.txt,9,2.9223301,1.9190938,309
synth-n_225-m_1470-k_20-p_0.05.txt,10,2.8988194,1.9426644,593
synth-n_225-m_1470-k_20-p_0.05.txt,11,3.0138888,1.9427084,1152
synth-n_225-m_1470-k_20-p_0.05.txt,12,3.1228776,1.9445934,2238
synth-n_225-m_1470-k_20-p_0.05.txt,13,3.2573528,1.9862132,4352
synth-n_225-m_1470-k_20-p_0.05.txt,14,3.4329014,2.0318139,8644
synth-n_225-m_1470-k_20-p_0.05.txt,15,3.5824175,2.0730512,17563
