name,level,cycle_size,branch_size,recursive_steps
synth-n_160-m_800-k_30-p_0.05.txt,5,3.7039473,2.5394738,152
synth-n_160-m_800-k_30-p_0.05.txt,6,3.7331607,2.5621762,386
synth-n_160-m_800-k_30-p_0.05.txt,7,3.957533,2.6319516,989
synth-n_160-m_800-k_30-p_0.05.txt,8,4.0049944,2.680369,2603
synth-n_160-m_800-k_30-p_0.05.txt,9,4.1471977,2.7077541,6977
synth-n_160-m_800-k_30-p_0.05.txt,10,4.267679,2.677112,18892
synth-n_160-m_800-k_30-p_0.05.txt,11,4.369642,2.648173,50576
synth-n_160-m_800-k_30-p_0.05.txt,12,4.455254,2.6062763,133934
synth-n_160-m_800-k_30-p_0.05.txt,13,4.478722,2.5496535,349069
synth-n_160-m_800-k_30-p_0.05.txt,14,4.5033164,2.5103433,890005
synth-n_160-m_810-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_160-m_810-k_25-p_0.05.txt,1,3.5,3.5,2
synth-n_160-m_810-k_25-p_0.05.txt,2,3.2857144,2.7142856,7
synth-n_160-m_810-k_25-p_0.05.txt,3,3.4736843,2.4210527,19
synth-n_160-m_810-k_25-p_0.05.txt,4,3.5869565,2.4347825,46
synth-n_160-m_810-k_25-p_0.05.txt,5,3.4910715,2.294643,112
synth-n_160-m_810-k_25-p_0.05.txt,6,3.6342413,2.2723734,257
synth-n_160-m_810-k_25-p_0.05.txt,7,3.635274,2.3167808,584
synth-n_160-m_810-k_25-p_0.05.txt,8,3.7479675,2.3000739,1353
synth-n_160-m_810-k_25-p_0.05.txt,9,3.8428664,2.322622,3112
synth-n_160-m_810-k_25-p_0.05.txt,10,3.9201715,2.310321,7228
synth-n_160-m_810-k_25-p_0.05.txt,11,3.956165,2.2888796,16699
synth-n_160-m_810-k_25-p_0.05.txt,12,3.9865785,2.2941499,38222
synth-n_160-m_810-k_25-p_0.05.txt,13,4.029799,2.2858577,87687
synth-n_160-m_810-k_25-p_0.05.txt,14,4.080922,2.2816205,200440
synth-n_160-m_810-k_25-p_0.05.txt,15,4.1224155,2.2757125,457328
synth-n_160-m_810-k_25-p_0.05.txt,16,4.177236,2.2737052,1040747
synth-n_180-m_1022-k_30-p_0.05.txt,0,3.0,3.0,1
synth-n_180-m_1022-k_30-p_0.05.txt,1,2.0,2.0,3
synth-n_180-m_1022-k_30-p_0.05.txt,2,3.3333333,2.3333333,6
synth-n_180-m_1022-k_30-p_0.05.txt,3,2.9285715,2.642857,14
synth-n_180-m_1022-k_30-p_0.05.txt,4,3.2702703,2.7837837,37
synth-n_180-m_1022-k_30-p_0.05.txt,5,3.3495145,2.883495,103
synth-n_180-m_1022-k_30-p_0.05.txt,6,3.4781144,2.89899,297
synth-n_180-m_1022-k_30-p_0.05.txt,7,3.4738677,2.6875725,861
synth-n_180-m_1022-k_30-p_0.05.txt,8,3.5877268,2.5090752,2314
synth-n_180-m_1022-k_30-p_0.05.txt,9,3.673269,2.4157767,5806
synth-n_180-m_1022-k_30-p_0.05.txt,10,3.776558,2.4059603,14026
synth-n_180-m_1022-k_30-p_0.05.txt,11,3.89904,2.4452972,33746
synth-n_180-m_1022-k_30-p_0.05.txt,12,4.0384274,2.4803135,82519
synth-n_180-m_1022-k_30-p_0.05.txt,13,4.191427,2.4980774,204673
synth-n_180-m_1022-k_30-p_0.05.txt,14,4.305166,2.4820445,511289
synth-n_180-m_1057-k_25-p_0.05.txt,0,3.0,3.0,1
synth-n_180-m_1057-k_25-p_0.05.txt,1,3.3333333,3.0,3
synth-n_180-m_1057-k_25-p_0.05.txt,2,3.1111112,2.4444444,9
synth-n_180-m_1057-k_25-p_0.05.txt,3,3.2272727,2.4545455,22
synth-n_180-m_1057-k_25-p_0.05.txt,4,3.351852,2.5370371,54
synth-n_180-m_1057-k_25-p_0.05.txt,5,3.4233577,2.5036497,137
synth-n_180-m_1057-k_25-p_0.05.txt,6,3.548105,2.483965,343
synth-n_180-m_1057-k_25-p_0.05.txt,7,3.778169,2.5469484,852
synth-n_180-m_1057-k_25-p_0.05.txt,8,3.9571428,2.4917052,2170
synth-n_180-m_1057-k_25-p_0.05.txt,9,4.0499353,2.451082,5407
synth-n_180-m_1057-k_25-p_0.05.txt,10,4.1506076,2.4390705,13253
synth-n_180-m_1057-k_25-p_0.05.txt,11,4.236102,2.4429698,32325
synth-n_180-m_1057-k_25-p_0.05.txt,12,4.314022,2.447758,78969
synth-n_180-m_1057-k_25-p_0.05.txt,13,4.3967524,2.4376323,193297
synth-n_180-m_1057-k_25-p_0.05.txt,14,4.481087,2.4331126,471187
synth-n_180-m_1958-k_15-p_0.1.txt,0,3.0,3.0,1
synth-n_180-m_1958-k_15-p_0.1.txt,1,3.3333333,2.6666667,3
synth-n_180-m_1958-k_15-p_0.1.txt,2,3.375,2.25,8
synth-n_180-m_1958-k_15-p_0.1.txt,3,3.5555556,2.6666667,18
synth-n_180-m_1958-k_15-p_0.1.txt,4,3.4583333,2.2291667,48
synth-n_180-m_1962-k_25-p_0.1.txt,0,3.0,3.0,1
synth-n_180-m_1962-k_25-p_0.1.txt,1,3.3333333,3.0,3
synth-n_180-m_1962-k_25-p_0.1.txt,2,3.2222223,2.5555556,9
synth-n_180-m_1962-k_25-p_0.1.txt,3,3.2608695,2.6086957,23
synth-n_180-m_1962-k_25-p_0.1.txt,4,3.4,2.5166667,60
synth-n_180-m_1962-k_25-p_0.1.txt,5,3.7615893,2.5298014,151
synth-n_180-m_1962-k_25-p_0.1.txt,6,3.8717277,2.460733,382
synth-n_180-m_1962-k_25-p_0.1.txt,7,3.8617022,2.4212766,940
synth-n_180-m_1962-k_25-p_0.1.txt,8,3.8967488,2.3945518,2276
synth-n_180-m_1962-k_25-p_0.1.txt,9,3.9576147,2.2959633,5450
synth-n_180-m_1962-k_25-p_0.1.txt,10,3.992248,2.2568529,12513
synth-n_180-m_1962-k_25-p_0.1.txt,11,4.026841,2.2126417,28240
synth-n_180-m_1962-k_25-p_0.1.txt,12,4.074306,2.2034729,62485
synth-n_180-m_1962-k_25-p_0.1.txt,13,4.1152205,2.1668458,137684
synth-n_180-m_1962-k_25-p_0.1.txt,14,4.1442685,2.1405041,298340
synth-n_180-m_1968-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_180-m_1968-k_20-p_0.1.txt,1,3.5,3.5,2
synth-n_180-m_1968-k_20-p_0.1.txt,2,3.4285715,2.2857144,7
synth-n_180-m_1968-k_20-p_0.1.txt,3,3.625,2.1875,16
synth-n_180-m_1968-k_20-p_0.1.txt,4,3.5142858,2.2285714,35
synth-n_180-m_1968-k_20-p_0.1.txt,5,3.5512822,2.525641,78
synth-n_180-m_1968-k_20-p_0.1.txt,6,3.7055838,2.7005076,197
synth-n_180-m_1968-k_20-p_0.1.txt,7,3.656015,2.5545113,532
synth-n_180-m_1968-k_20-p_0.1.txt,8,3.5827816,2.3738043,1359
synth-n_180-m_1968-k_20-p_0.1.txt,9,3.6134531,2.3220706,3226
synth-n_180-m_1968-k_20-p_0.1.txt,10,3.6196768,2.2932854,7491
synth-n_180-m_1968-k_20-p_0.1.txt,11,3.6613307,2.2641015,17179
synth-n_180-m_1968-k_20-p_0.1.txt,12,3.7065947,2.248258,38895
synth-n_180-m_1968-k_20-p_0.1.txt,13,3.7469637,2.2345333,87446
synth-n_180-m_1968-k_20-p_0.1.txt,14,3.7947657,2.212614,195401
synth-n_180-m_2037-k_30-p_0.1.txt,0,3.0,3.0,1
synth-n_180-m_2037-k_30-p_0.1.txt,1,3.6666667,3.3333333,3
synth-n_180-m_2037-k_30-p_0.1.txt,2,3.6,2.4,10
synth-n_180-m_2037-k_30-p_0.1.txt,3,3.4583333,2.2083333,24
synth-n_180-m_2037-k_30-p_0.1.txt,4,3.6603773,2.4150944,53
synth-n_180-m_2037-k_30-p_0.1.txt,5,3.703125,2.4921875,128
synth-n_180-m_2037-k_30-p_0.1.txt,6,3.6959248,2.4702194,319
synth-n_180-m_2037-k_30-p_0.1.txt,7,3.823604,2.3477159,788
synth-n_180-m_2037-k_30-p_0.1.txt,8,3.847027,2.2681081,1850
synth-n_180-m_2037-k_30-p_0.1.txt,9,3.9280267,2.2502384,4196
synth-n_180-m_2037-k_30-p_0.1.txt,10,3.9873967,2.1987927,9442
synth-n_180-m_2037-k_30-p_0.1.txt,11,4.0324645,2.1355426,20761
synth-n_180-m_2037-k_30-p_0.1.txt,12,4.057177,2.09931,44336
synth-n_180-m_2037-k_30-p_0.1.txt,13,4.0860705,2.0667527,93075
synth-n_180-m_2037-k_30-p_0.1.txt,14,4.1125946,2.0465422,192363
synth-n_180-m_2037-k_30-p_0.1.txt,15,4.135471,2.029016,393679
synth-n_180-m_3690-k_20-p_0.2.txt,0,3.0,3.0,1
synth-n_180-m_3690-k_20-p_0.2.txt,1,3.0,2.0,3
synth-n_180-m_3690-k_20-p_0.2.txt,2,3.1666667,2.0,6
synth-n_180-m_3690-k_20-p_0.2.txt,3,3.1666667,2.3333333,12
synth-n_180-m_3690-k_20-p_0.2.txt,4,3.2142856,2.1785715,28
synth-n_180-m_3690-k_20-p_0.2.txt,5,3.2295082,2.0983605,61
synth-n_180-m_3812-k_25-p_0.2.txt,0,3.0,3.0,1
synth-n_180-m_3812-k_25-p_0.2.txt,1,3.0,2.6666667,3
synth-n_180-m_3812-k_25-p_0.2.txt,2,3.125,2.5,8
synth-n_180-m_3812-k_25-p_0.2.txt,3,3.35,2.25,20
synth-n_180-m_3812-k_25-p_0.2.txt,4,3.3777778,1.9777777,45
synth-n_180-m_3812-k_25-p_0.2.txt,5,3.483146,1.9213483,89
synth-n_180-m_3812-k_25-p_0.2.txt,6,3.5263157,1.9415205,171
synth-n_180-m_3812-k_25-p_0.2.txt,7,3.5301204,1.8915663,332
synth-n_180-m_3812-k_25-p_0.2.txt,8,3.5191083,1.8869426,628
synth-n_180-m_3812-k_25-p_0.2.txt,9,3.54346,1.907173,1185
synth-n_180-m_3812-k_25-p_0.2.txt,10,3.5774336,1.8681417,2260
synth-n_180-m_3812-k_25-p_0.2.txt,11,3.628612,1.8432022,4222
synth-n_180-m_3812-k_25-p_0.2.txt,12,3.6725779,1.8513236,7782
synth-n_180-m_3812-k_25-p_0.2.txt,13,3.713542,1.870202,14407
synth-n_180-m_4031-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_180-m_4031-k_30-p_0.2.txt,1,3.0,2.0,3
synth-n_180-m_4031-k_30-p_0.2.txt,2,3.0,2.0,6
synth-n_180-m_4031-k_30-p_0.2.txt,3,3.0,2.0,12
synth-n_180-m_4031-k_30-p_0.2.txt,4,3.0833333,2.2083333,24
synth-n_180-m_4031-k_30-p_0.2.txt,5,3.1698112,2.2264152,53
synth-n_180-m_4031-k_30-p_0.2.txt,6,3.279661,2.220339,118
synth-n_180-m_4031-k_30-p_0.2.txt,7,3.2709923,2.1526718,262
synth-n_180-m_4031-k_30-p_0.2.txt,8,3.3652482,2.109929,564
synth-n_180-m_4031-k_30-p_0.2.txt,9,3.410084,2.0596638,1190
synth-n_180-m_4031-k_30-p_0.2.txt,10,3.4602203,1.9828641,2451
synth-n_180-m_4031-k_30-p_0.2.txt,11,3.508642,1.9312757,4860
synth-n_180-m_4031-k_30-p_0.2.txt,12,3.530258,1.8877051,9386
synth-n_180-m_4031-k_30-p_0.2.txt,13,3.5601084,1.8407834,17718
synth-n_180-m_4031-k_30-p_0.2.txt,14,3.5889928,1.8025448,32615
synth-n_180-m_4031-k_30-p_0.2.txt,15,3.6092873,1.768345,58790
synth-n_180-m_4031-k_30-p_0.2.txt,16,3.6358347,1.746251,103961
synth-n_180-m_4031-k_30-p_0.2.txt,17,3.6627502,1.7253584,181542
synth-n_180-m_4031-k_30-p_0.2.txt,18,3.6865351,1.7037209,313225
synth-n_180-m_4031-k_30-p_0.2.txt,19,3.7117183,1.6921829,533648
synth-n_180-m_855-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_180-m_855-k_15-p_0.05.txt,1,2.5,2.5,2
synth-n_180-m_855-k_15-p_0.05.txt,2,2.8,2.4,5
synth-n_180-m_855-k_15-p_0.05.txt,3,2.5,2.3333333,12
synth-n_180-m_855-k_15-p_0.05.txt,4,2.5714285,2.3214285,28
synth-n_180-m_855-k_15-p_0.05.txt,5,2.7692308,2.2153847,65
synth-n_180-m_855-k_15-p_0.05.txt,6,2.6875,2.0277777,144
synth-n_180-m_855-k_15-p_0.05.txt,7,3.0136986,2.1575344,292
synth-n_180-m_895-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_180-m_895-k_20-p_0.05.txt,1,2.5,2.5,2
synth-n_180-m_895-k_20-p_0.05.txt,2,2.8,2.4,5
synth-n_180-m_895-k_20-p_0.05.txt,3,2.4166667,1.8333334,12
synth-n_180-m_895-k_20-p_0.05.txt,4,2.1363637,2.0,22
synth-n_180-m_895-k_20-p_0.05.txt,5,2.6363637,2.1136363,44
synth-n_180-m_895-k_20-p_0.05.txt,6,3.204301,2.516129,93
synth-n_180-m_895-k_20-p_0.05.txt,7,3.6367521,2.8162394,234
synth-n_180-m_895-k_20-p_0.05.txt,8,3.710167,2.5629742,659
synth-n_180-m_895-k_20-p_0.05.txt,9,3.8691533,2.4760213,1689
synth-n_180-m_895-k_20-p_0.05.txt,10,3.975849,2.4813488,4182
synth-n_180-m_895-k_20-p_0.05.txt,11,4.05358,2.476149,10377
synth-n_180-m_895-k_20-p_0.05.txt,12,4.0800543,2.436077,25695
synth-n_180-m_902-k_10-p_0.05.txt,0,4.0,4.0,1
synth-n_180-m_902-k_10-p_0.05.txt,1,4.25,3.5,4
synth-n_20-m_58-k_4-p_0.2.txt,0,3.0,3.0,1
synth-n_200-m_1075-k_10-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1075-k_10-p_0.05.txt,1,3.5,3.5,2
synth-n_200-m_1075-k_10-p_0.05.txt,2,3.857143,3.7142856,7
synth-n_200-m_1115-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,1,2.5,2.0,2
synth-n_200-m_1115-k_15-p_0.05.txt,2,3.0,2.75,4
synth-n_200-m_1115-k_15-p_0.05.txt,3,3.7272727,3.2727273,11
synth-n_200-m_1115-k_15-p_0.05.txt,4,3.0833333,2.2222223,36
synth-n_200-m_1115-k_15-p_0.05.txt,5,3.075,2.3,80
synth-n_200-m_1115-k_15-p_0.05.txt,6,3.0054348,2.076087,184
synth-n_200-m_1115-k_15-p_0.05.txt,7,3.0471203,2.1675394,382
synth-n_200-m_1115-k_15-p_0.05.txt,8,3.094203,2.1847825,828
synth-n_200-m_1115-k_15-p_0.05.txt,9,3.3327806,2.3665009,1809
synth-n_200-m_1115-k_15-p_0.05.txt,10,3.439617,2.3036673,4281
synth-n_200-m_1115-k_15-p_0.05.txt,11,3.536301,2.2662747,9862
synth-n_200-m_1115-k_15-p_0.05.txt,12,3.6084564,2.2502012,22350
synth-n_200-m_1151-k_25-p_0.05.txt,0,3.0,3.0,1
synth-n_200-m_1151-k_25-p_0.05.txt,1,3.0,2.6666667,3
synth-n_200-m_1151-k_25-p_0.05.txt,2,2.875,2.0,8
synth-n_200-m_1151-k_25-p_0.05.txt,3,3.25,2.5625,16
synth-n_200-m_1151-k_25-p_0.05.txt,4,3.4390244,2.6341465,41
synth-n_200-m_1151-k_25-p_0.05.txt,5,3.324074,2.25,108
synth-n_200-m_1151-k_25-p_0.05.txt,6,3.63786,2.3045268,243
synth-n_200-m_1151-k_25-p_0.05.txt,7,3.5125,2.142857,560
synth-n_200-m_1151-k_25-p_0.05.txt,8,3.6425,2.2625,1200
synth-n_200-m_1151-k_25-p_0.05.txt,9,3.7149172,2.2707183,2715
synth-n_200-m_1151-k_25-p_0.05.txt,10,3.7419302,2.2822385,6165
synth-n_200-m_1151-k_25-p_0.05.txt,11,3.7955225,2.2668087,14070
synth-n_200-m_1151-k_25-p_0.05.txt,12,3.8754625,2.2811813,31894
synth-n_200-m_1151-k_25-p_0.05.txt,13,3.9963577,2.3128538,72756
synth-n_200-m_1151-k_25-p_0.05.txt,14,4.0819736,2.332856,168274
synth-n_200-m_1151-k_25-p_0.05.txt,15,4.1807218,2.3613062,392559
synth-n_200-m_1172-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1172-k_20-p_0.05.txt,1,3.0,3.0,2
synth-n_200-m_1172-k_20-p_0.05.txt,2,3.3333333,3.0,6
synth-n_200-m_1172-k_20-p_0.05.txt,3,3.1111112,2.4444444,18
synth-n_200-m_1172-k_20-p_0.05.txt,4,2.5454545,1.8636364,44
synth-n_200-m_1172-k_20-p_0.05.txt,5,2.707317,2.109756,82
synth-n_200-m_1172-k_20-p_0.05.txt,6,2.9132948,2.2196531,173
synth-n_200-m_1172-k_20-p_0.05.txt,7,3.1510417,2.2994792,384
synth-n_200-m_1172-k_20-p_0.05.txt,8,3.4224236,2.3567383,883
synth-n_200-m_1172-k_20-p_0.05.txt,9,3.5021625,2.3469486,2081
synth-n_200-m_1172-k_20-p_0.05.txt,10,3.558149,2.3310812,4884
synth-n_200-m_1172-k_20-p_0.05.txt,11,3.551164,2.2982872,11385
synth-n_200-m_1172-k_20-p_0.05.txt,12,3.5573263,2.2397768,26166
synth-n_200-m_1172-k_20-p_0.05.txt,13,3.5823464,2.2154217,58606
synth-n_200-m_1172-k_20-p_0.05.txt,14,3.628873,2.2104485,129837
synth-n_200-m_1172-k_20-p_0.05.txt,15,3.7055833,2.2031443,286998
synth-n_200-m_1319-k_30-p_0.05.txt,0,2.0,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,1,3.0,3.0,2
synth-n_200-m_1319-k_30-p_0.05.txt,2,2.8333333,2.0,6
synth-n_200-m_1319-k_30-p_0.05.txt,3,3.4166667,2.8333333,12
synth-n_200-m_1319-k_30-p_0.05.txt,4,3.4117646,2.3823528,34
synth-n_200-m_1319-k_30-p_0.05.txt,5,3.3703704,2.382716,81
synth-n_200-m_1319-k_30-p_0.05.txt,6,3.8082902,2.507772,193
synth-n_200-m_1319-k_30-p_0.05.txt,7,3.8636363,2.4710743,484
synth-n_200-m_1319-k_30-p_0.05.txt,8,3.9648829,2.527592,1196
synth-n_200-m_1319-k_30-p_0.05.txt,9,4.0324183,2.4866028,3023
synth-n_200-m_1319-k_30-p_0.05.txt,10,4.158441,2.4412665,7517
synth-n_200-m_1319-k_30-p_0.05.txt,11,4.2219496,2.4221568,18351
synth-n_200-m_1319-k_30-p_0.05.txt,12,4.2646627,2.3907175,44449
synth-n_200-m_1319-k_30-p_0.05.txt,13,4.289663,2.3596199,106265
synth-n_200-m_1319-k_30-p_0.05.txt,14,4.3355403,2.333219,250745
synth-n_200-m_1319-k_30-p_0.05.txt,15,4.3694787,2.30474,585043
synth-n_200-m_2270-k_20-p_0.1.txt,0,3.0,3.0,1
synth-n_200-m_2270-k_20-p_0.1.txt,1,3.3333333,2.6666667,3
synth-n_200-m_2270-k_20-p_0.1.txt,2,3.5,2.25,8
synth-n_200-m_2270-k_20-p_0.1.txt,3,3.3888888,2.0,18
synth-n_200-m_2270-k_20-p_0.1.txt,4,3.0555556,1.9166666,36
synth-n_200-m_2270-k_20-p_0.1.txt,5,3.289855,2.0144928,69
synth-n_200-m_2270-k_20-p_0.1.txt,6,3.5179856,2.1654677,139
synth-n_200-m_2270-k_20-p_0.1.txt,7,3.475083,2.129568,301
synth-n_200-m_2270-k_20-p_0.1.txt,8,3.5429018,2.1700468,641
synth-n_200-m_2270-k_20-p_0.1.txt,9,3.5413373,2.1459382,1391
synth-n_200-m_2270-k_20-p_0.1.txt,10,3.6274707,2.0964825,2985
synth-n_200-m_2270-k_20-p_0.1.txt,11,3.686002,2.1342282,6258
synth-n_200-m_2270-k_20-p_0.1.txt,12,3.7271638,2.1366427,13356
synth-n_200-m_2270-k_20-p_0.1.txt,13,3.7786384,2.1388023,28537
synth-n_200-m_2270-k_20-p_0.1.txt,14,3.8307202,2.1199312,61035
synth-n_200-m_2270-k_20-p_0.1.txt,15,3.874596,2.1078753,129390
synth-n_200-m_2270-k_20-p_0.1.txt,16,3.9251297,2.0968914,272738
synth-n_200-m_2275-k_15-p_0.1.txt,0,3.0,3.0,1
synth-n_200-m_2275-k_15-p_0.1.txt,1,3.0,2.6666667,3
synth-n_200-m_2275-k_15-p_0.1.txt,2,3.5,2.875,8
synth-n_200-m_2275-k_15-p_0.1.txt,3,3.2173913,2.5652175,23
synth-n_200-m_2275-k_15-p_0.1.txt,4,3.0508475,2.457627,59
synth-n_200-m_2356-k_25-p_0.1.txt,0,3.0,3.0,1
synth-n_200-m_2356-k_25-p_0.1.txt,1,3.0,2.3333333,3
synth-n_200-m_2356-k_25-p_0.1.txt,2,3.142857,2.142857,7
synth-n_200-m_2356-k_25-p_0.1.txt,3,3.3333333,2.4,15
synth-n_200-m_2356-k_25-p_0.1.txt,4,3.5,2.4444444,36
synth-n_200-m_2356-k_25-p_0.1.txt,5,3.2272727,2.1022727,88
synth-n_200-m_2356-k_25-p_0.1.txt,6,3.3567567,2.1297297,185
synth-n_200-m_2356-k_25-p_0.1.txt,7,3.3857868,2.1624365,394
synth-n_200-m_2356-k_25-p_0.1.txt,8,3.504695,2.0868545,852
synth-n_200-m_2356-k_25-p_0.1.txt,9,3.5303712,2.095613,1778
synth-n_200-m_2356-k_25-p_0.1.txt,10,3.578905,2.075416,3726
synth-n_200-m_2356-k_25-p_0.1.txt,11,3.6252425,2.0940127,7733
synth-n_200-m_2356-k_25-p_0.1.txt,12,3.6458347,2.096585,16193
synth-n_200-m_2356-k_25-p_0.1.txt,13,3.7099264,2.0979676,33950
synth-n_200-m_2356-k_25-p_0.1.txt,14,3.7664757,2.0904305,71226
synth-n_200-m_2356-k_25-p_0.1.txt,15,3.825949,2.0753696,148893
synth-n_200-m_2356-k_25-p_0.1.txt,16,3.876589,2.0596716,309008
synth-n_200-m_2356-k_25-p_0.1.txt,17,3.9309282,2.0420454,636455
synth-n_200-m_2488-k_30-p_0.1.txt,0,3.0,3.0,1
synth-n_200-m_2488-k_30-p_0.1.txt,1,3.0,2.3333333,3
synth-n_200-m_2488-k_30-p_0.1.txt,2,3.0,2.2857144,7
synth-n_200-m_2488-k_30-p_0.1.txt,3,3.125,2.5625,16
synth-n_200-m_2488-k_30-p_0.1.txt,4,3.121951,2.317073,41
synth-n_200-m_2488-k_30-p_0.1.txt,5,3.2947369,2.305263,95
synth-n_200-m_2488-k_30-p_0.1.txt,6,3.3424656,2.2694063,219
synth-n_200-m_2488-k_30-p_0.1.txt,7,3.2957747,2.2032194,497
synth-n_200-m_2488-k_30-p_0.1.txt,8,3.3342466,2.1488585,1095
synth-n_200-m_2488-k_30-p_0.1.txt,9,3.39949,2.118997,2353
synth-n_200-m_2488-k_30-p_0.1.txt,10,3.435419,2.0922582,4986
synth-n_200-m_2488-k_30-p_0.1.txt,11,3.4733512,2.055694,10432
synth-n_200-m_2488-k_30-p_0.1.txt,12,3.5148053,2.0315225,21445
synth-n_200-m_2488-k_30-p_0.1.txt,13,3.5623422,2.004384,43566
synth-n_200-m_2488-k_30-p_0.1.txt,14,3.6157827,2.000435,87323
synth-n_200-m_2488-k_30-p_0.1.txt,15,3.6602323,1.9924206,174684
synth-n_200-m_2488-k_30-p_0.1.txt,16,3.6973803,1.9783591,348044
synth-n_200-m_2488-k_30-p_0.1.txt,17,3.7385833,1.9677078,688556
synth-n_200-m_4591-k_20-p_0.2.txt,0,3.0,3.0,1
synth-n_200-m_4591-k_20-p_0.2.txt,1,3.6666667,3.0,3
synth-n_200-m_4629-k_25-p_0.2.txt,0,3.0,3.0,1
synth-n_200-m_4629-k_25-p_0.2.txt,1,3.0,2.6666667,3
synth-n_200-m_4629-k_25-p_0.2.txt,2,3.125,2.375,8
synth-n_200-m_4629-k_25-p_0.2.txt,3,3.1578948,2.2631578,19
synth-n_200-m_4629-k_25-p_0.2.txt,4,3.3255813,2.3255813,43
synth-n_200-m_4629-k_25-p_0.2.txt,5,3.39,2.15,100
synth-n_200-m_4629-k_25-p_0.2.txt,6,3.4093022,2.1302326,215
synth-n_200-m_4629-k_25-p_0.2.txt,7,3.430131,2.069869,458
synth-n_200-m_4629-k_25-p_0.2.txt,8,3.4894514,1.9883966,948
synth-n_200-m_4629-k_25-p_0.2.txt,9,3.480106,1.9517242,1885
synth-n_200-m_4629-k_25-p_0.2.txt,10,3.505572,1.9282414,3679
synth-n_200-m_4629-k_25-p_0.2.txt,11,3.5520158,1.9223287,7094
synth-n_200-m_4629-k_25-p_0.2.txt,12,3.6094449,1.8966782,13637
synth-n_200-m_4629-k_25-p_0.2.txt,13,3.6377344,1.8589987,25865
synth-n_200-m_4765-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_200-m_4765-k_30-p_0.2.txt,1,3.0,2.0,3
synth-n_200-m_4765-k_30-p_0.2.txt,2,3.0,2.0,6
synth-n_200-m_4765-k_30-p_0.2.txt,3,3.0833333,2.25,12
synth-n_200-m_4765-k_30-p_0.2.txt,4,3.1111112,2.1111112,27
synth-n_200-m_4765-k_30-p_0.2.txt,5,3.2280703,1.9649123,57
synth-n_200-m_4765-k_30-p_0.2.txt,6,3.3482144,1.8928572,112
synth-n_200-m_4765-k_30-p_0.2.txt,7,3.3349056,1.8679246,212
synth-n_200-m_4765-k_30-p_0.2.txt,8,3.4191918,1.800505,396
synth-n_200-m_4765-k_30-p_0.2.txt,9,3.4502103,1.7826087,713
synth-n_200-m_4765-k_30-p_0.2.txt,10,3.4634147,1.7442958,1271
synth-n_200-m_4765-k_30-p_0.2.txt,11,3.4821832,1.7338746,2217
synth-n_200-m_4765-k_30-p_0.2.txt,12,3.4958377,1.7245058,3844
synth-n_200-m_4765-k_30-p_0.2.txt,13,3.5199878,1.7266556,6629
synth-n_200-m_4765-k_30-p_0.2.txt,14,3.526472,1.7013804,11446
synth-n_200-m_4765-k_30-p_0.2.txt,15,3.5432885,1.6846051,19474
synth-n_200-m_4765-k_30-p_0.2.txt,16,3.564104,1.6739011,32806
synth-n_200-m_4765-k_30-p_0.2.txt,17,3.5887387,1.6645118,54914
synth-n_200-m_4765-k_30-p_0.2.txt,18,3.616476,1.6595154,91405
synth-n_200-m_4765-k_30-p_0.2.txt,19,3.6345065,1.6475792,151688
synth-n_200-m_4765-k_30-p_0.2.txt,20,3.65265,1.6436231,249918
synth-n_225-m_1390-k_10-p_0.05.txt,0,4.0,4.0,1
synth-n_225-m_1390-k_10-p_0.05.txt,1,4.0,3.75,4
synth-n_225-m_1391-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,1,3.5,3.0,2
synth-n_225-m_1391-k_15-p_0.05.txt,2,3.3333333,2.5,6
synth-n_225-m_1391-k_15-p_0.05.txt,3,3.2666667,2.6,15
synth-n_225-m_1391-k_15-p_0.05.txt,4,3.0769231,2.3846154,39
synth-n_225-m_1391-k_15-p_0.05.txt,5,3.4946237,2.4301076,93
synth-n_225-m_1391-k_15-p_0.05.txt,6,3.7699115,2.3761063,226
synth-n_225-m_1391-k_15-p_0.05.txt,7,4.0614524,2.5363128,537
synth-n_225-m_1391-k_15-p_0.05.txt,8,4.143172,2.5609398,1362
synth-n_225-m_1470-k_20-p_0.05.txt,0,3.0,3.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,1,3.0,2.0,3
synth-n_225-m_1470-k_20-p_0.05.txt,2,2.8333333,2.3333333,6
synth-n_225-m_1470-k_20-p_0.05.txt,3,3.0,2.2142856,14
synth-n_225-m_1470-k_20-p_0.05.txt,4,3.1290324,2.2580645,31
synth-n_225-m_1470-k_20-p_0.05.txt,5,3.4857142,2.4285715,70
synth-n_225-m_1470-k_20-p_0.05.txt,6,3.6,2.4882352,170
