name,level,cycle_size,branch_size,recursive_steps
biology-n_19-m_99-p_0.75-20,1,3.0,2.3333333,3
biology-n_19-m_99-p_0.75-20,2,3.0,2.4285715,7
biology-n_19-m_99-p_0.75-20,3,3.0,1.9411764,17
biology-n_20-m_125-p_0.5-24,0,2.0,2.0,1
biology-n_20-m_125-p_0.5-24,1,3.0,2.5,2
biology-n_20-m_125-p_0.5-24,2,3.0,1.8,5
biology-n_20-m_125-p_0.5-24,3,3.0,1.6666666,9
biology-n_20-m_125-p_0.5-24,4,3.2,1.8666667,15
biology-n_20-m_125-p_0.5-24,5,3.142857,1.7142857,28
biology-n_20-m_125-p_0.5-7,0,2.0,2.0,1
biology-n_20-m_125-p_0.5-7,1,2.5,2.0,2
biology-n_20-m_125-p_0.5-7,2,2.75,1.75,4
biology-n_20-m_125-p_0.5-7,3,3.0,1.7142857,7
biology-n_20-m_125-p_0.5-7,4,3.1666667,1.9166666,12
biology-n_20-m_125-p_0.5-7,5,3.173913,1.9130435,23
biology-n_20-m_125-p_0.5-7,6,3.0681818,2.159091,44
biology-n_20-m_125-p_0.75-24,0,2.0,2.0,1
biology-n_20-m_125-p_0.75-24,1,3.0,2.5,2
biology-n_20-m_125-p_0.75-24,2,3.0,2.0,5
biology-n_20-m_125-p_0.75-24,3,3.1,1.8,10
biology-n_20-m_125-p_0.75-24,4,3.1111112,1.8333334,18
biology-n_20-m_125-p_0.75-24,5,3.2121212,1.6363636,33
biology-n_20-m_125-p_0.75-24,6,3.3333333,1.7407408,54
biology-n_20-m_125-p_0.75-24,7,3.2978723,1.6808511,94
biology-n_20-m_125-p_0.75-7,0,2.0,2.0,1
biology-n_20-m_125-p_0.75-7,1,2.5,2.0,2
biology-n_20-m_125-p_0.9-24,0,2.0,2.0,1
biology-n_20-m_125-p_0.9-24,1,2.5,2.0,2
biology-n_22-m_76-p_0.5-9,0,3.0,3.0,1
biology-n_22-m_76-p_0.75-9,0,2.0,2.0,1
biology-n_22-m_76-p_0.75-9,1,2.0,1.5,2
biology-n_22-m_76-p_0.9-9,0,2.0,2.0,1
biology-n_23-m_166-p_0.5-17,0,3.0,3.0,1
biology-n_23-m_166-p_0.5-17,1,3.0,2.0,3
biology-n_23-m_166-p_0.5-17,2,3.0,2.0,6
biology-n_23-m_166-p_0.5-17,3,3.1666667,1.9166666,12
biology-n_23-m_166-p_0.5-17,4,3.0869565,1.6956521,23
biology-n_23-m_166-p_0.5-17,5,3.0512822,1.5897436,39
biology-n_23-m_166-p_0.5-17,6,3.032258,1.532258,62
biology-n_23-m_166-p_0.5-17,7,3.0210526,1.6315789,95
biology-n_23-m_166-p_0.5-17,8,3.0451612,1.6193548,155
biology-n_23-m_166-p_0.5-17,9,3.0557768,1.5697211,251
biology-n_23-m_166-p_0.5-17,10,3.0583756,1.6802031,394
biology-n_23-m_166-p_0.75-17,0,2.0,2.0,1
biology-n_23-m_166-p_0.75-17,1,2.5,2.0,2
biology-n_23-m_166-p_0.75-17,2,3.0,2.25,4
biology-n_23-m_166-p_0.75-17,3,3.3333333,2.1111112,9
biology-n_23-m_166-p_0.75-17,4,3.1052632,1.7368422,19
biology-n_23-m_166-p_0.75-17,5,3.121212,1.7575758,33
biology-n_23-m_166-p_0.75-17,6,3.1724138,1.7586207,58
biology-n_23-m_166-p_0.75-17,7,3.137255,1.6764706,102
biology-n_23-m_166-p_0.75-17,8,3.122807,1.6608187,171
biology-n_23-m_166-p_0.9-17,0,2.0,2.0,1
biology-n_23-m_166-p_0.9-17,1,2.5,2.0,2
biology-n_25-m_231-p_0.5-6,0,3.0,3.0,1
biology-n_25-m_231-p_0.5-6,1,3.0,2.0,3
biology-n_25-m_231-p_0.5-6,2,3.0,1.6666666,6
biology-n_25-m_231-p_0.5-6,3,3.0,1.6,10
biology-n_25-m_231-p_0.5-6,4,3.125,1.625,16
biology-n_25-m_231-p_0.5-6,5,3.1538463,1.5,26
biology-n_25-m_231-p_0.5-6,6,3.1794872,1.4615384,39
biology-n_25-m_231-p_0.5-6,7,3.1403508,1.3684211,57
biology-n_25-m_231-p_0.5-6,8,3.1410255,1.448718,78
biology-n_25-m_231-p_0.5-6,9,3.1327434,1.460177,113
biology-n_25-m_231-p_0.5-6,10,3.1636364,1.4484849,165
biology-n_25-m_231-p_0.5-6,11,3.1171548,1.5104603,239
biology-n_25-m_231-p_0.75-6,0,3.0,3.0,1
biology-n_25-m_231-p_0.75-6,1,3.0,2.0,3
biology-n_25-m_231-p_0.75-6,2,3.0,1.8333334,6
biology-n_25-m_231-p_0.75-6,3,3.090909,1.7272727,11
biology-n_25-m_231-p_0.75-6,4,3.1052632,1.5263158,19
biology-n_25-m_231-p_0.75-6,5,3.275862,1.5862069,29
biology-n_25-m_231-p_0.75-6,6,3.326087,1.5217391,46
biology-n_25-m_231-p_0.75-6,7,3.3285713,1.5,70
biology-n_25-m_231-p_0.75-6,8,3.2761905,1.5428572,105
biology-n_25-m_231-p_0.75-6,9,3.3333333,1.5617284,162
biology-n_25-m_231-p_0.75-6,10,3.2648222,1.56917,253
biology-n_25-m_231-p_0.75-6,11,3.2544081,1.6171285,397
biology-n_25-m_231-p_0.9-6,0,2.0,2.0,1
biology-n_25-m_231-p_0.9-6,1,3.0,2.5,2
biology-n_25-m_231-p_0.9-6,2,3.0,2.0,5
biology-n_25-m_231-p_0.9-6,3,3.0,1.8,10
biology-n_25-m_231-p_0.9-6,4,3.0,1.6666666,18
biology-n_25-m_231-p_0.9-6,5,3.0,1.8666667,30
biology-n_28-m_163-p_0.5-11,0,3.0,3.0,1
biology-n_28-m_163-p_0.5-11,1,3.0,2.0,3
biology-n_28-m_163-p_0.5-11,2,3.0,1.8333334,6
biology-n_28-m_163-p_0.5-11,3,3.0,1.6363636,11
biology-n_28-m_163-p_0.5-11,4,3.0,1.6111112,18
biology-n_28-m_163-p_0.5-11,5,3.0689654,1.6551725,29
biology-n_28-m_163-p_0.5-11,6,3.0833333,1.625,48
biology-n_28-m_163-p_0.75-11,0,2.0,2.0,1
biology-n_28-m_163-p_0.75-11,1,2.5,2.0,2
biology-n_28-m_163-p_0.75-11,2,2.5,1.75,4
biology-n_28-m_163-p_0.75-11,3,2.7142856,1.7142857,7
biology-n_28-m_163-p_0.75-11,4,3.0,1.8333334,12
biology-n_28-m_163-p_0.9-11,0,2.0,2.0,1
biology-n_28-m_163-p_0.9-11,1,2.0,2.0,2
biology-n_28-m_249-p_0.5-8,0,3.0,3.0,1
biology-n_28-m_249-p_0.5-8,1,3.0,2.0,3
biology-n_28-m_249-p_0.5-8,2,3.0,1.6666666,6
biology-n_28-m_249-p_0.5-8,3,3.0,1.5,10
biology-n_28-m_249-p_0.5-8,4,3.0,1.5333333,15
biology-n_28-m_249-p_0.5-8,5,3.0,1.3913044,23
biology-n_28-m_249-p_0.5-8,6,3.0625,1.5,32
biology-n_28-m_249-p_0.5-8,7,3.125,1.4583334,48
biology-n_28-m_249-p_0.5-8,8,3.0857143,1.3571428,70
biology-n_28-m_249-p_0.5-8,9,3.1157894,1.4736842,95
biology-n_28-m_249-p_0.5-8,10,3.1285715,1.5642858,140
biology-n_28-m_249-p_0.5-8,11,3.105023,1.5251142,219
biology-n_28-m_249-p_0.5-8,12,3.1347306,1.6137725,334
biology-n_28-m_249-p_0.5-8,13,3.2022264,1.7625232,539
biology-n_28-m_249-p_0.75-8,0,3.0,3.0,1
biology-n_28-m_249-p_0.75-8,1,3.0,2.0,3
biology-n_28-m_249-p_0.75-8,2,3.0,1.6666666,6
biology-n_28-m_249-p_0.75-8,3,3.0,1.5,10
biology-n_28-m_249-p_0.75-8,4,3.0,1.4666667,15
biology-n_28-m_249-p_0.75-8,5,3.0,1.5,22
biology-n_28-m_249-p_0.75-8,6,3.0,1.5757576,33
biology-n_28-m_249-p_0.75-8,7,3.0,1.5192307,52
biology-n_28-m_249-p_0.75-8,8,3.0,1.5443038,79
biology-n_28-m_249-p_0.75-8,9,3.0081968,1.5573771,122
biology-n_28-m_249-p_0.75-8,10,3.005263,1.6263158,190
biology-n_28-m_249-p_0.75-8,11,3.042071,1.7152103,309
biology-n_28-m_249-p_0.9-8,0,2.0,2.0,1
biology-n_28-m_249-p_0.9-8,1,2.5,2.0,2
biology-n_29-m_153-p_0.5-21,0,2.0,2.0,1
biology-n_29-m_153-p_0.5-21,1,2.5,2.0,2
biology-n_29-m_153-p_0.5-21,2,2.75,1.75,4
biology-n_29-m_153-p_0.5-21,3,3.0,1.7142857,7
biology-n_29-m_153-p_0.5-21,4,3.0833333,1.6666666,12
biology-n_29-m_153-p_0.5-21,5,3.05,1.55,20
biology-n_29-m_153-p_0.5-21,6,3.064516,1.8387097,31
biology-n_29-m_153-p_0.5-21,7,3.0526316,1.7368422,57
biology-n_29-m_153-p_0.5-21,8,3.10101,2.0,99
biology-n_29-m_153-p_0.75-21,0,3.0,3.0,1
biology-n_29-m_153-p_0.75-21,1,3.0,2.0,3
biology-n_29-m_153-p_0.75-21,2,3.1666667,2.6666667,6
biology-n_29-m_153-p_0.75-21,3,3.0,2.0,16
biology-n_29-m_153-p_0.75-21,4,3.09375,1.84375,32
biology-n_29-m_153-p_0.75-21,5,3.0847456,1.779661,59
biology-n_29-m_153-p_0.75-21,6,3.0761905,1.7142857,105
biology-n_29-m_153-p_0.75-21,7,3.1388888,1.7833333,180
biology-n_29-m_153-p_0.75-21,8,3.1713395,1.8286605,321
biology-n_29-m_153-p_0.75-21,9,3.2112436,1.923339,587
biology-n_29-m_153-p_0.9-21,0,2.0,2.0,1
biology-n_29-m_153-p_0.9-21,1,2.5,2.0,2
biology-n_30-m_287-p_0.5-5,0,3.0,3.0,1
biology-n_30-m_287-p_0.5-5,1,3.0,2.0,3
biology-n_30-m_287-p_0.5-5,2,3.1666667,1.8333334,6
biology-n_30-m_287-p_0.5-5,3,3.090909,1.6363636,11
biology-n_30-m_287-p_0.5-5,4,3.0555556,1.6111112,18
biology-n_30-m_287-p_0.5-5,5,3.0689654,1.5517242,29
biology-n_30-m_287-p_0.5-5,6,3.0666666,1.4666667,45
biology-n_30-m_287-p_0.5-5,7,3.090909,1.3939394,66
biology-n_30-m_287-p_0.5-5,8,3.1086957,1.4021739,92
biology-n_30-m_287-p_0.5-5,9,3.0697675,1.4108527,129
biology-n_30-m_287-p_0.5-5,10,3.0604396,1.3846154,182
biology-n_30-m_287-p_0.5-5,11,3.0753968,1.4166666,252
biology-n_30-m_287-p_0.5-5,12,3.0756302,1.420168,357
biology-n_30-m_287-p_0.5-5,13,3.0986192,1.4733728,507
biology-n_30-m_287-p_0.75-5,0,3.0,3.0,1
biology-n_30-m_287-p_0.75-5,1,3.0,2.0,3
biology-n_30-m_287-p_0.75-5,2,3.1666667,1.8333334,6
biology-n_30-m_287-p_0.75-5,3,3.090909,1.5454545,11
biology-n_30-m_287-p_0.75-5,4,3.5294118,2.0588236,17
biology-n_30-m_287-p_0.75-5,5,3.4571428,1.7714286,35
biology-n_30-m_287-p_0.75-5,6,3.3387096,1.6612903,62
biology-n_30-m_287-p_0.75-5,7,3.2718446,1.6407768,103
biology-n_30-m_287-p_0.75-5,8,3.1597633,1.6094675,169
biology-n_30-m_287-p_0.75-5,9,3.1139705,1.6507353,272
biology-n_30-m_287-p_0.75-5,10,3.0623608,1.6191536,449
biology-n_30-m_287-p_0.9-5,0,3.0,3.0,1
biology-n_30-m_287-p_0.9-5,1,3.0,2.3333333,3
biology-n_30-m_287-p_0.9-5,2,3.2857144,2.0,7
biology-n_30-m_287-p_0.9-5,3,3.2857144,2.0,14
biology-n_30-m_287-p_0.9-5,4,3.2142856,1.9642857,28
biology-n_30-m_287-p_0.9-5,5,3.2,1.9272727,55
biology-n_30-m_287-p_0.9-5,6,3.2641509,1.8962264,106
biology-n_30-m_287-p_0.9-5,7,3.2238805,1.8557214,201
biology-n_30-m_287-p_0.9-5,8,3.1179624,1.8900805,373
biology-n_35-m_315-p_0.5-18,0,3.0,3.0,1
biology-n_35-m_315-p_0.5-18,1,3.0,2.0,3
biology-n_35-m_315-p_0.5-18,2,3.0,1.6666666,6
biology-n_35-m_315-p_0.5-18,3,3.0,1.5,10
biology-n_35-m_315-p_0.5-18,4,3.0,1.4666667,15
biology-n_35-m_315-p_0.5-18,5,3.0454545,1.5454545,22
biology-n_35-m_315-p_0.5-18,6,3.0294118,1.4411764,34
biology-n_35-m_315-p_0.5-18,7,3.0,1.3469387,49
biology-n_35-m_315-p_0.5-18,8,3.0757575,1.3787879,66
biology-n_35-m_315-p_0.5-18,9,3.1098902,1.4065934,91
biology-n_35-m_315-p_0.5-18,10,3.109375,1.5078125,128
biology-n_35-m_315-p_0.5-18,11,3.150259,1.5906736,193
biology-n_35-m_315-p_0.5-18,12,3.0814333,1.5895766,307
biology-n_35-m_315-p_0.5-18,13,3.0594263,1.6065574,488
biology-n_35-m_315-p_0.5-18,14,3.0510204,1.6326531,784
biology-n_35-m_315-p_0.75-18,0,3.0,3.0,1
biology-n_35-m_315-p_0.75-18,1,3.0,2.0,3
biology-n_35-m_315-p_0.75-18,2,3.0,1.6666666,6
biology-n_35-m_315-p_0.75-18,3,3.0,1.6,10
biology-n_35-m_315-p_0.75-18,4,3.0,1.5,16
biology-n_35-m_315-p_0.75-18,5,3.0833333,1.5,24
biology-n_35-m_315-p_0.75-18,6,3.1111112,1.5,36
biology-n_35-m_315-p_0.75-18,7,3.074074,1.4444444,54
biology-n_35-m_315-p_0.75-18,8,3.0641026,1.4743589,78
biology-n_35-m_315-p_0.75-18,9,3.104348,1.5130435,115
biology-n_35-m_315-p_0.75-18,10,3.097701,1.4482758,174
biology-n_35-m_315-p_0.75-18,11,3.0595238,1.531746,252
biology-n_35-m_315-p_0.75-18,12,3.0984457,1.5595855,386
biology-n_35-m_315-p_0.75-18,13,3.064784,1.5548173,602
biology-n_35-m_315-p_0.9-18,0,3.0,3.0,1
biology-n_35-m_315-p_0.9-18,1,3.0,2.0,3
biology-n_35-m_315-p_0.9-18,2,3.0,1.8333334,6
biology-n_35-m_315-p_0.9-18,3,3.0,1.7272727,11
biology-n_35-m_315-p_0.9-18,4,3.0,1.7368422,19
biology-n_35-m_315-p_0.9-18,5,3.0,1.6060606,33
biology-n_35-m_315-p_0.9-18,6,3.0,1.5660378,53
biology-n_35-m_315-p_0.9-18,7,3.0,1.6144578,83
biology-n_36-m_219-p_0.5-12,0,3.0,3.0,1
biology-n_36-m_219-p_0.5-12,1,3.0,2.0,3
biology-n_36-m_219-p_0.5-12,2,3.0,1.6666666,6
biology-n_36-m_219-p_0.5-12,3,3.0,1.8,10
biology-n_36-m_219-p_0.5-12,4,3.0,1.5,18
biology-n_36-m_219-p_0.75-12,0,3.0,3.0,1
biology-n_36-m_219-p_0.75-12,1,3.0,2.0,3
biology-n_36-m_219-p_0.75-12,2,3.0,1.8333334,6
biology-n_42-m_297-p_0.5-23,0,2.0,2.0,1
biology-n_42-m_297-p_0.5-23,1,2.5,2.0,2
biology-n_42-m_297-p_0.5-23,2,2.75,1.75,4
biology-n_42-m_297-p_0.5-23,3,2.857143,1.8571428,7
biology-n_42-m_297-p_0.5-23,4,2.9230769,1.7692307,13
biology-n_42-m_297-p_0.5-23,5,3.0434783,2.173913,23
biology-n_42-m_297-p_0.5-23,6,3.08,2.36,50
biology-n_42-m_297-p_0.5-23,7,3.0762713,2.0254238,118
biology-n_42-m_297-p_0.5-23,8,3.037657,1.7573222,239
biology-n_42-m_297-p_0.5-23,9,3.0619047,1.6619048,420
biology-n_42-m_297-p_0.5-23,10,3.1318052,1.6733525,698
biology-n_42-m_297-p_0.5-23,11,3.203767,1.7380137,1168
biology-n_42-m_297-p_0.5-23,12,3.2423646,1.8059113,2030
biology-n_42-m_297-p_0.5-23,13,3.2484996,1.9116203,3666
biology-n_42-m_297-p_0.5-23,14,3.2260275,1.9484874,7008
biology-n_42-m_297-p_0.5-23,15,3.202856,1.897034,13655
biology-n_42-m_297-p_0.5-23,16,3.1692789,1.7801498,25904
biology-n_42-m_297-p_0.5-23,17,3.1246936,1.691085,46113
biology-n_42-m_297-p_0.5-23,18,3.0834305,1.6476834,77981
biology-n_42-m_297-p_0.75-23,0,3.0,3.0,1
biology-n_42-m_297-p_0.75-23,1,3.0,2.0,3
biology-n_42-m_297-p_0.75-23,2,3.0,2.0,6
biology-n_42-m_297-p_0.75-23,3,3.0833333,1.8333334,12
biology-n_42-m_297-p_0.75-23,4,3.0454545,1.5909091,22
biology-n_42-m_297-p_0.75-23,5,3.1142857,1.5428572,35
biology-n_42-m_297-p_0.75-23,6,3.2037036,1.7037038,54
biology-n_42-m_297-p_0.75-23,7,3.2608695,1.7391304,92
biology-n_42-m_297-p_0.75-23,8,3.2125,1.73125,160
biology-n_42-m_297-p_0.75-23,9,3.1949458,1.7509025,277
biology-n_42-m_297-p_0.75-23,10,3.25567,1.828866,485
biology-n_42-m_297-p_0.75-23,11,3.2739573,1.8478016,887
biology-n_42-m_297-p_0.75-23,12,3.2074435,1.7876754,1639
biology-n_42-m_297-p_0.75-23,13,3.1525598,1.7382252,2930
biology-n_42-m_297-p_0.75-23,14,3.0775573,1.7194188,5093
biology-n_42-m_297-p_0.75-23,15,3.0385976,1.7759507,8757
biology-n_42-m_297-p_0.75-23,16,3.0264919,1.900463,15552
biology-n_42-m_297-p_0.75-23,17,3.0191839,2.0139058,29556
biology-n_42-m_297-p_0.9-23,0,2.0,2.0,1
biology-n_42-m_297-p_0.9-23,1,2.5,2.0,2
biology-n_42-m_297-p_0.9-23,2,2.75,2.0,4
biology-n_42-m_297-p_0.9-23,3,2.625,1.75,8
biology-n_42-m_297-p_0.9-23,4,2.7857144,1.7857143,14
biology-n_42-m_297-p_0.9-23,5,2.88,1.84,25
biology-n_42-m_297-p_0.9-23,6,2.9565217,2.0217392,46
biology-n_42-m_297-p_0.9-23,7,3.0107527,1.9032258,93
biology-n_42-m_297-p_0.9-23,8,3.0169492,1.8757062,177
biology-n_42-m_297-p_0.9-23,9,3.003012,1.8253012,332
biology-n_45-m_326-p_0.5-16,0,2.0,2.0,1
biology-n_45-m_326-p_0.5-16,1,2.5,2.0,2
biology-n_45-m_326-p_0.5-16,2,3.0,2.0,4
biology-n_45-m_326-p_0.5-16,3,3.0,1.625,8
biology-n_45-m_326-p_0.5-16,4,3.0,1.6153846,13
biology-n_45-m_326-p_0.5-16,5,3.047619,1.9047619,21
biology-n_45-m_326-p_0.5-16,6,3.0,2.2,40
biology-n_45-m_326-p_0.5-16,7,3.0227273,2.3295455,88
biology-n_45-m_326-p_0.75-16,0,2.0,2.0,1
biology-n_45-m_326-p_0.75-16,1,2.5,2.0,2
biology-n_45-m_326-p_0.75-16,2,2.0,2.0,4
biology-n_45-m_326-p_0.75-16,3,2.375,2.0,8
biology-n_45-m_326-p_0.9-16,0,3.0,3.0,1
biology-n_45-m_326-p_0.9-16,1,3.0,2.0,3
biology-n_45-m_326-p_0.9-16,2,3.0,1.8333334,6
biology-n_45-m_326-p_0.9-16,3,3.0,1.9090909,11
biology-n_49-m_689-p_0.5-14,0,3.0,3.0,1
biology-n_49-m_689-p_0.5-14,1,3.0,2.0,3
biology-n_49-m_689-p_0.5-14,2,3.0,1.6666666,6
biology-n_49-m_689-p_0.5-14,3,3.0,1.5,10
biology-n_49-m_689-p_0.5-14,4,3.0,1.4,15
biology-n_49-m_689-p_0.5-14,5,3.0,1.3333334,21
biology-n_49-m_689-p_0.5-14,6,3.0,1.3214285,28
biology-n_49-m_689-p_0.5-14,7,3.0,1.2702702,37
biology-n_49-m_689-p_0.5-14,8,3.0212767,1.2553191,47
biology-n_49-m_689-p_0.5-14,9,3.0338984,1.2542373,59
biology-n_49-m_689-p_0.5-14,10,3.0405405,1.2567568,74
biology-n_49-m_689-p_0.5-14,11,3.0752687,1.2688172,93
biology-n_49-m_689-p_0.5-14,12,3.0677967,1.2627119,118
biology-n_49-m_689-p_0.5-14,13,3.0738256,1.2751678,149
biology-n_49-m_689-p_0.5-14,14,3.0894737,1.3,190
biology-n_49-m_689-p_0.5-14,15,3.0809717,1.2591093,247
biology-n_49-m_689-p_0.5-14,16,3.0610933,1.2572347,311
biology-n_49-m_689-p_0.5-14,17,3.0639386,1.2634271,391
biology-n_49-m_689-p_0.5-14,18,3.0607288,1.2692307,494
biology-n_49-m_689-p_0.5-14,19,3.0813396,1.3014354,627
biology-n_49-m_689-p_0.5-14,20,3.074755,1.2953432,816
biology-n_49-m_689-p_0.5-14,21,3.0804162,1.319773,1057
biology-n_49-m_689-p_0.5-14,22,3.0781362,1.3369175,1395
biology-n_49-m_689-p_0.5-14,23,3.0772119,1.3538874,1865
biology-n_49-m_689-p_0.5-14,24,3.08,1.3738614,2525
biology-n_49-m_689-p_0.5-14,25,3.0746613,1.4087633,3469
biology-n_49-m_689-p_0.75-14,0,2.0,2.0,1
biology-n_49-m_689-p_0.75-14,1,3.0,2.5,2
biology-n_49-m_689-p_0.75-14,2,3.0,1.8,5
biology-n_49-m_689-p_0.75-14,3,3.0,1.5555556,9
biology-n_49-m_689-p_0.75-14,4,3.0,1.5,14
biology-n_49-m_689-p_0.75-14,5,3.0,1.4285715,21
biology-n_49-m_689-p_0.75-14,6,3.0,1.4,30
biology-n_49-m_689-p_0.75-14,7,3.0,1.3333334,42
biology-n_49-m_689-p_0.75-14,8,3.0,1.3035715,56
biology-n_49-m_689-p_0.75-14,9,3.0136986,1.3287672,73
biology-n_49-m_689-p_0.75-14,10,3.0206184,1.3608247,97
biology-n_49-m_689-p_0.75-14,11,3.0,1.3484849,132
biology-n_49-m_689-p_0.75-14,12,3.005618,1.3314607,178
biology-n_49-m_689-p_0.75-14,13,3.0084388,1.3248945,237
biology-n_49-m_689-p_0.75-14,14,3.0254776,1.3280255,314
biology-n_49-m_689-p_0.75-14,15,3.0359712,1.3573141,417
biology-n_49-m_689-p_0.75-14,16,3.0265017,1.3515902,566
biology-n_49-m_689-p_0.75-14,17,3.0183008,1.3764706,765
biology-n_49-m_689-p_0.75-14,18,3.0332384,1.3732194,1053
biology-n_49-m_689-p_0.75-14,19,3.0401106,1.373444,1446
biology-n_49-m_689-p_0.75-14,20,3.0387714,1.396274,1986
biology-n_49-m_689-p_0.75-14,21,3.0364227,1.4060584,2773
biology-n_49-m_689-p_0.75-14,22,3.0405233,1.4424211,3899
biology-n_49-m_689-p_0.9-14,0,2.0,2.0,1
biology-n_49-m_689-p_0.9-14,1,2.5,2.0,2
biology-n_49-m_689-p_0.9-14,2,2.75,1.75,4
biology-n_49-m_689-p_0.9-14,3,2.857143,1.5714285,7
biology-n_49-m_689-p_0.9-14,4,2.909091,1.4545455,11
biology-n_49-m_689-p_0.9-14,5,2.9375,1.4375,16
biology-n_49-m_689-p_0.9-14,6,2.9565217,1.3478261,23
biology-n_49-m_689-p_0.9-14,7,2.967742,1.3548387,31
biology-n_49-m_689-p_0.9-14,8,2.9761906,1.3333334,42
biology-n_49-m_689-p_0.9-14,9,2.982143,1.4821428,56
biology-n_49-m_689-p_0.9-14,10,2.9879518,1.3975904,83
biology-n_49-m_689-p_0.9-14,11,3.0086207,1.4051725,116
biology-n_49-m_689-p_0.9-14,12,3.030675,1.4785277,163
biology-n_49-m_689-p_0.9-14,13,3.0248964,1.4688797,241
biology-n_49-m_689-p_0.9-14,14,3.0112994,1.4774011,354
biology-n_49-m_689-p_0.9-14,15,3.0133843,1.500956,523
biology-n_49-m_689-p_0.9-14,16,3.011465,1.5235668,785
biology-n_49-m_689-p_0.9-14,17,3.0091972,1.590301,1196
biology-n_56-m_1372-p_0.5-4,0,2.0,2.0,1
biology-n_56-m_1372-p_0.5-4,1,3.0,2.5,2
biology-n_56-m_1372-p_0.5-4,2,3.0,1.8,5
biology-n_56-m_1372-p_0.5-4,3,3.0,1.6666666,9
biology-n_56-m_1372-p_0.5-4,4,3.0,1.4666667,15
biology-n_56-m_1372-p_0.5-4,5,3.0,1.3636364,22
biology-n_56-m_1372-p_0.5-4,6,3.0,1.3666667,30
biology-n_56-m_1372-p_0.5-4,7,3.0,1.3170732,41
biology-n_56-m_1372-p_0.5-4,8,3.0,1.2962962,54
biology-n_56-m_1372-p_0.5-4,9,3.0,1.2714286,70
biology-n_56-m_1372-p_0.5-4,10,3.0,1.224719,89
biology-n_56-m_1372-p_0.5-4,11,3.0,1.2018349,109
biology-n_56-m_1372-p_0.5-4,12,3.0,1.1908396,131
biology-n_56-m_1372-p_0.5-4,13,3.0,1.2051282,156
biology-n_56-m_1372-p_0.5-4,14,3.005319,1.2127659,188
biology-n_56-m_1372-p_0.5-4,15,3.004386,1.2105263,228
biology-n_56-m_1372-p_0.5-4,16,3.0036232,1.1956521,276
biology-n_56-m_1372-p_0.5-4,17,3.0030303,1.2,330
biology-n_56-m_1372-p_0.5-4,18,3.0025253,1.1919192,396
biology-n_56-m_1372-p_0.5-4,19,3.0042372,1.2097458,472
biology-n_56-m_1372-p_0.5-4,20,3.0087566,1.206655,571
biology-n_56-m_1372-p_0.5-4,21,3.0101597,1.2162554,689
biology-n_56-m_1372-p_0.5-4,22,3.0167065,1.2040573,838
biology-n_56-m_1372-p_0.5-4,23,3.0178394,1.2071358,1009
biology-n_56-m_1372-p_0.5-4,24,3.0188835,1.1978654,1218
biology-n_56-m_1372-p_0.5-4,25,3.0219328,1.2021933,1459
biology-n_56-m_1372-p_0.5-4,26,3.023375,1.2063854,1754
biology-n_56-m_1372-p_0.5-4,27,3.028828,1.2169187,2116
biology-n_56-m_1372-p_0.5-4,28,3.032233,1.2186408,2575
biology-n_56-m_1372-p_0.5-4,29,3.0334609,1.223072,3138
biology-n_56-m_1372-p_0.5-4,30,3.0304847,1.2331944,3838
biology-n_56-m_1372-p_0.5-4,31,3.0316923,1.2541728,4733
biology-n_56-m_1372-p_0.5-4,32,3.031671,1.2580862,5936
biology-n_56-m_1372-p_0.5-4,33,3.032271,1.2615159,7468
biology-n_56-m_1372-p_0.5-4,34,3.0322683,1.2638786,9421
biology-n_56-m_1372-p_0.5-4,35,3.0332577,1.2734526,11907
biology-n_56-m_1372-p_0.5-4,36,3.0331728,1.288993,15163
biology-n_56-m_1372-p_0.5-4,37,3.0333078,1.3058583,19545
biology-n_56-m_1372-p_0.5-4,38,3.033029,1.32457,25523
biology-n_56-m_1372-p_0.5-4,39,3.0346377,1.3522938,33807
biology-n_56-m_1372-p_0.5-4,40,3.036223,1.3828992,45717
biology-n_56-m_1372-p_0.75-4,0,3.0,3.0,1
biology-n_56-m_1372-p_0.75-4,1,3.0,2.0,3
biology-n_56-m_1372-p_0.75-4,2,3.0,1.6666666,6
biology-n_56-m_1372-p_0.75-4,3,3.1,1.7,10
biology-n_56-m_1372-p_0.75-4,4,3.1176472,1.5294118,17
biology-n_56-m_1372-p_0.75-4,5,3.1153846,1.4230769,26
biology-n_56-m_1372-p_0.75-4,6,3.1351352,1.3783784,37
biology-n_56-m_1372-p_0.75-4,7,3.0980392,1.3137255,51
biology-n_56-m_1372-p_0.75-4,8,3.1044776,1.2686567,67
biology-n_56-m_1372-p_0.75-4,9,3.0823529,1.2941177,85
biology-n_56-m_1372-p_0.75-4,10,3.0727272,1.2727273,110
biology-n_56-m_1372-p_0.75-4,11,3.057143,1.25,140
biology-n_56-m_1372-p_0.75-4,12,3.0457144,1.24,175
biology-n_56-m_1372-p_0.75-4,13,3.0368664,1.235023,217
biology-n_56-m_1372-p_0.75-4,14,3.0373135,1.2350746,268
biology-n_56-m_1372-p_0.75-4,15,3.0332327,1.2356496,331
biology-n_56-m_1372-p_0.75-4,16,3.0268948,1.2444987,409
biology-n_56-m_1372-p_0.75-4,17,3.0196464,1.2396857,509
biology-n_56-m_1372-p_0.75-4,18,3.022187,1.2630745,631
biology-n_56-m_1372-p_0.75-4,19,3.0188205,1.263488,797
