name,k_optimal,k_solved,millis,verified
synth-n_90-m_258-k_20-p_0.05.txt,9,9,9,true
synth-n_90-m_269-k_15-p_0.05.txt,9,9,20,true
synth-n_90-m_273-k_25-p_0.05.txt,11,11,716,true
synth-n_90-m_327-k_30-p_0.05.txt,14,14,15958,true
synth-n_90-m_410-k_4-p_0.1.txt,4,4,1,true
synth-n_90-m_445-k_10-p_0.1.txt,10,10,6,true
synth-n_90-m_450-k_2-p_0.1.txt,2,2,1,true
synth-n_90-m_470-k_8-p_0.1.txt,8,8,10,true
synth-n_90-m_486-k_6-p_0.1.txt,6,6,9,true
synth-n_90-m_504-k_15-p_0.1.txt,15,15,23942,true
synth-n_90-m_527-k_20-p_0.1.txt,19,0,180000,false
synth-n_90-m_555-k_30-p_0.1.txt,23,0,180000,false
synth-n_90-m_558-k_25-p_0.1.txt,23,0,180000,false
synth-n_90-m_855-k_6-p_0.2.txt,6,6,2,true
synth-n_90-m_863-k_2-p_0.2.txt,2,2,2,true
synth-n_90-m_870-k_4-p_0.2.txt,4,4,2,true
synth-n_90-m_888-k_8-p_0.2.txt,8,8,47,true
synth-n_90-m_980-k_10-p_0.2.txt,10,10,64,true
advotogo-n_100,3,3,0,true
advotogo-n_1000,112,112,22,true
advotogo-n_200,5,5,0,true
advotogo-n_300,15,15,0,true
advotogo-n_400,22,22,0,true
advotogo-n_500,36,36,1,true
advotogo-n_700,64,64,7,true
advotogo-n_800,79,79,12,true
baydry,7,7,4,true
baywet,7,7,4,true
biology-n_12-m_33-p_0.5-15,3,3,0,true
biology-n_12-m_33-p_0.75-15,3,3,0,true
biology-n_12-m_33-p_0.9-15,3,3,0,true
biology-n_12-m_43-p_0.5-25,4,4,0,true
biology-n_12-m_43-p_0.75-25,3,3,0,true
biology-n_12-m_43-p_0.9-25,1,1,0,true
biology-n_12-m_45-p_0.5-19,3,3,0,true
biology-n_12-m_45-p_0.75-19,3,3,1,true
biology-n_12-m_45-p_0.9-19,1,1,0,true
biology-n_13-m_39-p_0.5-4,2,2,0,true
biology-n_13-m_39-p_0.75-4,3,3,0,true
biology-n_13-m_39-p_0.9-4,4,4,0,true
biology-n_13-m_51-p_0.5-22,4,4,0,true
biology-n_13-m_51-p_0.75-22,3,3,0,true
biology-n_13-m_51-p_0.9-22,3,3,0,true
biology-n_16-m_79-p_0.5-3,6,6,1,true
biology-n_16-m_79-p_0.75-3,6,6,1,true
biology-n_16-m_79-p_0.9-3,4,4,0,true
biology-n_17-m_89-p_0.5-10,6,6,1,true
biology-n_17-m_89-p_0.75-10,6,6,1,true
biology-n_17-m_89-p_0.9-10,4,4,0,true
biology-n_19-m_99-p_0.5-20,7,7,1,true
biology-n_19-m_99-p_0.75-20,6,6,0,true
biology-n_19-m_99-p_0.9-20,3,3,0,true
biology-n_20-m_125-p_0.5-24,8,8,3,true
biology-n_20-m_125-p_0.5-7,9,9,3,true
biology-n_20-m_125-p_0.75-24,9,9,5,true
biology-n_20-m_125-p_0.75-7,5,5,1,true
biology-n_20-m_125-p_0.9-24,3,3,1,true
biology-n_20-m_125-p_0.9-7,4,4,0,true
biology-n_22-m_76-p_0.5-9,4,4,0,true
biology-n_22-m_76-p_0.75-9,4,4,0,true
biology-n_22-m_76-p_0.9-9,3,3,0,true
biology-n_23-m_166-p_0.5-17,12,12,119,true
biology-n_23-m_166-p_0.75-17,10,10,13,true
biology-n_23-m_166-p_0.9-17,6,6,1,true
biology-n_25-m_231-p_0.5-6,13,13,185,true
biology-n_25-m_231-p_0.75-6,13,13,111,true
biology-n_25-m_231-p_0.9-6,8,8,2,true
biology-n_28-m_163-p_0.5-11,10,10,4,true
biology-n_28-m_163-p_0.75-11,8,8,2,true
biology-n_28-m_163-p_0.9-11,5,5,1,true
biology-n_28-m_249-p_0.5-8,15,15,86,true
biology-n_28-m_249-p_0.75-8,13,13,69,true
biology-n_28-m_249-p_0.9-8,6,6,1,true
biology-n_29-m_153-p_0.5-21,11,11,10,true
biology-n_29-m_153-p_0.75-21,11,11,49,true
biology-n_29-m_153-p_0.9-21,5,5,1,true
biology-n_30-m_287-p_0.5-5,15,15,370,true
biology-n_30-m_287-p_0.75-5,12,12,153,true
biology-n_30-m_287-p_0.9-5,10,10,66,true
biology-n_35-m_315-p_0.5-18,17,17,336,true
biology-n_35-m_315-p_0.75-18,15,15,326,true
biology-n_35-m_315-p_0.9-18,10,10,44,true
biology-n_36-m_219-p_0.5-12,17,17,23,true
biology-n_36-m_219-p_0.75-12,14,14,9,true
biology-n_36-m_219-p_0.9-12,9,9,2,true
biology-n_42-m_297-p_0.5-23,21,21,10700,true
biology-n_42-m_297-p_0.75-23,19,19,16842,true
biology-n_42-m_297-p_0.9-23,13,13,61,true
biology-n_45-m_326-p_0.5-16,21,21,49,true
biology-n_45-m_326-p_0.75-16,18,18,39,true
biology-n_45-m_326-p_0.9-16,14,14,4,true
biology-n_49-m_689-p_0.5-14,29,29,51265,true
biology-n_49-m_689-p_0.75-14,26,26,76334,true
biology-n_49-m_689-p_0.9-14,19,19,4543,true
biology-n_56-m_1372-p_0.5-4,42,0,180000,false
biology-n_56-m_1372-p_0.75-4,38,0,180000,false
biology-n_56-m_1372-p_0.9-4,29,0,180000,false
biology-n_56-m_526-p_0.5-2,29,29,79186,true
biology-n_56-m_526-p_0.75-2,24,0,180000,false
biology-n_56-m_526-p_0.9-2,17,17,18,true
biology-n_59-m_624-p_0.5-1,30,30,8927,true
biology-n_59-m_624-p_0.75-1,26,26,3860,true
biology-n_59-m_624-p_0.9-1,22,22,3745,true
biology-n_77-m_1411-p_0.5-5,47,0,180000,false
biology-n_77-m_1411-p_0.75-5,42,0,180000,false
biology-n_77-m_1411-p_0.9-5,34,3,180000,false
biology-n_79-m_1381-p_0.5-2,47,1,180000,false
biology-n_79-m_1381-p_0.75-2,43,0,180000,false
biology-n_79-m_1381-p_0.9-2,37,3,180000,false
biology-n_81-m_1292-p_0.5-3,47,2,180000,false
biology-n_81-m_1292-p_0.75-3,44,2,180000,false
biology-n_81-m_1292-p_0.9-3,32,0,180000,false
biology-n_9-m_23-p_0.5-1,2,2,0,true
biology-n_9-m_23-p_0.75-1,2,2,0,true
biology-n_9-m_23-p_0.9-1,1,1,0,true
bitcoinalpha-n_100,5,5,0,true
bitcoinalpha-n_1000,149,149,15,true
bitcoinalpha-n_200,13,13,0,true
bitcoinalpha-n_300,22,22,0,true
bitcoinalpha-n_400,28,28,0,true
bitcoinalpha-n_500,59,59,1,true
bitcoinalpha-n_700,86,86,5,true
bitcoinalpha-n_800,91,91,3,true
blogs-n_100,8,8,0,true
blogs-n_1000,198,87,180000,false
blogs-n_200,25,25,2,true
blogs-n_300,36,36,4,true
blogs-n_400,53,53,28,true
blogs-n_500,68,68,309,true
blogs-n_700,122,63,180000,false
blogs-n_800,144,86,180000,false
celegansneural,187,8,180000,false
chess-n_100,2,2,0,true
chess-n_1000,60,31,180000,false
chess-n_200,3,3,0,true
chess-n_300,4,4,0,true
chess-n_400,10,10,0,true
chess-n_500,16,16,1,true
chess-n_700,23,23,7,true
chess-n_800,37,37,15,true
ChicagoRegional-n_100,0,0,1,true
ChicagoRegional-n_1000,90,90,1,true
ChicagoRegional-n_200,3,3,0,true
ChicagoRegional-n_300,8,8,0,true
ChicagoRegional-n_400,13,13,0,true
ChicagoRegional-n_500,21,21,0,true
ChicagoRegional-n_700,57,57,0,true
ChicagoRegional-n_800,41,41,0,true
convote,29,29,3,true
email,93,1,180000,false
GD-n_101-m_190.mtx,0,0,0,true
GD-n_105-m_149.mtx,20,20,0,true
GD-n_121-m_207.mtx,43,43,1,true
GD-n_18-m_37.mtx,8,8,0,true
GD-n_180-m_229.mtx,2,2,1,true
GD-n_23-m_87.mtx,9,9,0,true
GD-n_36-m_57.mtx,5,5,0,true
GD-n_38-m_50.mtx,2,2,0,true
GD-n_62-m_287.mtx,38,38,1355,true
GD-n_73-m_96.mtx,2,2,1,true
GD-n_80-m_232.mtx,20,20,1,true
GD-n_84-m_196.mtx,0,0,0,true
health-n_100,2,2,0,true
health-n_1000,232,232,53,true
health-n_200,16,16,0,true
health-n_300,22,22,0,true
health-n_400,42,42,1,true
health-n_500,80,80,2,true
health-n_700,126,126,8,true
health-n_800,164,164,16,true
link-kv-n_100,8,8,0,true
link-kv-n_1000,238,238,176,true
link-kv-n_200,18,18,1,true
link-kv-n_300,55,55,6,true
link-kv-n_400,78,78,11,true
link-kv-n_500,98,98,133,true
link-kv-n_700,166,166,47,true
link-kv-n_800,182,182,57743,true
maayan_foodweb-n_183-m_2476,11,11,4,true
moreno_bison-n_26-m_314,16,16,6,true
moreno_cattle-n_28-m_217,8,8,0,true
moreno_hens-n_32-m_496,11,11,28,true
moreno_innovation-n_241-m_1098,79,79,31,true
moreno_mac-n_62-m_1187,14,14,65,true
moreno_rhesus-m_16-m_111,10,10,0,true
moreno_sheep-n_28-m_250,8,8,2,true
openflights-n_100,8,8,0,true
openflights-n_1000,228,228,32,true
openflights-n_200,24,24,0,true
openflights-n_300,37,37,0,true
openflights-n_400,69,69,2,true
openflights-n_500,88,88,5,true
openflights-n_700,148,148,15,true
openflights-n_800,179,179,28,true
oz,138,2,180000,false
polbooks-n_105-m_441.mtx,0,0,1,true
talk-oc-n_100,1,1,0,true
talk-oc-n_1000,6,6,2,true
talk-oc-n_200,1,1,0,true
talk-oc-n_300,0,0,0,true
talk-oc-n_400,1,1,0,true
talk-oc-n_500,4,4,0,true
talk-oc-n_700,2,2,0,true
talk-oc-n_800,4,4,0,true
temporalGraph-n_100,3,3,0,true
temporalGraph-n_1000,45,45,36,true
temporalGraph-n_200,3,3,0,true
temporalGraph-n_300,7,7,0,true
temporalGraph-n_400,12,12,0,true
temporalGraph-n_500,14,14,1,true
temporalGraph-n_700,26,26,3,true
temporalGraph-n_800,33,33,8,true
Tina_AskCal-n_11-m_29.mtx,3,3,0,true
trust,166,166,36,true
ucsocial-n_100,14,14,0,true
ucsocial-n_1000,253,253,107,true
ucsocial-n_200,24,24,0,true
ucsocial-n_300,44,44,1,true
ucsocial-n_400,73,73,4,true
ucsocial-n_500,105,105,10,true
ucsocial-n_700,166,166,44,true
ucsocial-n_800,183,183,49,true
usairport-n_100,10,10,0,true
usairport-n_1000,251,158,180000,false
usairport-n_200,29,29,1,true
usairport-n_300,48,48,4,true
usairport-n_400,84,84,57,true
usairport-n_500,100,100,112,true
usairport-n_700,154,154,31488,true
usairport-n_800,191,191,52418,true
wikispeedia-n_100,6,6,0,true
wikispeedia-n_1000,162,122,180000,false
wikispeedia-n_200,10,10,0,true
wikispeedia-n_300,23,23,1,true
wikispeedia-n_400,39,39,4,true
wikispeedia-n_500,59,59,12,true
wikispeedia-n_700,77,77,41,true
wikispeedia-n_800,110,82,180000,false
